Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
MOCS3	2	0	0	0	0	2	2	2
MOGAT3	2	0	0	0	0	2	2	2
MON1B	2	0	0	0	0	2	2	2
MPHOSPH10	2	0	0	0	0	2	2	2
MPI	2	0	0	0	0	2	2	2
MPP3	2	0	0	0	0	2	2	2
MRPL18	2	0	0	0	0	2	2	2
MRPL32	2	0	0	0	0	2	2	2
MRPL45	2	0	0	0	0	2	2	2
MRPL52	2	0	0	0	0	2	2	2
MRPL9	2	0	0	0	0	2	2	2
MRPS18B	2	0	0	0	0	2	2	2
MST1R	2	0	0	0	0	2	2	2
MTF1	2	0	0	0	0	2	2	2
MTL5	2	0	0	0	0	2	2	2
MTO1	2	0	0	0	0	2	2	2
MTR	1	1	0	0	0	2	2	2
MUC1	2	0	0	0	0	2	2	2
MYBPC3	2	0	0	0	0	2	2	2
MYEOV	2	0	0	0	0	2	2	2
MYNN	2	0	0	0	0	2	2	2
MYOC	2	0	0	0	0	2	2	2
NAIF1	2	0	0	0	0	2	2	2
NAT9	2	0	0	0	0	2	2	2
NCR1	2	0	0	0	0	2	2	2
NDUFA1	2	0	0	0	0	2	2	2
NDUFA2	1	0	0	1	0	2	2	2
NDUFB5	2	0	0	0	0	2	2	2
NEK5	2	0	0	0	0	2	2	2
NHLRC2	2	0	0	0	0	2	2	2
NIF3L1	2	0	0	0	0	2	2	2
NLRP3	2	0	0	0	0	2	2	2
NOC3L	2	0	0	0	0	2	2	2
NOL10	2	0	0	0	0	2	2	2
NOL11	1	0	0	0	1	2	2	2
NOTCH4	2	0	0	0	0	2	2	2
NPC1L1	2	0	0	0	0	2	2	2
NPR2	2	0	0	0	0	2	2	2
NR0B1	2	0	0	0	0	2	2	2
NSL1	2	0	0	0	0	2	2	2
NTRK2	2	0	0	0	0	2	2	2
NUDT16	2	0	0	0	0	2	2	2
OASL	2	0	0	0	0	2	2	2
ODAM	2	0	0	0	0	2	2	2
OGFOD1	2	0	0	0	0	2	2	2
ONECUT1	2	0	0	0	0	2	2	2
ONECUT2	2	0	0	0	0	2	2	2
OR10J1	2	0	0	0	0	2	2	2
OR4K13	2	0	0	0	0	2	2	2
OR5AS1	2	0	0	0	0	2	2	2
OR5H14	1	1	0	0	0	2	2	2
OR6C74	2	0	0	0	0	2	2	2
OR8B12	2	0	0	0	0	2	2	2
ORMDL1	2	0	0	0	0	2	2	2
OS9	2	0	0	0	0	2	2	2
OTOP2	2	0	0	0	0	2	2	2
P3H3	2	0	0	0	0	2	2	2
PABPC3	1	1	0	0	0	2	2	2
PABPN1L	2	0	0	0	0	2	2	2
PAF1	1	1	0	0	0	2	2	2
PAGE3	2	0	0	0	0	2	2	2
PANX3	2	0	0	0	0	2	2	2
PCDH17	2	0	0	0	0	2	2	2
PCGF6	2	0	0	0	0	2	2	2
PCNT	2	0	0	0	0	2	2	2
PCNXL3	2	0	0	0	0	2	2	2
PCSK4	1	1	0	0	0	2	2	2
PCYOX1	2	0	0	0	0	2	2	2
PDCD6	2	0	0	0	0	2	2	2
PDK2	2	0	0	0	0	2	2	2
PEX19	2	0	0	0	0	2	2	2
PEX26	2	0	0	0	0	2	2	2
PHLDA3	1	1	0	0	0	2	2	2
PHLDB3	2	0	0	0	0	2	2	2
PHLPP1	1	1	0	0	0	2	2	2
PIFO	2	0	0	0	0	2	2	2
PIM2	2	0	0	0	0	2	2	2
PIP4K2C	2	0	0	0	0	2	2	2
PLA2G4F	2	0	0	0	0	2	2	2
PLEKHH3	0	1	0	1	0	2	2	2
PLK2	2	0	0	0	0	2	2	2
PLK4	1	1	0	0	0	2	2	2
PLVAP	2	0	0	0	0	2	2	2
PNLIP	2	0	0	0	0	2	2	2
PNMA3	2	0	0	0	0	2	2	2
PNPO	2	0	0	0	0	2	2	2
POLR1D	2	0	0	0	0	2	2	2
POSTN	2	0	0	0	0	2	2	2
PPBP	2	0	0	0	0	2	2	2
PPFIA1	2	0	0	0	0	2	2	2
PPT2	2	0	0	0	0	2	2	2
PRAMEF1	2	0	0	0	0	2	2	2
PRAMEF11	2	0	0	0	0	2	2	2
PRAMEF4	2	0	0	0	0	2	2	2
PRH2	1	1	0	0	0	2	2	2
PRKAG2	1	0	0	1	0	2	2	2
PRMT5	2	0	0	0	0	2	2	2
PRMT6	2	0	0	0	0	2	2	2
PROC	2	0	0	0	0	2	2	2
PROCR	2	0	0	0	0	2	2	2
PRODH2	1	1	0	0	0	2	2	2
PROM2	2	0	0	0	0	2	2	2
PRPF38A	2	0	0	0	0	2	2	2
PRPF38B	1	1	0	0	0	2	2	2
PRR14	1	1	0	0	0	2	2	2
PRRT4	2	0	0	0	0	2	2	2
PRSS57	2	0	0	0	0	2	2	2
PSENEN	1	0	1	0	0	2	2	2
PSG11	2	0	0	0	0	2	2	2
PSG2	2	0	0	0	0	2	2	2
PSG3	2	0	0	0	0	2	2	2
PSG7	2	0	0	0	0	2	2	2
PSMC3	2	0	0	0	0	2	2	2
PSMD2	2	0	0	0	0	2	2	2
PTCHD1	2	0	0	0	0	2	2	2
PTGDS	2	0	0	0	0	2	2	2
PTPRG	2	0	0	0	0	2	2	2
PYCR2	2	0	0	0	0	2	2	2
PYGM	1	0	0	1	0	2	2	2
QARS	2	0	0	0	0	2	2	2
R3HDML	2	0	0	0	0	2	2	2
RAB11FIP2	2	0	0	0	0	2	2	2
RAB38	2	0	0	0	0	2	2	2
RABGGTA	2	0	0	0	0	2	2	2
RAD51C	2	0	0	0	0	2	2	2
RANBP6	2	0	0	0	0	2	2	2
RBM24	2	0	0	0	0	2	2	2
REM1	2	0	0	0	0	2	2	2
RETNLB	2	0	0	0	0	2	2	2
RFXANK	1	1	0	0	0	2	2	2
RHOXF1	1	1	0	0	0	2	2	2
RIMS1	2	0	0	0	0	2	2	2
RNF112	2	0	0	0	0	2	2	2
RNF128	2	0	0	0	0	2	2	2
RNF207	2	0	0	0	0	2	2	2
RNF31	1	1	0	0	0	2	2	2
ROBO4	2	0	0	0	0	2	2	2
RP11-571M6.15	1	1	0	0	0	2	2	2
RPL26	1	1	0	0	0	2	2	2
RPL5	2	0	0	0	0	2	2	2
RPS5	2	0	0	0	0	2	2	2
RPTN	2	0	0	0	0	2	2	2
RWDD2A	2	0	0	0	0	2	2	2
S100B	2	0	0	0	0	2	2	2
SAFB2	2	0	0	0	0	2	2	2
SCCPDH	2	0	0	0	0	2	2	2
SCGB2A1	2	0	0	0	0	2	2	2
SCYL1	1	1	0	0	0	2	2	2
SENP3	1	0	0	1	0	2	2	2
SERPINB1	2	0	0	0	0	2	2	2
SFTPB	2	0	0	0	0	2	2	2
SHC4	2	0	0	0	0	2	2	2
SHISA4	1	0	0	1	0	2	2	2
SIGLEC7	2	0	0	0	0	2	2	2
SIRT7	2	0	0	0	0	2	2	2
SIX3	1	1	0	0	0	2	2	2
SIX4	2	0	0	0	0	2	2	2
SKIV2L	2	0	0	0	0	2	2	2
SKP2	1	1	0	0	0	2	2	2
SLC10A6	2	0	0	0	0	2	2	2
SLC1A7	2	0	0	0	0	2	2	2
SLC22A12	2	0	0	0	0	2	2	2
SLC23A3	2	0	0	0	0	2	2	2
SLC24A2	2	0	0	0	0	2	2	2
SLC25A14	2	0	0	0	0	2	2	2
SLC25A41	2	0	0	0	0	2	2	2
SLC25A6	2	0	0	0	0	2	2	2
SLC2A6	2	0	0	0	0	2	2	2
SLC38A5	2	0	0	0	0	2	2	2
SLC39A6	2	0	0	0	0	2	2	2
SLC5A12	2	0	0	0	0	2	2	2
SLC7A9	2	0	0	0	0	2	2	2
SMARCD1	2	0	0	0	0	2	2	2
SMPD1	2	0	0	0	0	2	2	2
SNF8	2	0	0	0	0	2	2	2
SNTB1	2	0	0	0	0	2	2	2
SNX1	2	0	0	0	0	2	2	2
SNX3	2	0	0	0	0	2	2	2
SORCS1	1	1	0	0	0	2	2	2
SOX9	1	1	0	0	0	2	2	2
SPAG9	2	0	0	0	0	2	2	2
SPANXN2	2	0	0	0	0	2	2	2
SPATA31A6	2	0	0	0	0	2	2	2
SPATA31A7	2	0	0	0	0	2	2	2
SPDYE4	2	0	0	0	0	2	2	2
SPIN3	2	0	0	0	0	2	2	2
SPN	1	1	0	0	0	2	2	2
SPNS1	2	0	0	0	0	2	2	2
SPOCD1	2	0	0	0	0	2	2	2
SPTA1	1	1	0	0	0	2	2	2
SPX	2	0	0	0	0	2	2	2
SRP68	2	0	0	0	0	2	2	2
SRSF8	2	0	0	0	0	2	2	2
SSRP1	2	0	0	0	0	2	2	2
ST8SIA2	2	0	0	0	0	2	2	2
ST8SIA3	0	1	0	0	1	2	2	2
STARD5	1	1	0	0	0	2	2	2
STK16	2	0	0	0	0	2	2	2
STK35	1	1	0	0	0	2	2	2
STX10	1	1	0	0	0	2	2	2
STX4	2	0	0	0	0	2	2	2
SWI5	2	0	0	0	0	2	2	2
SYP	2	0	0	0	0	2	2	2
SYS1	2	0	0	0	0	2	2	2
TACR1	2	0	0	0	0	2	2	2
TARBP2	1	1	0	0	0	2	2	2
TARSL2	1	1	0	0	0	2	2	2
TAS1R2	2	0	0	0	0	2	2	2
TBC1D4	2	0	0	0	0	2	2	2
TCF21	2	0	0	0	0	2	2	2
TCTN2	1	1	0	0	0	2	2	2
TCTN3	2	0	0	0	0	2	2	2
TDP2	1	1	0	0	0	2	2	2
TEAD2	2	0	0	0	0	2	2	2
TEKT5	2	0	0	0	0	2	2	2
TFAP4	1	1	0	0	0	2	2	2
TFB2M	2	0	0	0	0	2	2	2
TFPI2	2	0	0	0	0	2	2	2
THEM5	2	0	0	0	0	2	2	2
TIMM21	2	0	0	0	0	2	2	2
TINAG	1	1	0	0	0	2	2	2
TK1	2	0	0	0	0	2	2	2
TMC8	2	0	0	0	0	2	2	2
TMEM177	2	0	0	0	0	2	2	2
TMEM179	2	0	0	0	0	2	2	2
TMEM233	1	0	0	1	0	2	2	2
TMEM67	2	0	0	0	0	2	2	2
TMEM74	2	0	0	0	0	2	2	2
TMEM79	2	0	0	0	0	2	2	2
TNMD	2	0	0	0	0	2	2	2
TOR1A	1	1	0	0	0	2	2	2
TOR1AIP1	2	0	0	0	0	2	2	2
TPT1	2	0	0	0	0	2	2	2
TRAPPC5	2	0	0	0	0	2	2	2
TREML1	2	0	0	0	0	2	2	2
TREML4	2	0	0	0	0	2	2	2
TRIL	2	0	0	0	0	2	2	2
TRIM43	1	1	0	0	0	2	2	2
TRIM52	2	0	0	0	0	2	2	2
TRIM64	2	0	0	0	0	2	2	2
TRMT2A	2	0	0	0	0	2	2	2
TROAP	2	0	0	0	0	2	2	2
TRPC1	2	0	0	0	0	2	2	2
TSFM	2	0	0	0	0	2	2	2
TSPAN12	2	0	0	0	0	2	2	2
TSPAN16	1	0	0	1	0	2	2	2
TSPYL5	1	1	0	0	0	2	2	2
TTC21A	2	0	0	0	0	2	2	2
TULP1	2	0	0	0	0	2	2	2
TWIST1	1	1	0	0	0	2	2	2
UBIAD1	2	0	0	0	0	2	2	2
UGT2B15	1	1	0	0	0	2	2	2
USH1G	2	0	0	0	0	2	2	2
USP38	1	1	0	0	0	2	2	2
VIM	2	0	0	0	0	2	2	2
WBSCR27	2	0	0	0	0	2	2	2
WDR46	2	0	0	0	0	2	2	2
WEE1	2	0	0	0	0	2	2	2
WIF1	2	0	0	0	0	2	2	2
WIZ	2	0	0	0	0	2	2	2
ZBTB10	2	0	0	0	0	2	2	2
ZCCHC4	2	0	0	0	0	2	2	2
ZCCHC6	2	0	0	0	0	2	2	2
ZDHHC15	2	0	0	0	0	2	2	2
ZIC3	2	0	0	0	0	2	2	2
ZKSCAN2	2	0	0	0	0	2	2	2
ZMYM3	2	0	0	0	0	2	2	2
ZMYND15	2	0	0	0	0	2	2	2
ZNF207	1	1	0	0	0	2	2	2
ZNF292	1	1	0	0	0	2	2	2
ZNF324	2	0	0	0	0	2	2	2
ZNF365	1	0	0	1	0	2	2	2
ZNF496	2	0	0	0	0	2	2	2
ZNF500	2	0	0	0	0	2	2	2
ZNF512B	2	0	0	0	0	2	2	2
ZNF74	2	0	0	0	0	2	2	2
ZRANB1	2	0	0	0	0	2	2	2
ZSCAN12	2	0	0	0	0	2	2	2
ZXDA	2	0	0	0	0	2	2	2
BTN2A2	2	0	0	0	0	2	1	1
ESF1	1	1	0	0	0	2	1	1
KPTN	2	0	0	0	0	2	1	1
LPCAT3	2	0	0	0	0	2	1	1
MAP3K11	1	1	0	0	0	2	1	1
MEGF9	2	0	0	0	0	2	1	1
NOC2L	2	0	0	0	0	2	1	1
PCDH7	2	0	0	0	0	2	1	1
PFN2	2	0	0	0	0	2	1	1
PHF12	2	0	0	0	0	2	1	1
POLR2G	2	0	0	0	0	2	1	1
PRR36	2	0	0	0	0	2	1	1
SMARCAL1	2	0	0	0	0	2	1	1
SNRNP27	2	0	0	0	0	2	1	1
SSTR4	2	0	0	0	0	2	1	1
SSX1	2	0	0	0	0	2	1	1
ZYX	0	0	0	2	0	2	1	1
A2M	1	0	0	0	0	1	1	1
A2ML1	1	0	0	0	0	1	1	1
A4GNT	1	0	0	0	0	1	1	1
AADAC	1	0	0	0	0	1	1	1
AADACL4	1	0	0	0	0	1	1	1
AASDHPPT	1	0	0	0	0	1	1	1
AATK	1	0	0	0	0	1	1	1
ABCB7	0	0	0	0	1	1	1	1
ABCB8	1	0	0	0	0	1	1	1
ABCC6	1	0	0	0	0	1	1	1
ABCC8	1	0	0	0	0	1	1	1
ABCD1	1	0	0	0	0	1	1	1
ABCF2	1	0	0	0	0	1	1	1
ABI3	1	0	0	0	0	1	1	1
ABTB2	1	0	0	0	0	1	1	1
AC004076.7	0	1	0	0	0	1	1	1
AC004381.6	1	0	0	0	0	1	1	1
ACADSB	1	0	0	0	0	1	1	1
ACE	1	0	0	0	0	1	1	1
ACER1	1	0	0	0	0	1	1	1
ACER3	1	0	0	0	0	1	1	1
ACOT1	1	0	0	0	0	1	1	1
ACOT4	1	0	0	0	0	1	1	1
ACOX2	1	0	0	0	0	1	1	1
ACP2	0	1	0	0	0	1	1	1
ACPP	1	0	0	0	0	1	1	1
ACR	1	0	0	0	0	1	1	1
ACRV1	0	1	0	0	0	1	1	1
ADAD1	1	0	0	0	0	1	1	1
ADAM2	1	0	0	0	0	1	1	1
ADAM23	1	0	0	0	0	1	1	1
ADAMTS2	1	0	0	0	0	1	1	1
ADAMTS20	1	0	0	0	0	1	1	1
ADARB2	1	0	0	0	0	1	1	1
ADCK2	1	0	0	0	0	1	1	1
ADCY3	1	0	0	0	0	1	1	1
ADCY5	1	0	0	0	0	1	1	1
ADGRD2	1	0	0	0	0	1	1	1
ADRB3	1	0	0	0	0	1	1	1
ADSS	0	1	0	0	0	1	1	1
AGPAT9	1	0	0	0	0	1	1	1
AGPS	1	0	0	0	0	1	1	1
AGXT	1	0	0	0	0	1	1	1
AHSG	1	0	0	0	0	1	1	1
AIG1	1	0	0	0	0	1	1	1
AJUBA	1	0	0	0	0	1	1	1
AK5	1	0	0	0	0	1	1	1
AK8	1	0	0	0	0	1	1	1
AKAP9	1	0	0	0	0	1	1	1
AKR1C1	1	0	0	0	0	1	1	1
AKR7A3	1	0	0	0	0	1	1	1
ALDH8A1	1	0	0	0	0	1	1	1
ALG10B	1	0	0	0	0	1	1	1
ALK	1	0	0	0	0	1	1	1
ALKBH2	1	0	0	0	0	1	1	1
ALOX12B	1	0	0	0	0	1	1	1
ALOX15B	1	0	0	0	0	1	1	1
ALPI	1	0	0	0	0	1	1	1
ALX1	1	0	0	0	0	1	1	1
AMHR2	1	0	0	0	0	1	1	1
AMPD1	0	0	0	1	0	1	1	1
AMY2A	1	0	0	0	0	1	1	1
ANGPT1	1	0	0	0	0	1	1	1
ANKHD1-EIF4EBP3	1	0	0	0	0	1	1	1
ANKRA2	1	0	0	0	0	1	1	1
ANKRD13D	1	0	0	0	0	1	1	1
ANKRD16	1	0	0	0	0	1	1	1
ANKRD17	1	0	0	0	0	1	1	1
ANKRD18A	1	0	0	0	0	1	1	1
ANKRD20A2	1	0	0	0	0	1	1	1
ANKRD36C	1	0	0	0	0	1	1	1
ANKRD37	1	0	0	0	0	1	1	1
ANKRD50	1	0	0	0	0	1	1	1
AP3M2	1	0	0	0	0	1	1	1
APBA3	1	0	0	0	0	1	1	1
APEH	1	0	0	0	0	1	1	1
APLN	1	0	0	0	0	1	1	1
APLNR	1	0	0	0	0	1	1	1
APOBEC3F	1	0	0	0	0	1	1	1
APOL5	1	0	0	0	0	1	1	1
AQP10	1	0	0	0	0	1	1	1
AQP11	1	0	0	0	0	1	1	1
AQP8	1	0	0	0	0	1	1	1
AR	1	0	0	0	0	1	1	1
AREG	1	0	0	0	0	1	1	1
ARF5	1	0	0	0	0	1	1	1
ARG2	0	1	0	0	0	1	1	1
ARHGAP26	1	0	0	0	0	1	1	1
ARHGAP4	1	0	0	0	0	1	1	1
ARHGAP6	1	0	0	0	0	1	1	1
ARHGEF17	1	0	0	0	0	1	1	1
ARHGEF40	1	0	0	0	0	1	1	1
ARID1B	1	0	0	0	0	1	1	1
ARIH1	0	1	0	0	0	1	1	1
ARL5B	1	0	0	0	0	1	1	1
ARL6IP1	1	0	0	0	0	1	1	1
ARMC6	1	0	0	0	0	1	1	1
ARMC7	1	0	0	0	0	1	1	1
ARMT1	1	0	0	0	0	1	1	1
ARPC5	1	0	0	0	0	1	1	1
ARPIN	1	0	0	0	0	1	1	1
ARRDC3	1	0	0	0	0	1	1	1
ARRDC4	1	0	0	0	0	1	1	1
ARSA	1	0	0	0	0	1	1	1
ARSJ	1	0	0	0	0	1	1	1
ARV1	1	0	0	0	0	1	1	1
ASB10	1	0	0	0	0	1	1	1
ASB18	1	0	0	0	0	1	1	1
ASB6	1	0	0	0	0	1	1	1
ASF1B	1	0	0	0	0	1	1	1
ASGR2	1	0	0	0	0	1	1	1
ASPM	0	0	0	1	0	1	1	1
ASTE1	1	0	0	0	0	1	1	1
ASZ1	1	0	0	0	0	1	1	1
ATF6B	1	0	0	0	0	1	1	1
ATG12	1	0	0	0	0	1	1	1
ATG16L2	1	0	0	0	0	1	1	1
ATG4D	1	0	0	0	0	1	1	1
ATG9B	1	0	0	0	0	1	1	1
ATIC	1	0	0	0	0	1	1	1
ATP1A2	0	0	0	0	1	1	1	1
ATP1B4	1	0	0	0	0	1	1	1
ATP2A1	0	1	0	0	0	1	1	1
ATP4B	1	0	0	0	0	1	1	1
ATP5B	1	0	0	0	0	1	1	1
ATP5SL	1	0	0	0	0	1	1	1
ATP6AP1	1	0	0	0	0	1	1	1
ATP6V0A1	1	0	0	0	0	1	1	1
ATP6V0C	1	0	0	0	0	1	1	1
ATP6V0E1	1	0	0	0	0	1	1	1
ATP6V1D	1	0	0	0	0	1	1	1
ATP6V1G2	0	1	0	0	0	1	1	1
ATPIF1	1	0	0	0	0	1	1	1
ATRAID	1	0	0	0	0	1	1	1
ATXN7L3	1	0	0	0	0	1	1	1
AWAT1	1	0	0	0	0	1	1	1
B3GAT3	1	0	0	0	0	1	1	1
B3GNT7	1	0	0	0	0	1	1	1
B4GALNT1	1	0	0	0	0	1	1	1
B4GALT5	1	0	0	0	0	1	1	1
BAG4	1	0	0	0	0	1	1	1
BATF	1	0	0	0	0	1	1	1
BATF3	1	0	0	0	0	1	1	1
BAX	1	0	0	0	0	1	1	1
BCAS3	1	0	0	0	0	1	1	1
BCL2	1	0	0	0	0	1	1	1
BCL2L12	0	1	0	0	0	1	1	1
BCL2L2	0	0	0	1	0	1	1	1
BCL6B	1	0	0	0	0	1	1	1
BCL7A	1	0	0	0	0	1	1	1
BCL7C	1	0	0	0	0	1	1	1
BCR	1	0	0	0	0	1	1	1
BDP1	1	0	0	0	0	1	1	1
BEST1	1	0	0	0	0	1	1	1
BEST2	1	0	0	0	0	1	1	1
BET1	1	0	0	0	0	1	1	1
BET1L	0	1	0	0	0	1	1	1
BHLHE41	1	0	0	0	0	1	1	1
BIRC5	0	1	0	0	0	1	1	1
BMF	1	0	0	0	0	1	1	1
BMP15	0	0	0	1	0	1	1	1
BNIPL	1	0	0	0	0	1	1	1
BPIFA1	1	0	0	0	0	1	1	1
BPTF	1	0	0	0	0	1	1	1
BRK1	1	0	0	0	0	1	1	1
BSX	1	0	0	0	0	1	1	1
BTBD18	0	1	0	0	0	1	1	1
BTG1	1	0	0	0	0	1	1	1
BTN1A1	1	0	0	0	0	1	1	1
BTNL2	1	0	0	0	0	1	1	1
BUB3	1	0	0	0	0	1	1	1
BZRAP1	1	0	0	0	0	1	1	1
C10orf32	1	0	0	0	0	1	1	1
C10orf99	1	0	0	0	0	1	1	1
C11orf30	1	0	0	0	0	1	1	1
C11orf45	1	0	0	0	0	1	1	1
C11orf71	1	0	0	0	0	1	1	1
C11orf95	1	0	0	0	0	1	1	1
C12orf45	1	0	0	0	0	1	1	1
C14orf142	1	0	0	0	0	1	1	1
C14orf80	1	0	0	0	0	1	1	1
C15orf48	1	0	0	0	0	1	1	1
C15orf61	1	0	0	0	0	1	1	1
C16orf92	1	0	0	0	0	1	1	1
C16orf93	0	1	0	0	0	1	1	1
C16orf96	1	0	0	0	0	1	1	1
C17orf97	1	0	0	0	0	1	1	1
C19orf26	1	0	0	0	0	1	1	1
C19orf54	1	0	0	0	0	1	1	1
C19orf57	1	0	0	0	0	1	1	1
C19orf66	1	0	0	0	0	1	1	1
C1orf111	1	0	0	0	0	1	1	1
C1orf131	1	0	0	0	0	1	1	1
C1orf198	1	0	0	0	0	1	1	1
C1orf52	1	0	0	0	0	1	1	1
C21orf59	1	0	0	0	0	1	1	1
C21orf91	1	0	0	0	0	1	1	1
C22orf23	1	0	0	0	0	1	1	1
C22orf29	1	0	0	0	0	1	1	1
C2CD3	1	0	0	0	0	1	1	1
C2orf49	1	0	0	0	0	1	1	1
C2orf54	1	0	0	0	0	1	1	1
C2orf68	0	1	0	0	0	1	1	1
C3orf14	1	0	0	0	0	1	1	1
C4BPB	1	0	0	0	0	1	1	1
C7orf31	1	0	0	0	0	1	1	1
C7orf72	0	1	0	0	0	1	1	1
C9orf117	0	1	0	0	0	1	1	1
C9orf131	1	0	0	0	0	1	1	1
C9orf135	1	0	0	0	0	1	1	1
C9orf171	1	0	0	0	0	1	1	1
C9orf172	1	0	0	0	0	1	1	1
C9orf85	0	0	0	0	1	1	1	1
CA12	1	0	0	0	0	1	1	1
CA14	1	0	0	0	0	1	1	1
CACNA1F	1	0	0	0	0	1	1	1
CACNG8	1	0	0	0	0	1	1	1
CALCA	0	0	0	1	0	1	1	1
CALR	1	0	0	0	0	1	1	1
CAMSAP2	1	0	0	0	0	1	1	1
CAPN10	1	0	0	0	0	1	1	1
CAPN3	1	0	0	0	0	1	1	1
CAPN8	1	0	0	0	0	1	1	1
CAPN9	1	0	0	0	0	1	1	1
CASC4	1	0	0	0	0	1	1	1
CASD1	1	0	0	0	0	1	1	1
CASP1	1	0	0	0	0	1	1	1
CASS4	1	0	0	0	0	1	1	1
CATSPER1	1	0	0	0	0	1	1	1
CBLB	1	0	0	0	0	1	1	1
CBLN1	1	0	0	0	0	1	1	1
CCAR1	0	1	0	0	0	1	1	1
CCAR2	1	0	0	0	0	1	1	1
CCDC103	1	0	0	0	0	1	1	1
CCDC105	0	0	0	1	0	1	1	1
CCDC108	1	0	0	0	0	1	1	1
CCDC137	1	0	0	0	0	1	1	1
CCDC14	1	0	0	0	0	1	1	1
CCDC144A	1	0	0	0	0	1	1	1
CCDC163P	1	0	0	0	0	1	1	1
CCDC28A	1	0	0	0	0	1	1	1
CCDC43	1	0	0	0	0	1	1	1
CCDC50	1	0	0	0	0	1	1	1
CCDC64	1	0	0	0	0	1	1	1
CCDC67	1	0	0	0	0	1	1	1
CCDC74B	1	0	0	0	0	1	1	1
CCNA1	1	0	0	0	0	1	1	1
CCNA2	1	0	0	0	0	1	1	1
CCNB1	0	0	0	1	0	1	1	1
CCNB2	1	0	0	0	0	1	1	1
CCNE1	1	0	0	0	0	1	1	1
CCNE2	1	0	0	0	0	1	1	1
CCNG2	1	0	0	0	0	1	1	1
CCNI2	1	0	0	0	0	1	1	1
CCNL1	1	0	0	0	0	1	1	1
CCT8	1	0	0	0	0	1	1	1
CCZ1B	1	0	0	0	0	1	1	1
CD1B	1	0	0	0	0	1	1	1
CD1E	1	0	0	0	0	1	1	1
CD200R1	1	0	0	0	0	1	1	1
CD300E	1	0	0	0	0	1	1	1
CD37	1	0	0	0	0	1	1	1
CD40LG	1	0	0	0	0	1	1	1
CD48	1	0	0	0	0	1	1	1
CD83	1	0	0	0	0	1	1	1
CD9	1	0	0	0	0	1	1	1
CDC20	1	0	0	0	0	1	1	1
CDC20B	1	0	0	0	0	1	1	1
CDC34	1	0	0	0	0	1	1	1
CDC40	1	0	0	0	0	1	1	1
CDC5L	1	0	0	0	0	1	1	1
CDC73	1	0	0	0	0	1	1	1
CDH16	1	0	0	0	0	1	1	1
CDH24	0	1	0	0	0	1	1	1
CDH4	1	0	0	0	0	1	1	1
CDHR1	1	0	0	0	0	1	1	1
CDHR4	1	0	0	0	0	1	1	1
CDK19	1	0	0	0	0	1	1	1
CDT1	1	0	0	0	0	1	1	1
CDX2	1	0	0	0	0	1	1	1
CEACAM18	1	0	0	0	0	1	1	1
CEBPZ	1	0	0	0	0	1	1	1
CELA1	1	0	0	0	0	1	1	1
CELF4	1	0	0	0	0	1	1	1
CELSR1	1	0	0	0	0	1	1	1
CEP126	1	0	0	0	0	1	1	1
CERS6	1	0	0	0	0	1	1	1
CES3	1	0	0	0	0	1	1	1
CFAP47	1	0	0	0	0	1	1	1
CFAP57	1	0	0	0	0	1	1	1
CFL2	1	0	0	0	0	1	1	1
CFP	0	1	0	0	0	1	1	1
CHAC2	0	1	0	0	0	1	1	1
CHAD	1	0	0	0	0	1	1	1
CHCHD5	1	0	0	0	0	1	1	1
CHD1L	0	0	0	0	1	1	1	1
CHD4	0	0	0	1	0	1	1	1
CHEK1	1	0	0	0	0	1	1	1
CHIC1	1	0	0	0	0	1	1	1
CHIC2	1	0	0	0	0	1	1	1
CHMP5	1	0	0	0	0	1	1	1
CHORDC1	1	0	0	0	0	1	1	1
CHPF2	1	0	0	0	0	1	1	1
CHRNA3	1	0	0	0	0	1	1	1
CHURC1	1	0	0	0	0	1	1	1
CIB2	1	0	0	0	0	1	1	1
CLCA4	1	0	0	0	0	1	1	1
CLCN1	1	0	0	0	0	1	1	1
CLDN1	1	0	0	0	0	1	1	1
CLDN10	1	0	0	0	0	1	1	1
CLDN11	1	0	0	0	0	1	1	1
CLDN18	1	0	0	0	0	1	1	1
CLEC12B	1	0	0	0	0	1	1	1
CLEC4E	1	0	0	0	0	1	1	1
CLEC4F	1	0	0	0	0	1	1	1
CLEC5A	1	0	0	0	0	1	1	1
CLIC2	1	0	0	0	0	1	1	1
CLIC6	1	0	0	0	0	1	1	1
CLTC	1	0	0	0	0	1	1	1
CNBD1	1	0	0	0	0	1	1	1
CNIH1	0	0	0	0	1	1	1	1
CNNM3	1	0	0	0	0	1	1	1
CNOT11	1	0	0	0	0	1	1	1
CNPPD1	1	0	0	0	0	1	1	1
CNPY4	1	0	0	0	0	1	1	1
CNRIP1	1	0	0	0	0	1	1	1
CNTLN	1	0	0	0	0	1	1	1
CNTNAP5	1	0	0	0	0	1	1	1
COIL	0	1	0	0	0	1	1	1
COL13A1	1	0	0	0	0	1	1	1
COL6A1	1	0	0	0	0	1	1	1
COMMD4	1	0	0	0	0	1	1	1
COMP	1	0	0	0	0	1	1	1
COPS8	1	0	0	0	0	1	1	1
COQ3	1	0	0	0	0	1	1	1
CORIN	1	0	0	0	0	1	1	1
CORO1B	1	0	0	0	0	1	1	1
COTL1	1	0	0	0	0	1	1	1
