0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	Middle	Start	End
chr2	85056864	85058047	0																																										85057455	-591	592
chr2	85308255	85309551	0																																										85308903	-648	648
chr2	85310247	85311611	0																																										85310929	-682	682
chr2	85312785	85316831	0																																										85314808	-2023	2023
chr2	85538709	85541992	5	1093.0	-986.0	-789.0	1156.0	-756.0																																					85540350	-1641	1642
chr2	85542495	85543249	3	133.0	263.0	-299.0																																							85542872	-377	377
chr2	85543763	85550478	3	2480.0	-2849.0	-3000.0																																							85547120	-3357	3358
chr2	85584262	85586009	0																																										85585135	-873	874
chr2	85595495	85598241	1	-663.0																																									85596868	-1373	1373
chr2	85598558	85604590	2	291.0	1656.0																																								85601574	-3016	3016
chr2	85647354	85648583	0																																										85647968	-614	615
chr2	85649329	85653879	0																																										85651604	-2275	2275
chr2	85657921	85659102	0																																										85658511	-590	591
chr2	86020039	86023612	0																																										86021825	-1786	1787
chr2	86137320	86141607	0																																										86139463	-2143	2144
chr2	86144718	86146704	0																																										86145711	-993	993
chr2	86211683	86212877	0																																										86212280	-597	597
chr2	86494937	86497345	0																																										86496141	-1204	1204
chr2	86504212	86506261	0																																										86505236	-1024	1025
chr2	88025973	88026850	0																																										88026411	-438	439
chr2	88027505	88027782	0																																										88027643	-138	139
chr2	88027924	88028336	0																																										88028130	-206	206
chr2	88751682	88755322	0																																										88753502	-1820	1820
chr2	95082289	95084322	0																																										95083305	-1016	1017
chr2	95084970	95086703	0																																										95085836	-866	867
chr2	95088290	95091220	0																																										95089755	-1465	1465
chr2	95285473	95290368	2	2226.0	749.0																																								95287920	-2447	2448
chr2	95293696	95299494	0																																										95296595	-2899	2899
chr2	95409716	95413999	2	837.0	-893.0																																								95411857	-2141	2142
chr2	95414586	95416610	1	87.0																																									95415598	-1012	1012
chr2	95416890	95419169	0																																										95418029	-1139	1140
chr2	96018500	96022325	2	-1546.0	-732.0																																								96020412	-1912	1913
chr2	96023613	96025809	1	31.0																																									96024711	-1098	1098
chr2	96140520	96143190	0																																										96141855	-1335	1335
chr2	96183161	96184952	0																																										96184056	-895	896
chr2	96187612	96189328	0																																										96188470	-858	858
chr2	96242909	96247817	0																																										96245363	-2454	2454
chr2	96249059	96251119	0																																										96250089	-1030	1030
chr2	96269085	96272848	1	-154.0																																									96270966	-1881	1882
chr2	96276021	96282791	6	2743.0	1855.0	748.0	572.0	-2707.0	552.0																																				96279406	-3385	3385
chr2	96548578	96550452	0																																										96549515	-937	937
chr2	96805348	96809859	0																																										96807603	-2255	2256
chr2	96815293	96821977	1	1324.0																																									96818635	-3342	3342
chr2	96825988	96831169	0																																										96828578	-2590	2591
chr2	96875154	96878760	0																																										96876957	-1803	1803
chr2	97647674	97648428	1	-2.0																																									97648051	-377	377
chr2	97754858	97756668	0																																										97755763	-905	905
chr2	98601389	98603982	0																																										98602685	-1296	1297
chr2	99316727	99321104	1	-775.0																																									99318915	-2188	2189
chr2	99397328	99399164	0																																										99398246	-918	918
chr2	99401238	99402531	0																																										99401884	-646	647
chr2	99402692	99405167	4	1158.0	1038.0	1038.0	1024.0																																						99403929	-1237	1238
chr2	100270359	100271845	0																																										100271102	-743	743
chr2	100272781	100274377	0																																										100273579	-798	798
chr2	100573314	100576660	0																																										100574987	-1673	1673
chr2	101001486	101004535	0																																										101003010	-1524	1525
chr2	101004627	101006806	1	-263.0																																									101005716	-1089	1090
chr2	101265648	101268425	0																																										101267036	-1388	1389
chr2	101274175	101278750	0																																										101276462	-2287	2288
chr2	102716975	102718200	0																																										102717587	-612	613
chr2	105101797	105105070	0																																										105103433	-1636	1637
chr2	105261416	105262436	0																																										105261926	-510	510
chr2	105349162	105351440	0																																										105350301	-1139	1139
chr2	105354856	105355628	0																																										105355242	-386	386
chr2	105892695	105894483	2	-72.0	533.0																																								105893589	-894	894
chr2	106088726	106090809	0																																										106089767	-1041	1042
chr2	108786116	108787294	3	-58.0	-171.0	-81.0																																							108786705	-589	589
chr2	109613137	109617205	1	-744.0																																									109615171	-2034	2034
chr2	111119713	111125232	2	-1424.0	-1457.0																																								111122472	-2759	2760
chr2	112119735	112125438	0																																										112122586	-2851	2852
chr2	112211557	112213058	0																																										112212307	-750	751
chr2	112580630	112584712	1	-1868.0																																									112582671	-2041	2041
chr2	112588139	112592721	2	1619.0	1572.0																																								112590430	-2291	2291
chr2	112665751	112666497	0																																										112666124	-373	373
chr2	113499063	113501311	2	532.0	536.0																																								113500187	-1124	1124
chr2	113703604	113705005	0																																										113704304	-700	701
chr2	113706043	113706762	0																																										113706402	-359	360
chr2	113962850	113964681	0																																										113963765	-915	916
chr2	117829512	117830979	1	-545.0																																									117830245	-733	734
chr2	117832533	117833554	0																																										117833043	-510	511
chr2	117833854	117835689	0																																										117834771	-917	918
chr2	118110608	118112869	0																																										118111738	-1130	1131
chr2	119299389	119300619	0																																										119300004	-615	615
chr2	119372403	119373146	0																																										119372774	-371	372
chr2	119375517	119378049	0																																										119376783	-1266	1266
chr2	119681609	119684535	0																																										119683072	-1463	1463
chr2	120216005	120219918	0																																										120217961	-1956	1957
chr2	121725950	121726975	0																																										121726462	-512	513
chr2	121767727	121768942	0																																										121768334	-607	608
chr2	127254936	127257281	0																																										127256108	-1172	1173
chr2	127257672	127260056	0																																										127258864	-1192	1192
chr2	127696881	127702680	1	-2555.0																																									127699780	-2899	2900
chr2	127837957	127842333	0																																										127840145	-2188	2188
chr2	127843247	127847780	0																																										127845513	-2266	2267
chr2	128194765	128196877	0																																										128195821	-1056	1056
chr2	128230941	128234307	0																																										128232624	-1683	1683
chr2	130149706	130151366	0																																										130150536	-830	830
chr2	130341831	130348782	4	-348.0	-964.0	-1204.0	-1097.0																																						130345306	-3475	3476
chr2	130369613	130374880	3	2437.0	1026.0	-1043.0																																							130372246	-2633	2634
chr2	131043130	131046708	1	563.0																																									131044919	-1789	1789
chr2	131047037	131049646	0																																										131048341	-1304	1305
chr2	135135491	135136787	0																																										135136139	-648	648
chr2	135787106	135788841	4	-196.0	-269.0	-412.0	-388.0																																						135787973	-867	868
chr2	151482506	151483636	0																																										151483071	-565	565
chr2	159233356	159235217	0																																										159234286	-930	931
chr2	168775880	168778737	0																																										168777308	-1428	1429
chr2	169647291	169648218	0																																										169647754	-463	464
chr2	169812412	169815621	2	-1477.0	-1491.0																																								169814016	-1604	1605
chr2	170967614	170969677	0																																										170968645	-1031	1032
chr2	171309951	171313113	0																																										171311532	-1581	1581
chr2	172605770	172607912	0																																										172606841	-1071	1071
chr2	174070056	174071508	0																																										174070782	-726	726
chr2	177221201	177222863	1	-726.0																																									177222032	-831	831
chr2	177223911	177225072	0																																										177224491	-580	581
chr2	177228998	177231589	3	-16.0	-639.0	-510.0																																							177230293	-1295	1296
chr2	178432399	178433216	0																																										178432807	-408	409
chr2	179945046	179946156	1	411.0																																									179945601	-555	555
chr2	186506755	186508216	1	725.0																																									186507485	-730	731
chr2	186508560	186509461	0																																										186509010	-450	451
chr2	189472612	189474429	0																																										189473520	-908	909
chr2	189759093	189761809	0																																										189760451	-1358	1358
chr2	197385226	197390922	0																																										197388074	-2848	2848
chr2	197566486	197569427	0																																										197567956	-1470	1471
chr2	200903633	200904555	0																																										200904094	-461	461
chr2	200905512	200908945	0																																										200907228	-1716	1717
chr2	200911740	200913313	0																																										200912526	-786	787
chr2	201177152	201179537	0																																										201178344	-1192	1193
chr2	201281866	201286440	9	-1071.0	-1098.0	-1029.0	-875.0	-689.0	-807.0	-976.0	-873.0	-1025.0																																	201284153	-2287	2287
chr2	201288505	201290247	0																																										201289376	-871	871
chr2	202033536	202035574	6	-759.0	-360.0	-176.0	-486.0	-969.0	-492.0																																				202034555	-1019	1019
chr2	202566930	202568810	0																																										202567870	-940	940
chr2	202569393	202570182	0																																										202569787	-394	395
chr2	206158618	206161366	2	13.0	162.0																																								206159992	-1374	1374
chr2	207757909	207760595	0																																										207759252	-1343	1343
chr2	207760805	207761903	0																																										207761354	-549	549
chr2	215362211	215363055	0																																										215362633	-422	422
chr2	215941347	215942089	0																																										215941718	-371	371
chr2	215942175	215943047	0																																										215942611	-436	436
chr2	216207669	216212079	0																																										216209874	-2205	2205
chr2	216671760	216675942	0																																										216673851	-2091	2091
chr2	217800224	217802855	0																																										217801539	-1315	1316
chr2	218251054	218254043	0																																										218252548	-1494	1495
chr2	218397108	218401883	0																																										218399495	-2387	2388
chr2	218401902	218409025	2	1137.0	3346.0																																								218405463	-3561	3562
chr2	218633193	218635712	1	618.0																																									218634452	-1259	1260
chr2	218636676	218637537	1	75.0																																									218637106	-430	431
chr2	218661919	218663653	3	211.0	-482.0	-480.0																																							218662786	-867	867
chr2	218752966	218755040	1	-357.0																																									218754003	-1037	1037
chr2	218757482	218758519	0																																										218758000	-518	519
chr2	219206693	219212969	4	-1157.0	2160.0	558.0	-205.0																																						219209831	-3138	3138
chr2	219232985	219237766	9	1508.0	-1268.0	-165.0	2273.0	1243.0	-451.0	424.0	941.0	-1872.0																																	219235375	-2390	2391
chr2	219238087	219239122	0																																										219238604	-517	518
chr2	219246512	219249251	3	762.0	657.0	-703.0																																							219247881	-1369	1370
chr2	219284396	219289683	2	2099.0	1077.0																																								219287039	-2643	2644
chr2	219372952	219375352	0																																										219374152	-1200	1200
chr2	219485733	219490660	5	-1474.0	-1676.0	-654.0	-1421.0	-1668.0																																					219488196	-2463	2464
chr2	219492251	219498995	0																																										219495623	-3372	3372
chr2	219506773	219512497	0																																										219509635	-2862	2862
chr2	219535489	219538367	2	-1106.0	-150.0																																								219536928	-1439	1439
chr2	219538772	219540999	2	-1109.0	70.0																																								219539885	-1113	1114
chr2	219549870	219552079	1	664.0																																									219550974	-1104	1105
chr2	222557498	222560671	2	370.0	714.0																																								222559084	-1586	1587
chr2	222564477	222566148	0																																										222565312	-835	836
chr2	222566289	222567935	0																																										222567112	-823	823
chr2	227361246	227362627	0																																										227361936	-690	691
chr2	230816592	230818700	0																																										230817646	-1054	1054
chr2	231174787	231176607	0																																										231175697	-910	910
chr2	231379172	231381908	0																																										231380540	-1368	1368
chr2	231395126	231400896	2	-312.0	84.0																																								231398011	-2885	2885
chr2	231449579	231455690	2	-2627.0	-2802.0																																								231452634	-3055	3056
chr2	231455868	231456466	2	-294.0	114.0																																								231456167	-299	299
chr2	232333915	232341350	1	2925.0																																									232337632	-3717	3718
chr2	232550126	232552819	0																																										232551472	-1346	1347
chr2	232857670	232861167	1	1032.0																																									232859418	-1748	1749
chr2	232873299	232876553	0																																										232874926	-1627	1627
chr2	233290412	233294181	2	-994.0	-103.0																																								233292296	-1884	1885
chr2	233467955	233472025	2	1494.0	603.0																																								233469990	-2035	2035
chr2	233475772	233481541	0																																										233478656	-2884	2885
chr2	233829868	233834375	0																																										233832121	-2253	2254
chr2	234494768	234498493	0																																										234496630	-1862	1863
chr2	235054972	235057208	1	477.0																																									235056090	-1118	1118
chr2	236576537	236579524	0																																										236578030	-1493	1494
chr2	237553467	237555508	2	836.0	819.0																																								237554487	-1020	1021
chr2	237557582	237559092	0																																										237558337	-755	755
chr2	238096683	238101037	1	2010.0																																									238098860	-2177	2177
chr2	238171115	238173768	0																																										238172441	-1326	1327
chr2	238447896	238449560	0																																										238448728	-832	832
chr2	238453918	238456489	0																																										238455203	-1285	1286
chr2	240464299	240469455	0																																										240466877	-2578	2578
chr2	240612889	240615135	0																																										240614012	-1123	1123
chr2	241093580	241095933	2	-1038.0	-891.0																																								241094756	-1176	1177
chr2	241223790	241228069	1	-1516.0																																									241225929	-2139	2140
chr2	241228090	241230283	3	653.0	-234.0	-130.0																																							241229186	-1096	1097
chr2	241489539	241494693	0																																										241492116	-2577	2577
chr2	241495095	241498271	2	-1557.0	-1559.0																																								241496683	-1588	1588
chr2	241672188	241675792	1	1796.0																																									241673990	-1802	1802
chr2	241677168	241678678	0																																										241677923	-755	755
chr2	241764428	241768577	0																																										241766502	-2074	2075
chr3	3143342	3145651	0																																										3144496	-1154	1155
chr3	4976828	4984042	3	-3099.0	708.0	-3279.0																																							4980435	-3607	3607
chr3	9477272	9478634	0																																										9477953	-681	681
chr3	9478892	9480785	0																																										9479838	-946	947
chr3	9480810	9482647	0																																										9481728	-918	919
chr3	9498412	9501336	1	-1253.0																																									9499874	-1462	1462
chr3	9698359	9703118	0																																										9700738	-2379	2380
chr3	9740549	9745261	3	2087.0	1532.0	1524.0																																							9742905	-2356	2356
chr3	9748015	9749523	0																																										9748769	-754	754
chr3	9785593	9786798	0																																										9786195	-602	603
chr3	9787155	9789769	0																																										9788462	-1307	1307
chr3	9791054	9796405	1	657.0																																									9793729	-2675	2676
chr3	9942291	9945586	1	790.0																																									9943938	-1647	1648
chr3	9945730	9951351	4	-332.0	1207.0	-1499.0	-588.0																																						9948540	-2810	2811
chr3	9959817	9960986	0																																										9960401	-584	585
chr3	9961190	9964185	0																																										9962687	-1497	1498
chr3	10124743	10128305	0																																										10126524	-1781	1781
chr3	10151658	10155701	0																																										10153679	-2021	2022
chr3	10283749	10285704	1	-729.0																																									10284726	-977	978
chr3	10287475	10289114	0																																										10288294	-819	820
chr3	10289570	10292464	2	1217.0	1226.0																																								10291017	-1447	1447
chr3	10294661	10302278	1	-2881.0																																									10298469	-3808	3809
chr3	10320412	10324135	0																																										10322273	-1861	1862
chr3	11554665	11556732	2	759.0	881.0																																								11555698	-1033	1034
chr3	11557868	11560295	0																																										11559081	-1213	1214
chr3	11786035	11788512	0																																										11787273	-1238	1239
chr3	12538181	12540573	0																																										12539377	-1196	1196
chr3	12543021	12546941	0																																										12544981	-1960	1960
chr3	13498660	13505061	4	-2256.0	-131.0	-2679.0	-1040.0																																						13501860	-3200	3201
chr3	13505447	13510403	0																																										13507925	-2478	2478
chr3	14112653	14115788	0																																										14114220	-1567	1568
chr3	14145708	14147438	1	486.0																																									14146573	-865	865
chr3	14147973	14150307	4	221.0	535.0	550.0	272.0																																						14149140	-1167	1167
chr3	14198156	14201904	0																																										14200030	-1874	1874
chr3	14491531	14492899	0																																										14492215	-684	684
chr3	14670148	14672534	0																																										14671341	-1193	1193
chr3	14672745	14674268	0																																										14673506	-761	762
chr3	15050995	15053169	2	-487.0	-286.0																																								15052082	-1087	1087
chr3	15055926	15060037	0																																										15057981	-2055	2056
chr3	15252815	15254266	0																																										15253540	-725	726
chr3	15254683	15258002	5	-3.0	-100.0	-101.0	230.0	-193.0																																					15256342	-1659	1660
chr3	15665287	15667408	0																																										15666347	-1060	1061
chr3	16315516	16318592	0																																										16317054	-1538	1538
chr3	19981123	19982961	0																																										19982042	-919	919
chr3	25600200	25603893	0																																										25602046	-1846	1847
chr3	31652452	31656764	0																																										31654608	-2156	2156
chr3	32168679	32170685	0																																										32169682	-1003	1003
chr3	32997843	33000436	0																																										32999139	-1296	1297
chr3	33144147	33145800	0																																										33144973	-826	827
chr3	36982284	36985349	0																																										36983816	-1532	1533
chr3	38121384	38124029	1	1010.0																																									38122706	-1322	1323
chr3	38125209	38128339	0																																										38126774	-1565	1565
chr3	38253388	38255314	0																																										38254351	-963	963
chr3	39137968	39140340	1	541.0																																									39139154	-1186	1186
chr3	39141496	39145537	5	22.0	500.0	-499.0	-744.0	-1619.0																																					39143516	-2020	2021
chr3	39395805	39399262	0																																										39397533	-1728	1729
chr3	39409591	39410264	0																																										39409927	-336	337
chr3	39412023	39414234	0																																										39413128	-1105	1106
chr3	40464433	40467011	0																																										40465722	-1289	1289
chr3	42662731	42666152	1	-867.0																																									42664441	-1710	1711
chr3	44916076	44918193	1	-954.0																																									44917134	-1058	1059
chr3	45028594	45034594	0																																										45031594	-3000	3000
chr3	45550707	45552525	0																																										45551616	-909	909
chr3	45554923	45559485	0																																										45557204	-2281	2281
chr3	45746087	45748048	0																																										45747067	-980	981
chr3	45915023	45918056	0																																										45916539	-1516	1517
chr3	46666770	46670589	0																																										46668679	-1909	1910
chr3	46671772	46674451	0																																										46673111	-1339	1340
chr3	46919796	46926940	3	-2164.0	1103.0	-55.0																																							46923368	-3572	3572
chr3	47014745	47016572	0																																										47015658	-913	914
chr3	47016967	47018876	1	219.0																																									47017921	-954	955
chr3	47408758	47413734	10	-261.0	1282.0	-1267.0	1770.0	-162.0	1554.0	-1095.0	1282.0	1551.0	2192.0																																47411246	-2488	2488
chr3	47582065	47584438	0																																										47583251	-1186	1187
chr3	47587377	47588966	3	416.0	41.0	-79.0																																							47588171	-794	795
chr3	48299671	48302664	0																																										48301167	-1496	1497
chr3	48396645	48398497	0																																										48397571	-926	926
chr3	48398607	48400708	0																																										48399657	-1050	1051
chr3	48428271	48431105	0																																										48429688	-1417	1417
chr3	48464602	48467908	1	-701.0																																									48466255	-1653	1653
chr3	48468582	48470449	0																																										48469515	-933	934
chr3	48629479	48634152	2	2176.0	1378.0																																								48631815	-2336	2337
chr3	48634650	48637301	0																																										48635975	-1325	1326
chr3	48675163	48681213	1	-885.0																																									48678188	-3025	3025
chr3	48685029	48690171	0																																										48687600	-2571	2571
chr3	48690853	48691527	0																																										48691190	-337	337
chr3	48985548	48989373	0																																										48987460	-1912	1913
chr3	49003971	49008813	1	2269.0																																									49006392	-2421	2421
chr3	49009405	49011659	1	-1093.0																																									49010532	-1127	1127
chr3	49012331	49018943	18	2686.0	-687.0	-1838.0	411.0	-624.0	-664.0	-236.0	-2862.0	1776.0	-2142.0	815.0	654.0	-2901.0	182.0	1247.0	-1808.0	-1608.0	2233.0																								49015637	-3306	3306
chr3	49093123	49097590	1	-690.0																																									49095356	-2233	2234
chr3	49106944	49109302	0																																										49108123	-1179	1179
chr3	49110037	49111391	3	448.0	-346.0	-74.0																																							49110714	-677	677
chr3	49157901	49165037	3	-1164.0	-1816.0	-1658.0																																							49161469	-3568	3568
chr3	49275918	49282115	4	203.0	2490.0	2262.0	154.0																																						49279016	-3098	3099
chr3	49352641	49355102	0																																										49353871	-1230	1231
chr3	49357718	49359924	0																																										49358821	-1103	1103
chr3	49418405	49420191	0																																										49419298	-893	893
chr3	49534264	49536732	0																																										49535498	-1234	1234
chr3	49668880	49671364	1	169.0																																									49670122	-1242	1242
chr3	49672439	49675329	1	-1404.0																																									49673884	-1445	1445
chr3	49675472	49681401	0																																										49678436	-2964	2965
chr3	49682809	49686050	0																																										49684429	-1620	1621
chr3	49686083	49690208	0																																										49688145	-2062	2063
chr3	49720740	49724364	3	563.0	1694.0	753.0																																							49722552	-1812	1812
chr3	49724628	49726136	0																																										49725382	-754	754
chr3	49909457	49912778	1	581.0																																									49911117	-1660	1661
chr3	50097949	50099949	0																																										50098949	-1000	1000
chr3	50101452	50103279	0																																										50102365	-913	914
chr3	50184093	50186242	0																																										50185167	-1074	1075
chr3	50187524	50189638	1	753.0																																									50188581	-1057	1057
chr3	50274450	50278003	0																																										50276226	-1776	1777
chr3	50278514	50281539	0																																										50280026	-1512	1513
chr3	50287516	50288265	0																																										50287890	-374	375
chr3	50314741	50317259	0																																										50316000	-1259	1259
chr3	50320886	50326242	0																																										50323564	-2678	2678
chr3	50328674	50330752	0																																										50329713	-1039	1039
chr3	50335828	50338872	0																																										50337350	-1522	1522
chr3	50342608	50347536	2	1300.0	1703.0																																								50345072	-2464	2464
chr3	50358131	50359846	2	233.0	170.0																																								50358988	-857	858
chr3	50362940	50369128	6	-27.0	-3.0	220.0	-247.0	-1382.0	566.0																																				50366034	-3094	3094
chr3	50599079	50602563	0																																										50600821	-1742	1742
chr3	50650253	50651829	0																																										50651041	-788	788
chr3	51385724	51387839	0																																										51386781	-1057	1058
chr3	51388392	51393725	4	-2666.0	-2476.0	-1950.0	-2020.0																																						51391058	-2666	2667
chr3	51394814	51396729	2	-32.0	869.0																																								51395771	-957	958
chr3	51934214	51939799	1	1642.0																																									51937006	-2792	2793
chr3	51954913	51957472	1	471.0																																									51956192	-1279	1280
chr3	51984873	51989491	1	1288.0																																									51987182	-2309	2309
chr3	51989596	51991390	0																																										51990493	-897	897
chr3	51992582	51993649	0																																										51993115	-533	534
chr3	51993919	51995959	0																																										51994939	-1020	1020
chr3	52045088	52048300	0																																										52046694	-1606	1606
chr3	52049560	52055002	3	-1798.0	-1781.0	-1747.0																																							52052281	-2721	2721
chr3	52230797	52233460	2	168.0	647.0																																								52232128	-1331	1332
chr3	52253199	52256222	0																																										52254710	-1511	1512
chr3	52395871	52398960	3	696.0	700.0	698.0																																							52397415	-1544	1545
chr3	52399677	52405144	5	-737.0	-498.0	-1444.0	-2098.0	-1039.0																																					52402410	-2733	2734
chr3	52490775	52496966	1	1118.0																																									52493870	-3095	3096
chr3	52521947	52526560	5	1601.0	43.0	-566.0	1693.0	497.0																																					52524253	-2306	2307
chr3	52693334	52695544	4	-811.0	-836.0	205.0	-465.0																																						52694439	-1105	1105
chr3	53187872	53191694	2	707.0	726.0																																								53189783	-1911	1911
chr3	53220917	53223013	0																																										53221965	-1048	1048
chr3	53223339	53224351	0																																										53223845	-506	506
chr3	53225022	53232939	2	-362.0	2129.0																																								53228980	-3958	3959
chr3	53807695	53810978	2	-831.0	656.0																																								53809336	-1641	1642
chr3	53865898	53867859	0																																										53866878	-980	981
chr3	53881496	53882823	1	25.0																																									53882159	-663	664
chr3	53882968	53884283	0																																										53883625	-657	658
chr3	57277667	57279706	1	-261.0																																									57278686	-1019	1020
chr3	57563899	57567468	0																																										57565683	-1784	1785
chr3	57932343	57934659	0																																										57933501	-1158	1158
chr3	58173052	58178035	0																																										58175543	-2491	2492
chr3	58320655	58321893	0																																										58321274	-619	619
chr3	58422806	58424963	0																																										58423884	-1078	1079
chr3	58426512	58427905	0																																										58427208	-696	697
chr3	64004001	64005492	0																																										64004746	-745	746
chr3	64009267	64010326	0																																										64009796	-529	530
chr3	64011069	64011682	0																																										64011375	-306	307
chr3	64012335	64013374	0																																										64012854	-519	520
chr3	65354859	65357442	4	-484.0	-364.0	-492.0	-655.0																																						65356150	-1291	1292
chr3	66384487	66386798	1	-469.0																																									66385642	-1155	1156
chr3	72996505	72998075	0																																										72997290	-785	785
chr3	73061434	73062951	3	-140.0	-341.0	-650.0																																							73062192	-758	759
chr3	73063757	73064611	0																																										73064184	-427	427
chr3	87257105	87258218	0																																										87257661	-556	557
chr3	100327378	100328793	0																																										100328085	-707	708
chr3	100365825	100366394	0																																										100366109	-284	285
chr3	101565802	101567588	1	644.0																																									101566695	-893	893
chr3	101568277	101570235	0																																										101569256	-979	979
chr3	101647004	101649311	0																																										101648157	-1153	1154
chr3	101678776	101681236	0																																										101680006	-1230	1230
chr3	101681369	101684832	1	314.0																																									101683100	-1731	1732
chr3	108039803	108041531	0																																										108040667	-864	864
chr3	113439059	113440527	0																																										113439793	-734	734
chr3	113440951	113442508	0																																										113441729	-778	779
chr3	113717677	113718288	0																																										113717982	-305	306
chr3	113947239	113950347	0																																										113948793	-1554	1554
chr3	113965138	113966651	1	547.0																																									113965894	-756	757
chr3	119205823	119208915	0																																										119207369	-1546	1546
chr3	119428842	119430255	0																																										119429548	-706	707
chr3	119493237	119495983	0																																										119494610	-1373	1373
chr3	119521152	119522652	0																																										119521902	-750	750
chr3	120602455	120603285	0																																										120602870	-415	415
chr3	121433416	121434628	0																																										121434022	-606	606
chr3	121766561	121769309	0																																										121767935	-1374	1374
chr3	121770440	121771860	0																																										121771150	-710	710
chr3	121985856	121988613	1	-994.0																																									121987234	-1378	1379
chr3	122361732	122363183	0																																										122362457	-725	726
chr3	122416712	122420936	0																																										122418824	-2112	2112
chr3	124744295	124746468	0																																										124745381	-1086	1087
chr3	124746583	124748455	0																																										124747519	-936	936
chr3	124748844	124751541	0																																										124750192	-1348	1349
chr3	124759414	124760407	0																																										124759910	-496	497
chr3	124967516	124971348	1	-1303.0																																									124969432	-1916	1916
chr3	125223588	125225830	0																																										125224709	-1121	1121
chr3	125448452	125450492	0																																										125449472	-1020	1020
chr3	126434634	126439307	1	-1364.0																																									126436970	-2336	2337
chr3	126568698	126572903	4	-1233.0	-1095.0	-1554.0	-1708.0																																						126570800	-2102	2103
chr3	127035290	127037296	0																																										127036293	-1003	1003
chr3	127037923	127043014	0																																										127040468	-2545	2546
chr3	127571804	127573726	1	-723.0																																									127572765	-961	961
chr3	127684580	127689105	0																																										127686842	-2262	2263
chr3	128617908	128618946	0																																										128618427	-519	519
chr3	128620139	128621675	0																																										128620907	-768	768
chr3	128902059	128909788	3	-3472.0	1519.0	3353.0																																							128905923	-3864	3865
chr3	129083855	129087362	0																																										129085608	-1753	1754
chr3	129271452	129275174	2	1458.0	1483.0																																								129273313	-1861	1861
chr3	129278645	129279666	0																																										129279155	-510	511
chr3	129309036	129311644	0																																										129310340	-1304	1304
chr3	129312807	129317082	0																																										129314944	-2137	2138
chr3	129514897	129518045	1	894.0																																									129516471	-1574	1574
chr3	129557620	129561824	0																																										129559722	-2102	2102
chr3	131387733	131388616	0																																										131388174	-441	442
chr3	131464304	131466423	0																																										131465363	-1059	1060
chr3	133598125	133599794	0																																										133598959	-834	835
chr3	133820378	133822735	0																																										133821556	-1178	1179
chr3	134356114	134360503	0																																										134358308	-2194	2195
chr3	136145142	136146711	0																																										136145926	-784	785
chr3	136954256	136955611	0																																										136954933	-677	678
chr3	138298443	138300164	0																																										138299303	-860	861
chr3	139357070	139358977	1	-783.0																																									139358023	-953	954
chr3	139360065	139361447	1	-465.0																																									139360756	-691	691
chr3	139363377	139364283	0																																										139363830	-453	453
chr3	141926537	141929305	0																																										141927921	-1384	1384
chr3	150468158	150470659	0																																										150469408	-1250	1251
chr3	150740013	150741141	0																																										150740577	-564	564
chr3	154255192	154255604	2	-136.0	49.0																																								154255398	-206	206
chr3	154258499	154260288	0																																										154259393	-894	895
chr3	169790239	169793578	0																																										169791908	-1669	1670
chr3	170080235	170083430	0																																										170081832	-1597	1598
chr3	170863851	170867586	1	-670.0																																									170865718	-1867	1868
chr3	172823855	172825109	0																																										172824482	-627	627
chr3	179586660	179588026	0																																										179587343	-683	683
chr3	179589920	179591237	0																																										179590578	-658	659
chr3	182922565	182923769	0																																										182923167	-602	602
chr3	183010955	183012591	0																																										183011773	-818	818
chr3	183811174	183812519	2	-593.0	396.0																																								183811846	-672	673
chr3	183814723	183815952	0																																										183815337	-614	615
chr3	183816506	183818105	0																																										183817305	-799	800
chr3	183818392	183820005	0																																										183819198	-806	807
chr3	184139653	184145161	3	2253.0	1784.0	438.0																																							184142407	-2754	2754
chr3	184145290	184148739	0																																										184147014	-1724	1725
chr3	184169739	184172831	2	848.0	499.0																																								184171285	-1546	1546
chr3	184180196	184182412	3	182.0	685.0	817.0																																							184181304	-1108	1108
chr3	184185335	184186639	3	-243.0	-234.0	-636.0																																							184185987	-652	652
chr3	184192316	184194142	3	595.0	-454.0	-211.0																																							184193229	-913	913
chr3	184195216	184199504	0																																										184197360	-2144	2144
chr3	184240291	184243306	4	602.0	-726.0	-258.0	447.0																																						184241798	-1507	1508
chr3	184306992	184311577	2	565.0	544.0																																								184309284	-2292	2293
chr3	184311605	184315720	0																																										184313662	-2057	2058
chr3	184328776	184333744	1	-783.0																																									184331260	-2484	2484
chr3	184335389	184337084	0																																										184336236	-847	848
chr3	184368937	184372027	0																																										184370482	-1545	1545
chr3	184711107	184712289	1	108.0																																									184711698	-591	591
chr3	185487731	185489501	0																																										185488616	-885	885
chr3	185489966	185494010	1	318.0																																									185491988	-2022	2022
chr3	185630102	185634972	0																																										185632537	-2435	2435
chr3	185912471	185917440	0																																										185914955	-2484	2485
chr3	194133546	194139773	1	14.0																																									194136659	-3113	3114
chr3	194140239	194144770	0																																										194142504	-2265	2266
chr3	194399225	194402211	0																																										194400718	-1493	1493
chr3	194583723	194586911	0																																										194585317	-1594	1594
chr3	194588283	194594489	1	2974.0																																									194591386	-3103	3103
