0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	Middle	Start	End
chr2	27366916	27371519	8	-245.0	799.0	792.0	-834.0	182.0	207.0	1599.0	1891.0																																		27369217	-2301	2302
chr2	27441100	27445824	5	209.0	1624.0	1704.0	-951.0	-973.0																																					27443462	-2362	2362
chr2	27647584	27650229	0																																										27648906	-1322	1323
chr2	27653173	27655215	3	505.0	499.0	483.0																																							27654194	-1021	1021
chr2	28946349	28947362	1	181.0																																									28946855	-506	507
chr2	28948891	28950263	0																																										28949577	-686	686
chr2	32618069	32619924	0																																										32618996	-927	928
chr2	32619999	32621166	0																																										32620582	-583	584
chr2	37196381	37200526	0																																										37198453	-2072	2073
chr2	37203997	37205739	0																																										37204868	-871	871
chr2	38289712	38291381	0																																										38290546	-834	835
chr2	43221877	43222641	0																																										43222259	-382	382
chr2	43224041	43227934	5	-324.0	256.0	-308.0	652.0	559.0																																					43225987	-1946	1947
chr2	43230441	43231491	0																																										43230966	-525	525
chr2	43231672	43233316	0																																										43232494	-822	822
chr2	43233482	43238655	0																																										43236068	-2586	2587
chr2	43880005	43881858	0																																										43880931	-926	927
chr2	45386256	45387642	0																																										45386949	-693	693
chr2	47157658	47160076	0																																										47158867	-1209	1209
chr2	47386972	47391465	0																																										47389218	-2246	2247
chr2	54304769	54305028	0																																										54304898	-129	130
chr2	54968353	54970964	1	-679.0																																									54969658	-1305	1306
chr2	55542262	55543684	0																																										55542973	-711	711
chr2	60936752	60938015	0																																										60937383	-631	632
chr2	61473816	61475459	0																																										61474637	-821	822
chr2	61475686	61478092	0																																										61476889	-1203	1203
chr2	61870484	61872032	0																																										61871258	-774	774
chr2	65068104	65069673	0																																										65068888	-784	785
chr2	65071468	65073009	8	90.0	501.0	-68.0	-731.0	123.0	564.0	-599.0	737.0																																		65072238	-770	771
chr2	65270361	65272351	0																																										65271356	-995	995
chr2	65312607	65314976	3	425.0	1137.0	1018.0																																							65313791	-1184	1185
chr2	68043786	68044783	0																																										68044284	-498	499
chr2	70086204	70090364	1	522.0																																									70088284	-2080	2080
chr2	72936644	72943514	0																																										72940079	-3435	3435
chr2	73222374	73227665	1	72.0																																									73225019	-2645	2646
chr2	73228024	73231022	1	1143.0																																									73229523	-1499	1499
chr2	73249447	73251075	1	344.0																																									73250261	-814	814
chr2	73291083	73293066	4	194.0	-227.0	-114.0	578.0																																						73292074	-991	992
chr2	73619898	73622882	0																																										73621390	-1492	1492
chr2	73728312	73729431	0																																										73728871	-559	560
chr2	73954621	73956207	0																																										73955414	-793	793
chr2	74145891	74149728	0																																										74147809	-1918	1919
chr2	74153651	74154347	0																																										74153999	-348	348
chr2	74455676	74457955	2	-893.0	566.0																																								74456815	-1139	1140
chr2	74458304	74463041	9	2178.0	-1109.0	-1367.0	1268.0	-1935.0	723.0	2142.0	2119.0	-2080.0																																	74460672	-2368	2369
chr2	74488483	74492524	1	-1667.0																																									74490503	-2020	2021
chr2	74497546	74503831	2	2566.0	2719.0																																								74500688	-3142	3143
chr2	74504301	74506230	1	-761.0																																									74505265	-964	965
chr2	74528971	74532102	3	-396.0	-1001.0	1425.0																																							74530536	-1565	1566
chr2	74532651	74534039	1	-644.0																																									74533345	-694	694
chr2	74559786	74562184	1	696.0																																									74560985	-1199	1199
chr2	84420341	84422171	0																																										84421256	-915	915
chr2	85056864	85058047	0																																										85057455	-591	592
chr2	85310247	85311611	0																																										85310929	-682	682
chr2	85314743	85316831	0																																										85315787	-1044	1044
chr2	85389040	85391191	2	366.0	-115.0																																								85390115	-1075	1076
chr2	85391924	85395900	0																																										85393912	-1988	1988
chr2	85542495	85543249	3	133.0	263.0	-299.0																																							85542872	-377	377
chr2	85543763	85550478	3	2480.0	-2849.0	-3000.0																																							85547120	-3357	3358
chr2	85597496	85598241	1	337.0																																									85597868	-372	373
chr2	85598558	85601400	2	-1304.0	61.0																																								85599979	-1421	1421
chr2	85647354	85648583	0																																										85647968	-614	615
chr2	86021539	86023612	0																																										86022575	-1036	1037
chr2	86137320	86141607	0																																										86139463	-2143	2144
chr2	86144718	86146704	0																																										86145711	-993	993
chr2	86494937	86497345	0																																										86496141	-1204	1204
chr2	88025973	88026850	0																																										88026411	-438	439
chr2	88027924	88028336	0																																										88028130	-206	206
chr2	95082289	95086703	0																																										95084496	-2207	2207
chr2	95088290	95091220	0																																										95089755	-1465	1465
chr2	95285473	95290368	2	2226.0	749.0																																								95287920	-2447	2448
chr2	95293696	95299494	0																																										95296595	-2899	2899
chr2	95409716	95413999	2	837.0	-893.0																																								95411857	-2141	2142
chr2	95414586	95416610	1	87.0																																									95415598	-1012	1012
chr2	95416890	95419169	0																																										95418029	-1139	1140
chr2	96018500	96022325	2	-1546.0	-732.0																																								96020412	-1912	1913
chr2	96023613	96025809	1	31.0																																									96024711	-1098	1098
chr2	96183161	96184952	0																																										96184056	-895	896
chr2	96245112	96247817	0																																										96246464	-1352	1353
chr2	96249059	96251119	0																																										96250089	-1030	1030
chr2	96270098	96272848	1	353.0																																									96271473	-1375	1375
chr2	96276021	96282791	6	2743.0	1855.0	748.0	572.0	-2707.0	552.0																																				96279406	-3385	3385
chr2	96326373	96329308	6	-391.0	121.0	618.0	-110.0	-336.0	923.0																																				96327840	-1467	1468
chr2	96376770	96379963	0																																										96378366	-1596	1597
chr2	96805348	96809859	0																																										96807603	-2255	2256
chr2	96815293	96821977	1	1324.0																																									96818635	-3342	3342
chr2	96824228	96825564	1	-263.0																																									96824896	-668	668
chr2	96825988	96828491	0																																										96827239	-1251	1252
chr2	96855439	96859136	0																																										96857287	-1848	1849
chr2	97741171	97743816	0																																										97742493	-1322	1323
chr2	97754858	97756668	0																																										97755763	-905	905
chr2	98591797	98592685	0																																										98592241	-444	444
chr2	98593112	98594094	0																																										98593603	-491	491
chr2	99316727	99321104	1	-775.0																																									99318915	-2188	2189
chr2	99397328	99399164	0																																										99398246	-918	918
chr2	99401238	99402531	0																																										99401884	-646	647
chr2	99402692	99404406	4	778.0	658.0	658.0	644.0																																						99403549	-857	857
chr2	100270359	100271845	0																																										100271102	-743	743
chr2	100272781	100274377	0																																										100273579	-798	798
chr2	100573314	100576660	0																																										100574987	-1673	1673
chr2	100998726	101004535	0																																										101001630	-2904	2905
chr2	101004627	101006806	1	-263.0																																									101005716	-1089	1090
chr2	101265648	101268425	0																																										101267036	-1388	1389
chr2	101274175	101276275	0																																										101275225	-1050	1050
chr2	101891805	101893273	0																																										101892539	-734	734
chr2	105261416	105262436	0																																										105261926	-510	510
chr2	105354856	105355628	0																																										105355242	-386	386
chr2	105892695	105894483	2	-72.0	533.0																																								105893589	-894	894
chr2	106088726	106090809	0																																										106089767	-1041	1042
chr2	108786116	108787294	3	-58.0	-171.0	-81.0																																							108786705	-589	589
chr2	109613137	109617205	1	-744.0																																									109615171	-2034	2034
chr2	111119713	111125232	2	-1424.0	-1457.0																																								111122472	-2759	2760
chr2	112119735	112125438	0																																										112122586	-2851	2852
chr2	112211557	112213058	0																																										112212307	-750	751
chr2	112541298	112543226	1	-122.0																																									112542262	-964	964
chr2	112580630	112582867	0																																										112581748	-1118	1119
chr2	112588139	112591868	2	1192.0	1145.0																																								112590003	-1864	1865
chr2	113499063	113501311	2	532.0	536.0																																								113500187	-1124	1124
chr2	117832533	117833554	0																																										117833043	-510	511
chr2	118110608	118112869	0																																										118111738	-1130	1131
chr2	119299389	119300619	0																																										119300004	-615	615
chr2	120216005	120219918	0																																										120217961	-1956	1957
chr2	120345537	120351187	2	-1057.0	-1194.0																																								120348362	-2825	2825
chr2	120351772	120355931	0																																										120353851	-2079	2080
chr2	121767727	121768942	0																																										121768334	-607	608
chr2	127257672	127260704	0																																										127259188	-1516	1516
chr2	127837957	127842333	0																																										127840145	-2188	2188
chr2	128194765	128196877	0																																										128195821	-1056	1056
chr2	128196959	128198713	0																																										128197836	-877	877
chr2	130341831	130348782	4	-348.0	-964.0	-1204.0	-1097.0																																						130345306	-3475	3476
chr2	130369613	130374880	3	2437.0	1026.0	-1043.0																																							130372246	-2633	2634
chr2	131043130	131046708	1	563.0																																									131044919	-1789	1789
chr2	131047037	131049646	0																																										131048341	-1304	1305
chr2	134450434	134451779	0																																										134451106	-672	673
chr2	143050158	143053302	0																																										143051730	-1572	1572
chr2	156326225	156330508	4	-160.0	1635.0	385.0	-1210.0																																						156328366	-2141	2142
chr2	168775880	168778737	0																																										168777308	-1428	1429
chr2	169647291	169648218	0																																										169647754	-463	464
chr2	170967614	170969677	0																																										170968645	-1031	1032
chr2	171309951	171313113	0																																										171311532	-1581	1581
chr2	172605770	172607912	0																																										172606841	-1071	1071
chr2	173369812	173372147	0																																										173370979	-1167	1168
chr2	174070056	174071508	0																																										174070782	-726	726
chr2	177221201	177222863	1	-726.0																																									177222032	-831	831
chr2	177223911	177225072	0																																										177224491	-580	581
chr2	177228998	177231589	3	-16.0	-639.0	-510.0																																							177230293	-1295	1296
chr2	178427313	178428758	0																																										178428035	-722	723
chr2	178429042	178430672	0																																										178429857	-815	815
chr2	178432399	178433216	0																																										178432807	-408	409
chr2	186506755	186508216	1	725.0																																									186507485	-730	731
chr2	189472612	189474429	0																																										189473520	-908	909
chr2	196829269	196833119	0																																										196831194	-1925	1925
chr2	197385226	197390922	0																																										197388074	-2848	2848
chr2	200584658	200587566	0																																										200586112	-1454	1454
chr2	200829268	200830845	0																																										200830056	-788	789
chr2	200903633	200904555	0																																										200904094	-461	461
chr2	200905841	200908945	0																																										200907393	-1552	1552
chr2	200911740	200913313	0																																										200912526	-786	787
chr2	206158618	206161366	2	13.0	162.0																																								206159992	-1374	1374
chr2	215941347	215942089	0																																										215941718	-371	371
chr2	215942175	215943047	0																																										215942611	-436	436
chr2	216207669	216212079	0																																										216209874	-2205	2205
chr2	216480355	216483279	1	-968.0																																									216481817	-1462	1462
chr2	218251054	218254043	0																																										218252548	-1494	1495
chr2	218397108	218401883	0																																										218399495	-2387	2388
chr2	218401902	218409025	2	1137.0	3346.0																																								218405463	-3561	3562
chr2	218633193	218635712	1	618.0																																									218634452	-1259	1260
chr2	218636676	218637537	1	75.0																																									218637106	-430	431
chr2	218661919	218663653	3	211.0	-482.0	-480.0																																							218662786	-867	867
chr2	218752966	218755040	1	-357.0																																									218754003	-1037	1037
chr2	218998212	219002079	0																																										219000145	-1933	1934
chr2	219206693	219212969	4	-1157.0	2160.0	558.0	-205.0																																						219209831	-3138	3138
chr2	219232985	219237766	9	1508.0	-1268.0	-165.0	2273.0	1243.0	-451.0	424.0	941.0	-1872.0																																	219235375	-2390	2391
chr2	219238087	219239122	0																																										219238604	-517	518
chr2	219246512	219249251	3	762.0	657.0	-703.0																																							219247881	-1369	1370
chr2	219249846	219251195	0																																										219250520	-674	675
chr2	219372952	219375352	0																																										219374152	-1200	1200
chr2	219506773	219512497	0																																										219509635	-2862	2862
chr2	219535489	219538367	2	-1106.0	-150.0																																								219536928	-1439	1439
chr2	219612148	219614159	0																																										219613153	-1005	1006
chr2	222557498	222560671	2	370.0	714.0																																								222559084	-1586	1587
chr2	222564477	222566148	0																																										222565312	-835	836
chr2	227361246	227362627	0																																										227361936	-690	691
chr2	231379172	231381908	0																																										231380540	-1368	1368
chr2	231449579	231455690	2	-2627.0	-2802.0																																								231452634	-3055	3056
chr2	231455868	231456466	2	-294.0	114.0																																								231456167	-299	299
chr2	232550126	232552819	0																																										232551472	-1346	1347
chr2	232857670	232861167	1	1032.0																																									232859418	-1748	1749
chr2	233290412	233294181	2	-994.0	-103.0																																								233292296	-1884	1885
chr2	233829868	233834375	0																																										233832121	-2253	2254
chr2	235054972	235057208	1	477.0																																									235056090	-1118	1118
chr2	237553467	237555508	2	836.0	819.0																																								237554487	-1020	1021
chr2	238096683	238101037	1	2010.0																																									238098860	-2177	2177
chr2	238171115	238173768	0																																										238172441	-1326	1327
chr2	238447896	238449560	0																																										238448728	-832	832
chr2	238453918	238456489	0																																										238455203	-1285	1286
chr2	240464299	240469455	0																																										240466877	-2578	2578
chr2	241093580	241095933	2	-1038.0	-891.0																																								241094756	-1176	1177
chr2	241223790	241228069	1	-1516.0																																									241225929	-2139	2140
chr2	241228090	241230283	3	653.0	-234.0	-130.0																																							241229186	-1096	1097
chr2	241489539	241494693	0																																										241492116	-2577	2577
chr2	241495095	241498271	2	-1557.0	-1559.0																																								241496683	-1588	1588
chr2	241571379	241577812	0																																										241574595	-3216	3217
chr2	241672188	241677149	2	-1416.0	2474.0																																								241674668	-2480	2481
chr3	3143342	3144205	0																																										3143773	-431	432
chr3	3144799	3145651	0																																										3145225	-426	426
chr3	9477272	9478634	0																																										9477953	-681	681
chr3	9478892	9480785	0																																										9479838	-946	947
chr3	9480810	9482647	0																																										9481728	-918	919
chr3	9698359	9703118	0																																										9700738	-2379	2380
chr3	9742676	9746734	1	-1126.0																																									9744705	-2029	2029
chr3	9748015	9749523	0																																										9748769	-754	754
chr3	9787155	9789769	0																																										9788462	-1307	1307
chr3	9790045	9796405	1	153.0																																									9793225	-3180	3180
chr3	9914981	9918108	2	-870.0	-1347.0																																								9916544	-1563	1564
chr3	9942291	9945586	1	790.0																																									9943938	-1647	1648
chr3	9948017	9951351	3	812.0	-355.0	556.0																																							9949684	-1667	1667
chr3	10100694	10103745	0																																										10102219	-1525	1526
chr3	10151658	10153908	0																																										10152783	-1125	1125
chr3	10154647	10157338	0																																										10155992	-1345	1346
chr3	10245190	10247984	0																																										10246587	-1397	1397
chr3	10283749	10285704	1	-729.0																																									10284726	-977	978
chr3	10287475	10289114	0																																										10288294	-819	820
chr3	10289570	10292464	2	1217.0	1226.0																																								10291017	-1447	1447
chr3	10294661	10302278	1	-2881.0																																									10298469	-3808	3809
chr3	11554665	11556732	2	759.0	881.0																																								11555698	-1033	1034
chr3	11557868	11560295	0																																										11559081	-1213	1214
chr3	11786035	11788512	0																																										11787273	-1238	1239
chr3	12538181	12540573	0																																										12539377	-1196	1196
chr3	12543021	12546941	0																																										12544981	-1960	1960
chr3	12896963	12897915	0																																										12897439	-476	476
chr3	13502926	13505061	2	-123.0	-546.0																																								13503993	-1067	1068
chr3	13505447	13510403	0																																										13507925	-2478	2478
chr3	14112653	14115788	0																																										14114220	-1567	1568
chr3	14145708	14147438	1	486.0																																									14146573	-865	865
chr3	14147973	14150307	4	221.0	535.0	550.0	272.0																																						14149140	-1167	1167
chr3	14198156	14201904	0																																										14200030	-1874	1874
chr3	14670148	14672534	0																																										14671341	-1193	1193
chr3	14672978	14674268	0																																										14673623	-645	645
chr3	15050995	15053169	2	-487.0	-286.0																																								15052082	-1087	1087
chr3	15253073	15254266	0																																										15253669	-596	597
chr3	15254683	15258002	5	-3.0	-100.0	-101.0	230.0	-193.0																																					15256342	-1659	1660
chr3	15665287	15667408	0																																										15666347	-1060	1061
chr3	16315516	16318592	0																																										16317054	-1538	1538
chr3	25600200	25603893	0																																										25602046	-1846	1847
chr3	33144147	33145800	0																																										33144973	-826	827
chr3	33147824	33150080	0																																										33148952	-1128	1128
chr3	36982284	36985349	0																																										36983816	-1532	1533
chr3	38121384	38124029	1	1010.0																																									38122706	-1322	1323
chr3	38253388	38255314	0																																										38254351	-963	963
chr3	39137968	39140340	1	541.0																																									39139154	-1186	1186
chr3	39141496	39145537	5	22.0	500.0	-499.0	-744.0	-1619.0																																					39143516	-2020	2021
chr3	39395805	39399262	0																																										39397533	-1728	1729
chr3	39409591	39410264	0																																										39409927	-336	337
chr3	39412023	39414234	0																																										39413128	-1105	1106
chr3	40464433	40467011	0																																										40465722	-1289	1289
chr3	41243116	41243711	0																																										41243413	-297	298
chr3	42662731	42666152	1	-867.0																																									42664441	-1710	1711
chr3	43350826	43352334	0																																										43351580	-754	754
chr3	43353321	43354877	0																																										43354099	-778	778
chr3	44916076	44918193	1	-954.0																																									44917134	-1058	1059
chr3	45550707	45552525	0																																										45551616	-909	909
chr3	45746087	45748048	0																																										45747067	-980	981
chr3	46666770	46670589	0																																										46668679	-1909	1910
chr3	46919796	46925624	3	-2822.0	445.0	-713.0																																							46922710	-2914	2914
chr3	47012195	47013913	0																																										47013054	-859	859
chr3	47014745	47016572	0																																										47015658	-913	914
chr3	47016967	47018876	1	219.0																																									47017921	-954	955
chr3	47408758	47413734	10	-261.0	1282.0	-1267.0	1770.0	-162.0	1554.0	-1095.0	1282.0	1551.0	2192.0																																47411246	-2488	2488
chr3	47582065	47584438	0																																										47583251	-1186	1187
chr3	48296621	48297889	0																																										48297255	-634	634
chr3	48299671	48302664	0																																										48301167	-1496	1497
chr3	48398607	48400708	0																																										48399657	-1050	1051
chr3	48401925	48403668	0																																										48402796	-871	872
chr3	48405302	48411384	0																																										48408343	-3041	3041
chr3	48428271	48431105	0																																										48429688	-1417	1417
chr3	48464602	48467908	1	-701.0																																									48466255	-1653	1653
chr3	48468582	48470449	0																																										48469515	-933	934
chr3	48619303	48624248	2	283.0	803.0																																								48621775	-2472	2473
chr3	48626648	48628446	2	-419.0	499.0																																								48627547	-899	899
chr3	48629479	48634152	2	2176.0	1378.0																																								48631815	-2336	2337
chr3	48634650	48637301	0																																										48635975	-1325	1326
chr3	48670331	48672859	0																																										48671595	-1264	1264
chr3	48675163	48681213	1	-885.0																																									48678188	-3025	3025
chr3	48685029	48686897	0																																										48685963	-934	934
chr3	48687853	48690171	0																																										48689012	-1159	1159
chr3	48690853	48691527	0																																										48691190	-337	337
chr3	48985548	48989373	0																																										48987460	-1912	1913
chr3	49004770	49008813	0																																										49006791	-2021	2022
chr3	49012331	49017316	13	1872.0	-1501.0	-403.0	-1438.0	-1478.0	-1050.0	962.0	1.0	-160.0	-632.0	433.0	-2422.0	1419.0																													49014823	-2492	2493
chr3	49093123	49097590	1	-690.0																																									49095356	-2233	2234
chr3	49106944	49109302	0																																										49108123	-1179	1179
chr3	49159011	49165784	3	-236.0	-888.0	-730.0																																							49162397	-3386	3387
chr3	49275918	49282115	4	203.0	2490.0	2262.0	154.0																																						49279016	-3098	3099
chr3	49352641	49355102	0																																										49353871	-1230	1231
chr3	49357718	49362211	1	-206.0																																									49359964	-2246	2247
chr3	49534264	49536732	0																																										49535498	-1234	1234
chr3	49668880	49671364	1	169.0																																									49670122	-1242	1242
chr3	49672439	49675329	1	-1404.0																																									49673884	-1445	1445
chr3	49675472	49681401	0																																										49678436	-2964	2965
chr3	49682809	49686050	0																																										49684429	-1620	1621
chr3	49720740	49724364	3	563.0	1694.0	753.0																																							49722552	-1812	1812
chr3	50101452	50103279	0																																										50102365	-913	914
chr3	50182702	50186242	1	1518.0																																									50184472	-1770	1770
chr3	50187524	50189638	1	753.0																																									50188581	-1057	1057
chr3	50274450	50278003	0																																										50276226	-1776	1777
chr3	50278514	50281539	0																																										50280026	-1512	1513
chr3	50287516	50288265	0																																										50287890	-374	375
chr3	50314741	50317259	0																																										50316000	-1259	1259
chr3	50320886	50324867	0																																										50322876	-1990	1991
chr3	50328674	50330752	0																																										50329713	-1039	1039
chr3	50335828	50338872	0																																										50337350	-1522	1522
chr3	50358131	50359846	2	233.0	170.0																																								50358988	-857	858
chr3	50587261	50594103	0																																										50590682	-3421	3421
chr3	50599079	50602563	0																																										50600821	-1742	1742
chr3	50650253	50651829	0																																										50651041	-788	788
chr3	51388392	51393725	4	-2666.0	-2476.0	-1950.0	-2020.0																																						51391058	-2666	2667
chr3	51395135	51396729	1	129.0																																									51395932	-797	797
chr3	51397011	51398211	0																																										51397611	-600	600
chr3	51934214	51936289	1	-113.0																																									51935251	-1037	1038
chr3	51984873	51989491	1	1288.0																																									51987182	-2309	2309
chr3	51989596	51991390	0																																										51990493	-897	897
chr3	51992582	51993649	0																																										51993115	-533	534
chr3	51993919	51995959	0																																										51994939	-1020	1020
chr3	52073648	52078333	1	57.0																																									52075990	-2342	2343
chr3	52253199	52256222	0																																										52254710	-1511	1512
chr3	52399677	52404248	4	-1185.0	-946.0	-1892.0	-1487.0																																						52401962	-2285	2286
chr3	52490775	52496966	1	1118.0																																									52493870	-3095	3096
chr3	52521947	52526560	5	1601.0	43.0	-566.0	1693.0	497.0																																					52524253	-2306	2307
chr3	52693334	52695544	4	-811.0	-836.0	205.0	-465.0																																						52694439	-1105	1105
chr3	53187872	53191694	2	707.0	726.0																																								53189783	-1911	1911
chr3	53220917	53223013	0																																										53221965	-1048	1048
chr3	53223339	53224351	0																																										53223845	-506	506
chr3	53225022	53232939	2	-362.0	2129.0																																								53228980	-3958	3959
chr3	53807695	53810978	2	-831.0	656.0																																								53809336	-1641	1642
chr3	53865898	53867859	0																																										53866878	-980	981
chr3	53882968	53884283	0																																										53883625	-657	658
chr3	57277667	57279706	1	-261.0																																									57278686	-1019	1020
chr3	58173052	58178035	0																																										58175543	-2491	2492
chr3	58320655	58321893	0																																										58321274	-619	619
chr3	58422806	58424963	0																																										58423884	-1078	1079
chr3	58426512	58427905	0																																										58427208	-696	697
chr3	64001781	64001912	0																																										64001846	-65	66
chr3	64009427	64010326	0																																										64009876	-449	450
chr3	65354859	65357442	4	-484.0	-364.0	-492.0	-655.0																																						65356150	-1291	1292
chr3	66384487	66386798	1	-469.0																																									66385642	-1155	1156
chr3	72996505	72998075	0																																										72997290	-785	785
chr3	73061434	73062951	3	-140.0	-341.0	-650.0																																							73062192	-758	759
chr3	73063757	73064611	0																																										73064184	-427	427
chr3	100327378	100328793	0																																										100328085	-707	708
chr3	100365825	100366394	0																																										100366109	-284	285
chr3	101565802	101567588	1	644.0																																									101566695	-893	893
chr3	101568277	101570235	0																																										101569256	-979	979
chr3	101647004	101649311	0																																										101648157	-1153	1154
chr3	101678776	101681236	0																																										101680006	-1230	1230
chr3	101681369	101684832	1	314.0																																									101683100	-1731	1732
chr3	113284056	113287343	4	154.0	1137.0	-1112.0	192.0																																						113285699	-1643	1644
chr3	113439059	113440527	0																																										113439793	-734	734
chr3	113440951	113442508	0																																										113441729	-778	779
chr3	113629921	113631298	0																																										113630609	-688	689
chr3	113947239	113950347	0																																										113948793	-1554	1554
chr3	119205823	119208915	0																																										119207369	-1546	1546
chr3	119428842	119430255	0																																										119429548	-706	707
chr3	120602455	120603285	0																																										120602870	-415	415
chr3	121429074	121431740	0																																										121430407	-1333	1333
chr3	121433416	121434628	0																																										121434022	-606	606
chr3	121766561	121769309	0																																										121767935	-1374	1374
chr3	121985856	121988613	1	-994.0																																									121987234	-1378	1379
chr3	122361732	122363183	0																																										122362457	-725	726
chr3	122416712	122420936	0																																										122418824	-2112	2112
chr3	124744295	124746468	0																																										124745381	-1086	1087
chr3	124748553	124751541	0																																										124750047	-1494	1494
chr3	126434634	126439307	1	-1364.0																																									126436970	-2336	2337
chr3	127037923	127043014	0																																										127040468	-2545	2546
chr3	127571804	127573726	1	-723.0																																									127572765	-961	961
chr3	127621501	127624664	0																																										127623082	-1581	1582
chr3	127669822	127676278	1	1510.0																																									127673050	-3228	3228
chr3	128615852	128618946	0																																										128617399	-1547	1547
chr3	128620139	128621675	0																																										128620907	-768	768
chr3	128823539	128830743	0																																										128827141	-3602	3602
chr3	128904025	128908210	1	1713.0																																									128906117	-2092	2093
chr3	128911605	128913518	2	49.0	45.0																																								128912561	-956	957
chr3	129271452	129275174	2	1458.0	1483.0																																								129273313	-1861	1861
chr3	129278645	129279666	0																																										129279155	-510	511
chr3	129306026	129308902	0																																										129307464	-1438	1438
chr3	129309036	129311644	0																																										129310340	-1304	1304
chr3	129312807	129318224	0																																										129315515	-2708	2709
chr3	129557620	129561824	0																																										129559722	-2102	2102
chr3	129644456	129645652	0																																										129645054	-598	598
chr3	131464304	131466423	0																																										131465363	-1059	1060
chr3	133598125	133599794	0																																										133598959	-834	835
chr3	133820378	133822735	0																																										133821556	-1178	1179
chr3	134356114	134360503	0																																										134358308	-2194	2195
chr3	136333595	136335317	0																																										136334456	-861	861
chr3	138298443	138302442	1	-1045.0																																									138300442	-1999	2000
chr3	138491319	138493930	0																																										138492624	-1305	1306
chr3	139357070	139358977	1	-783.0																																									139358023	-953	954
chr3	141926537	141929305	0																																										141927921	-1384	1384
chr3	150468158	150470659	0																																										150469408	-1250	1251
chr3	154258499	154260288	0																																										154259393	-894	895
chr3	169790239	169793578	0																																										169791908	-1669	1670
chr3	170080235	170083430	0																																										170081832	-1597	1598
chr3	170863851	170867586	1	-670.0																																									170865718	-1867	1868
chr3	172823855	172825109	0																																										172824482	-627	627
chr3	179586660	179588026	0																																										179587343	-683	683
chr3	179589920	179591237	0																																										179590578	-658	659
chr3	179791427	179792374	0																																										179791900	-473	474
chr3	182922565	182923769	0																																										182923167	-602	602
chr3	183010955	183012591	0																																										183011773	-818	818
chr3	183811174	183812519	2	-593.0	396.0																																								183811846	-672	673
chr3	183814723	183815952	0																																										183815337	-614	615
chr3	184169739	184172831	2	848.0	499.0																																								184171285	-1546	1546
chr3	184185335	184186639	3	-243.0	-234.0	-636.0																																							184185987	-652	652
chr3	184240291	184243306	4	602.0	-726.0	-258.0	447.0																																						184241798	-1507	1508
chr3	184311605	184315720	0																																										184313662	-2057	2058
chr3	184328776	184333744	1	-783.0																																									184331260	-2484	2484
chr3	184334416	184335345	1	131.0																																									184334880	-464	465
chr3	184335389	184337084	0																																										184336236	-847	848
chr3	184368937	184371405	0																																										184370171	-1234	1234
chr3	184576946	184582346	10	-1152.0	-1964.0	-1962.0	-1150.0	-1713.0	-267.0	-1429.0	1642.0	-1712.0	-62.0																																184579646	-2700	2700
chr3	185487731	185489501	0																																										185488616	-885	885
chr3	185489966	185494010	1	318.0																																									185491988	-2022	2022
chr3	185912471	185916837	0																																										185914654	-2183	2183
chr3	194132399	194139773	1	-559.0																																									194136086	-3687	3687
chr3	194140239	194144770	0																																										194142504	-2265	2266
chr3	194583723	194586911	0																																										194585317	-1594	1594
chr3	194588283	194594489	1	2974.0																																									194591386	-3103	3103
chr3	194636166	194638584	0																																										194637375	-1209	1209
chr3	194641501	194642652	0																																										194642076	-575	576
chr3	195067181	195068758	0																																										195067969	-788	789
chr3	195069229	195071618	1	448.0																																									195070423	-1194	1195
chr3	195859886	195861746	0																																										195860816	-930	930
chr3	195862947	195869673	5	-1584.0	2128.0	-1182.0	2160.0	-3269.0																																					195866310	-3363	3363
chr3	196286496	196288447	0																																										196287471	-975	976
chr3	196320258	196324311	2	-1545.0	-1762.0																																								196322284	-2026	2027
chr3	196347698	196348373	0																																										196348035	-337	338
chr3	196467141	196471561	0																																										196469351	-2210	2210
chr3	196832703	196834492	0																																										196833597	-894	895
chr3	196935356	196937934	2	-397.0	-722.0																																								196936645	-1289	1289
chr3	196938791	196941889	0																																										196940340	-1549	1549
chr3	196947394	196949866	2	221.0	433.0																																								196948630	-1236	1236
chr3	197504069	197508016	0																																										197506042	-1973	1974
chr4	383096	384584	0																																										383840	-744	744
chr4	537021	539439	1	-986.0																																									538230	-1209	1209
chr4	666609	670686	0																																										668647	-2038	2039
chr4	672454	677178	0																																										674816	-2362	2362
chr4	766538	767778	0																																										767158	-620	620
chr4	768994	769992	0																																										769493	-499	499
chr4	770084	774018	0																																										772051	-1967	1967
chr4	849301	854753	2	137.0	1086.0																																								852027	-2726	2726
chr4	1204371	1211524	0																																										1207947	-3576	3577
chr4	1211978	1214476	0																																										1213227	-1249	1249
chr4	1334392	1339159	1	-158.0																																									1336775	-2383	2384
chr4	1395902	1399845	0																																										1397873	-1971	1972
chr4	1683771	1689891	0																																										1686831	-3060	3060
chr4	1689912	1692886	0																																										1691399	-1487	1487
chr4	1804163	1807863	1	-635.0																																									1806013	-1850	1850
chr4	1808669	1811462	0																																										1810065	-1396	1397
chr4	1814325	1817673	2	-814.0	-802.0																																								1815999	-1674	1674
chr4	1978139	1983840	2	-2623.0	-2468.0																																								1980989	-2850	2851
