0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	Middle	Start	End
chr6	31853224	31856252	0																																										31854738	-1514	1514
chr6	31860810	31862967	1	-861.0																																									31861888	-1078	1079
chr6	31880545	31883742	0																																										31882143	-1598	1599
chr6	31947780	31948881	1	-103.0																																									31948330	-550	551
chr6	31949113	31950700	2	479.0	-710.0																																								31949906	-793	794
chr6	31952231	31953806	0																																										31953018	-787	788
chr6	31967094	31972717	9	-1209.0	-2761.0	-895.0	1002.0	308.0	77.0	-1701.0	-115.0	-495.0																																	31969905	-2811	2812
chr6	32166568	32172513	5	1899.0	-1317.0	1477.0	2038.0	-884.0																																					32169540	-2972	2973
chr6	32186623	32189053	3	696.0	1026.0	809.0																																							32187838	-1215	1215
chr6	33207664	33209495	0																																										33208579	-915	916
chr6	33211051	33212572	1	-39.0																																									33211811	-760	761
chr6	33212750	33216597	0																																										33214673	-1923	1924
chr6	33247626	33249822	0																																										33248724	-1098	1098
chr6	33274740	33281352	12	1812.0	-1757.0	-34.0	409.0	-272.0	-2762.0	-2652.0	-73.0	614.0	1980.0	-1488.0	-624.0																														33278046	-3306	3306
chr6	33301892	33302984	0																																										33302438	-546	546
chr6	33314433	33318611	7	272.0	911.0	673.0	853.0	-191.0	518.0	-44.0																																			33316522	-2089	2089
chr6	33409254	33412600	1	-1377.0																																									33410927	-1673	1673
chr6	33413462	33415405	2	124.0	-105.0																																								33414433	-971	972
chr6	33450541	33453014	0																																										33451777	-1236	1237
chr6	33453440	33455884	3	-1105.0	-1087.0	-768.0																																							33454662	-1222	1222
chr6	33568942	33571756	0																																										33570349	-1407	1407
chr6	33572431	33573695	1	-627.0																																									33573063	-632	632
chr6	33575045	33580260	2	104.0	1740.0																																								33577652	-2607	2608
chr6	33690725	33693754	3	329.0	-1366.0	524.0																																							33692239	-1514	1515
chr6	33694358	33696822	4	495.0	-131.0	416.0	591.0																																						33695590	-1232	1232
chr6	34243465	34247115	1	-1232.0																																									34245290	-1825	1825
chr6	34247481	34250908	1	1402.0																																									34249194	-1713	1714
chr6	34532639	34534432	0																																										34533535	-896	897
chr6	34535586	34543360	2	1119.0	-1572.0																																								34539473	-3887	3887
chr6	34874220	34876463	0																																										34875341	-1121	1122
chr6	35295856	35299843	0																																										35297849	-1993	1994
chr6	35470976	35472561	0																																										35471768	-792	793
chr6	35472828	35476576	3	-353.0	-1659.0	-153.0																																							35474702	-1874	1874
chr6	35495749	35502112	1	631.0																																									35498930	-3181	3182
chr6	35835195	35837308	1	1021.0																																									35836251	-1056	1057
chr6	36142011	36144182	0																																										36143096	-1085	1086
chr6	36604456	36606466	0																																										36605461	-1005	1005
chr6	36607154	36610696	0																																										36608925	-1771	1771
chr6	36683515	36684768	1	-253.0																																									36684141	-626	627
chr6	36684986	36685930	1	-406.0																																									36685458	-472	472
chr6	36686238	36687341	0																																										36686789	-551	552
chr6	36687537	36689922	0																																										36688729	-1192	1193
chr6	37481060	37486944	3	789.0	-1159.0	918.0																																							37484002	-2942	2942
chr6	38154554	38155991	0																																										38155272	-718	719
chr6	38672955	38675489	0																																										38674222	-1267	1267
chr6	41026923	41033476	2	-2913.0	-1528.0																																								41030199	-3276	3277
chr6	41596835	41602164	0																																										41599499	-2664	2665
chr6	41768758	41772385	5	-84.0	-428.0	129.0	-241.0	-178.0																																					41770571	-1813	1814
chr6	41933728	41935061	0																																										41934394	-666	667
chr6	41935475	41940306	3	1904.0	2036.0	1836.0																																							41937890	-2415	2416
chr6	42102760	42107548	0																																										42105154	-2394	2394
chr6	42695518	42699158	1	-1059.0																																									42697338	-1820	1820
chr6	42886136	42887054	0																																										42886595	-459	459
chr6	42933127	42940952	3	-1582.0	-1086.0	-1627.0																																							42937039	-3912	3913
chr6	43006663	43011099	9	175.0	1944.0	1666.0	-2105.0	-449.0	-1807.0	1870.0	475.0	146.0																																	43008881	-2218	2218
chr6	43012312	43015271	6	539.0	457.0	1315.0	669.0	830.0	606.0																																				43013791	-1479	1480
chr6	43019606	43020880	1	-522.0																																									43020243	-637	637
chr6	43024250	43028878	1	1488.0																																									43026564	-2314	2314
chr6	43035525	43039315	4	-291.0	-1143.0	-323.0	-353.0																																						43037420	-1895	1895
chr6	43071351	43074201	1	583.0																																									43072776	-1425	1425
chr6	43178584	43181442	3	580.0	758.0	98.0																																							43180013	-1429	1429
chr6	43220321	43222801	1	976.0																																									43221561	-1240	1240
chr6	43504562	43506078	2	-285.0	424.0																																								43505320	-758	758
chr6	43506494	43509064	4	272.0	505.0	241.0	-1006.0																																						43507779	-1285	1285
chr6	43509094	43514301	2	-392.0	-1125.0																																								43511697	-2603	2604
chr6	43620517	43621660	1	-165.0																																									43621088	-571	572
chr6	43665510	43671004	0																																										43668257	-2747	2747
chr6	43781997	43785877	3	-777.0	-853.0	-1535.0																																							43783937	-1940	1940
chr6	44153684	44156862	0																																										44155273	-1589	1589
chr6	44251736	44258674	18	1868.0	-326.0	3416.0	3415.0	1945.0	432.0	3014.0	-149.0	-1234.0	-93.0	499.0	1515.0	-186.0	1898.0	-1256.0	1482.0	3388.0	-1207.0																								44255205	-3469	3469
chr6	44451239	44452712	0																																										44451975	-736	737
chr6	52266439	52268881	0																																										52267660	-1221	1221
chr6	73415673	73417133	2	206.0	291.0																																								73416403	-730	730
chr6	75235416	75237443	0																																										75236429	-1013	1014
chr6	75718387	75720107	0																																										75719247	-860	860
chr6	82363501	82365741	1	-787.0																																									82364621	-1120	1120
chr6	85495584	85497878	0																																										85496731	-1147	1147
chr6	85498081	85500741	0																																										85499411	-1330	1330
chr6	87268017	87268829	0																																										87268423	-406	406
chr6	89079405	89083716	0																																										89081560	-2155	2156
chr6	89083945	89085026	2	307.0	107.0																																								89084485	-540	541
chr6	100506097	100507128	0																																										100506612	-515	516
chr6	109361489	109363702	0																																										109362595	-1106	1107
chr6	109444358	109450716	5	2291.0	2095.0	2301.0	-175.0	-2173.0																																					109447537	-3179	3179
chr6	113860588	113861675	0																																										113861131	-543	544
chr6	116250566	116252746	0																																										116251656	-1090	1090
chr6	131948665	131951790	3	-80.0	686.0	216.0																																							131950227	-1562	1563
chr6	132813604	132814894	3	-334.0	-346.0	-347.0																																							132814249	-645	645
chr6	132819962	132822896	0																																										132821429	-1467	1467
chr6	139372988	139375125	3	331.0	871.0	104.0																																							139374056	-1068	1069
chr6	151399155	151401921	0																																										151400538	-1383	1383
chr6	152981948	152985032	0																																										152983490	-1542	1542
chr6	153001856	153004471	0																																										153003163	-1307	1308
chr6	157939950	157943949	0																																										157941949	-1999	2000
chr6	157946145	157949187	0																																										157947666	-1521	1521
chr6	158636760	158638272	0																																										158637516	-756	756
chr6	158764064	158767769	1	-1151.0																																									158765916	-1852	1853
chr6	160108471	160110981	0																																										160109726	-1255	1255
chr6	166317323	166319679	0																																										166318501	-1178	1178
chr6	169701646	169703832	2	136.0	-629.0																																								169702739	-1093	1093
chr6	170402368	170405278	0																																										170403823	-1455	1455
chr7	498831	501590	0																																										500210	-1379	1380
chr7	892067	893808	0																																										892937	-870	871
chr7	896148	901237	0																																										898692	-2544	2545
chr7	1425608	1427869	0																																										1426738	-1130	1131
chr7	2247477	2251316	1	-1598.0																																									2249396	-1919	1920
chr7	2252260	2259704	1	890.0																																									2255982	-3722	3722
chr7	2446165	2450322	0																																										2448243	-2078	2079
chr7	2611981	2614198	0																																										2613089	-1108	1109
chr7	4771008	4773456	0																																										4772232	-1224	1224
chr7	4774030	4777612	0																																										4775821	-1791	1791
chr7	5069621	5073568	0																																										5071594	-1973	1974
chr7	5299850	5307190	0																																										5303520	-3670	3670
chr7	5307363	5310071	2	-224.0	528.0																																								5308717	-1354	1354
chr7	5429326	5431131	0																																										5430228	-902	903
chr7	5608002	5610946	0																																										5609474	-1472	1472
chr7	5620239	5624111	1	-732.0																																									5622175	-1936	1936
chr7	6020970	6022580	0																																										6021775	-805	805
chr7	6022601	6023961	1	-431.0																																									6023281	-680	680
chr7	6156732	6160657	1	1792.0																																									6158694	-1962	1963
chr7	6401275	6402287	0																																										6401781	-506	506
chr7	6493483	6498906	1	-1980.0																																									6496194	-2711	2712
chr7	6589388	6591654	0																																										6590521	-1133	1133
chr7	6654544	6656848	0																																										6655696	-1152	1152
chr7	7967792	7970333	0																																										7969062	-1270	1271
chr7	19697993	19698870	2	-102.0	-287.0																																								19698431	-438	439
chr7	23500288	23503333	0																																										23501810	-1522	1523
chr7	23701878	23704776	1	989.0																																									23703327	-1449	1449
chr7	32590274	32591907	0																																										32591090	-816	817
chr7	32863762	32865524	0																																										32864643	-881	881
chr7	33005780	33008465	0																																										33007122	-1342	1343
chr7	33009813	33012239	0																																										33011026	-1213	1213
chr7	33012362	33013755	0																																										33013058	-696	697
chr7	33094725	33095624	0																																										33095174	-449	450
chr7	35628969	35632935	0																																										35630952	-1983	1983
chr7	43875981	43879580	12	-677.0	1285.0	1006.0	190.0	703.0	386.0	1168.0	-234.0	-884.0	-1174.0	-888.0	-333.0																														43877780	-1799	1800
chr7	43950229	43953401	1	-991.0																																									43951815	-1586	1586
chr7	44064091	44068532	1	938.0																																									44066311	-2220	2221
chr7	44069025	44070991	0																																										44070008	-983	983
chr7	44072267	44077171	3	-1759.0	-1869.0	1326.0																																							44074719	-2452	2452
chr7	44112477	44119400	7	1977.0	-537.0	-975.0	-281.0	2221.0	2265.0	-2002.0																																			44115938	-3461	3462
chr7	44211558	44214791	0																																										44213174	-1616	1617
chr7	44376573	44378952	0																																										44377762	-1189	1190
chr7	44380385	44382275	0																																										44381330	-945	945
chr7	44561480	44563430	0																																										44562455	-975	975
chr7	44565144	44571388	1	1790.0																																									44568266	-3122	3122
chr7	44577925	44579987	1	-564.0																																									44578956	-1031	1031
chr7	44706237	44711381	0																																										44708809	-2572	2572
chr7	44768782	44771203	0																																										44769992	-1210	1211
chr7	44821709	44824049	0																																										44822879	-1170	1170
chr7	44828092	44828823	0																																										44828457	-365	366
chr7	45077044	45084967	7	-3902.0	-3451.0	82.0	-1124.0	-1788.0	-1182.0	-2380.0																																			45081005	-3961	3962
chr7	45099880	45103698	1	214.0																																									45101789	-1909	1909
chr7	47273022	47277303	0																																										47275162	-2140	2141
chr7	47958672	47960965	0																																										47959818	-1146	1147
chr7	55950305	55954153	0																																										55952229	-1924	1924
chr7	56075276	56077959	0																																										56076617	-1341	1342
chr7	56080351	56083810	0																																										56082080	-1729	1730
chr7	64834762	64840454	0																																										64837608	-2846	2846
chr7	64966176	64969322	0																																										64967749	-1573	1573
chr7	66958961	66963334	0																																										66961147	-2186	2187
chr7	72948147	72949602	6	621.0	-5.0	427.0	-20.0	262.0	684.0																																				72948874	-727	728
chr7	73441232	73442669	1	-273.0																																									73441950	-718	719
chr7	73567717	73573474	5	-2758.0	-2358.0	-58.0	-2315.0	-683.0																																					73570595	-2878	2879
chr7	73672023	73673736	0																																										73672879	-856	857
chr7	73731828	73739375	3	-1662.0	-1992.0	-737.0																																							73735601	-3773	3774
chr7	73767615	73770524	1	-251.0																																									73769069	-1454	1455
chr7	74194020	74196350	1	-108.0																																									74195185	-1165	1165
chr7	74600135	74601400	0																																										74600767	-632	633
chr7	74603015	74606603	0																																										74604809	-1794	1794
chr7	75415481	75416938	2	-73.0	559.0																																								75416209	-728	729
chr7	75418524	75421241	2	1016.0	1149.0																																								75419882	-1358	1359
chr7	75882715	75886360	1	704.0																																									75884537	-1822	1823
chr7	75887014	75889510	0																																										75888262	-1248	1248
chr7	75890915	75894098	0																																										75892506	-1591	1592
chr7	76062749	76068479	2	792.0	-778.0																																								76065614	-2865	2865
chr7	76284001	76287758	0																																										76285879	-1878	1879
chr7	76302026	76304970	2	-726.0	-567.0																																								76303498	-1472	1472
chr7	76305020	76308660	0																																										76306840	-1820	1820
chr7	76503258	76507378	0																																										76505318	-2060	2060
chr7	76508020	76514588	0																																										76511304	-3284	3284
chr7	86861988	86864696	3	-964.0	-944.0	-1273.0																																							86863342	-1354	1354
chr7	87198370	87200859	0																																										87199614	-1244	1245
chr7	87832224	87833933	0																																										87833078	-854	855
chr7	88203904	88204906	0																																										88204405	-501	501
chr7	92108772	92109568	0																																										92109170	-398	398
chr7	92112530	92113593	1	-387.0																																									92113061	-531	532
chr7	92456711	92457622	0																																										92457166	-455	456
chr7	92561879	92563321	0																																										92562600	-721	721
chr7	97181450	97181558	0																																										97181504	-54	54
chr7	98209806	98215951	0																																										98212878	-3072	3073
chr7	98216252	98219264	1	-270.0																																									98217758	-1506	1506
chr7	98286802	98291305	1	-2159.0																																									98289053	-2251	2252
chr7	99390658	99393789	2	1291.0	1183.0																																								99392223	-1565	1566
chr7	99394001	99398523	4	2151.0	1645.0	-1703.0	2149.0																																						99396262	-2261	2261
chr7	99410712	99415428	0																																										99413070	-2358	2358
chr7	99417614	99422661	3	208.0	767.0	839.0																																							99420137	-2523	2524
chr7	99473576	99476305	0																																										99474940	-1364	1365
chr7	100038382	100039456	0																																										100038919	-537	537
chr7	100066011	100069446	0																																										100067728	-1717	1718
chr7	100089798	100094692	8	-632.0	775.0	968.0	-590.0	-673.0	2427.0	-840.0	-1136.0																																		100092245	-2447	2447
chr7	100095581	100099543	9	225.0	-1736.0	-153.0	-1753.0	-1712.0	-1625.0	-1552.0	235.0	1787.0																																	100097562	-1981	1981
chr7	100125157	100129493	1	-795.0																																									100127325	-2168	2168
chr7	100218480	100225933	2	1257.0	1038.0																																								100222206	-3726	3727
chr7	100464287	100468193	0																																										100466240	-1953	1953
chr7	100564881	100571704	1	3159.0																																									100568292	-3411	3412
chr7	100571803	100574670	3	846.0	667.0	832.0																																							100573236	-1433	1434
chr7	100798521	100799856	0																																										100799188	-667	668
chr7	100864781	100870240	0																																										100867510	-2729	2730
chr7	101095712	101097521	0																																										101096616	-904	905
chr7	101204572	101211348	2	-2608.0	1726.0																																								101207960	-3388	3388
chr7	102276919	102281083	0																																										102279001	-2082	2082
chr7	102285457	102289583	0																																										102287520	-2063	2063
chr7	102316598	102322365	2	2172.0	-989.0																																								102319481	-2883	2884
chr7	102423668	102426666	1	-219.0																																									102425167	-1499	1499
chr7	102428214	102430994	0																																										102429604	-1390	1390
chr7	102453417	102458057	1	-1957.0																																									102455737	-2320	2320
chr7	102470751	102473139	1	-322.0																																									102471945	-1194	1194
chr7	103094970	103096826	0																																										103095898	-928	928
chr7	103097757	103099632	1	338.0																																									103098694	-937	938
chr7	103100853	103102227	0																																										103101540	-687	687
chr7	105109268	105111376	0																																										105110322	-1054	1054
chr7	105112684	105113420	1	-231.0																																									105113052	-368	368
chr7	106247164	106249882	0																																										106248523	-1359	1359
chr7	107203661	107207113	0																																										107205387	-1726	1726
chr7	107922223	107925794	1	-48.0																																									107924008	-1785	1786
chr7	112815981	112816751	0																																										112816366	-385	385
chr7	116919423	116921035	0																																										116920229	-806	806
chr7	123684270	123685151	1	129.0																																									123684710	-440	441
chr7	128095333	128097573	0																																										128096453	-1120	1120
chr7	128392033	128393986	2	595.0	-16.0																																								128393009	-976	977
chr7	128773764	128777661	5	1096.0	253.0	629.0	-6.0	254.0																																					128775712	-1948	1949
chr7	128944962	128948094	4	647.0	-659.0	-79.0	-1375.0																																						128946528	-1566	1566
chr7	128948324	128950243	1	604.0																																									128949283	-959	960
chr7	129830913	129834874	0																																										129832893	-1980	1981
chr7	131496979	131497897	0																																										131497438	-459	459
chr7	131501554	131504934	3	-1070.0	-1240.0	-1046.0																																							131503244	-1690	1690
chr7	135163282	135164985	2	-618.0	-527.0																																								135164133	-851	852
chr7	135165605	135166956	2	-502.0	-297.0																																								135166280	-675	676
chr7	139308228	139309878	0																																										139309053	-825	825
chr7	139425450	139430051	0																																										139427750	-2300	2301
chr7	140453780	140459518	3	1977.0	2019.0	0.0																																							140456649	-2869	2869
chr7	143267819	143268570	0																																										143268194	-375	376
chr7	143384600	143388083	0																																										143386341	-1741	1742
chr7	143389177	143393313	0																																										143391245	-2068	2068
chr7	144377439	144382006	1	-288.0																																									144379722	-2283	2284
chr7	148797611	148800533	1	421.0																																									148799072	-1461	1461
chr7	148807029	148810170	1	-499.0																																									148808599	-1570	1571
chr7	149222431	149225447	2	-630.0	-538.0																																								149223939	-1508	1508
chr7	149226441	149233889	0																																										149230165	-3724	3724
chr7	149253959	149256013	2	487.0	-318.0																																								149254986	-1027	1027
chr7	149296213	149298838	0																																										149297525	-1312	1313
chr7	149427162	149430064	0																																										149428613	-1451	1451
chr7	149729678	149732633	4	571.0	677.0	-531.0	621.0																																						149731155	-1477	1478
chr7	149762853	149767720	4	491.0	-943.0	483.0	428.0																																						149765286	-2433	2434
chr7	151048292	151050945	9	274.0	633.0	672.0	549.0	659.0	545.0	523.0	-608.0	341.0																																	151049618	-1326	1327
chr7	151052650	151056748	7	1976.0	-674.0	2032.0	-369.0	-1892.0	1961.0	-1898.0																																			151054699	-2049	2049
chr7	151068290	151074583	5	-695.0	1425.0	-272.0	1247.0	-2792.0																																					151071436	-3146	3147
chr7	151145182	151146806	0																																										151145994	-812	812
chr7	151147844	151149128	1	-631.0																																									151148486	-642	642
chr7	151208803	151211648	0																																										151210225	-1422	1423
chr7	151234921	151236954	2	690.0	364.0																																								151235937	-1016	1017
chr7	151236991	151239296	0																																										151238143	-1152	1153
chr7	151239687	151240600	4	-373.0	-348.0	27.0	-337.0																																						151240143	-456	457
chr7	151241396	151242689	1	134.0																																									151242042	-646	647
chr7	151378774	151384141	0																																										151381457	-2683	2684
chr7	151466882	151469083	0																																										151467982	-1100	1101
chr7	152123591	152125084	0																																										152124337	-746	747
chr7	152132885	152134940	0																																										152133912	-1027	1028
chr7	155304805	155308184	0																																										155306494	-1689	1690
chr7	158727000	158731250	0																																										158729125	-2125	2125
chr8	8700818	8703276	1	-867.0																																									8702047	-1229	1229
chr8	11328178	11332268	1	-1461.0																																									11330223	-2045	2045
chr8	11841237	11844093	0																																										11842665	-1428	1428
chr8	17571022	17573014	0																																										17572018	-996	996
chr8	22096859	22104067	3	2222.0	572.0	605.0																																							22100463	-3604	3604
chr8	22104273	22107136	0																																										22105704	-1431	1432
chr8	22108764	22112334	0																																										22110549	-1785	1785
chr8	22255941	22256665	0																																										22256303	-362	362
chr8	22571419	22573822	0																																										22572620	-1201	1202
chr8	22615738	22622302	2	74.0	-1025.0																																								22619020	-3282	3282
chr8	22684691	22686186	0																																										22685438	-747	748
chr8	22689056	22696052	3	1960.0	2942.0	1463.0																																							22692554	-3498	3498
chr8	23017013	23018613	0																																										23017813	-800	800
chr8	23018905	23020194	0																																										23019549	-644	645
chr8	23677273	23680112	0																																										23678692	-1419	1420
chr8	25418051	25421531	1	443.0																																									25419791	-1740	1740
chr8	27459000	27464241	2	-1692.0	-2325.0																																								27461620	-2620	2621
chr8	30579569	30581534	0																																										30580551	-982	983
chr8	37693616	37698922	5	-1768.0	-1770.0	-2274.0	140.0	131.0																																					37696269	-2653	2653
chr8	37844413	37845197	2	-68.0	-199.0																																								37844805	-392	392
chr8	38062490	38065955	0																																										38064222	-1732	1733
chr8	38267327	38269820	1	174.0																																									38268573	-1246	1247
chr8	41510948	41513066	0																																										41512007	-1059	1059
chr8	42330262	42335220	0																																										42332741	-2479	2479
chr8	47734857	47739132	3	1583.0	1434.0	1638.0																																							47736994	-2137	2138
chr8	53958500	53961099	0																																										53959799	-1299	1300
chr8	54147980	54149041	0																																										54148510	-530	531
chr8	55822165	55823759	0																																										55822962	-797	797
chr8	60624454	60625255	0																																										60624854	-400	401
chr8	60867883	60870011	0																																										60868947	-1064	1064
chr8	66920124	66921170	0																																										66920647	-523	523
chr8	70104185	70107281	0																																										70105733	-1548	1548
chr8	70574747	70578865	2	2035.0	1876.0																																								70576806	-2059	2059
chr8	76978045	76978829	0																																										76978437	-392	392
chr8	76979552	76980916	0																																										76980234	-682	682
chr8	80031264	80034632	0																																										80032948	-1684	1684
chr8	81695306	81697398	0																																										81696352	-1046	1046
chr8	81698409	81699686	0																																										81699047	-638	639
chr8	85215422	85216493	0																																										85215957	-535	536
chr8	89926960	89929048	0																																										89928004	-1044	1044
chr8	93733302	93735334	3	-536.0	564.0	192.0																																							93734318	-1016	1016
chr8	95152979	95154243	0																																										95153611	-632	632
chr8	95159086	95161769	0																																										95160427	-1341	1342
chr8	97274351	97279248	6	-530.0	-581.0	285.0	-152.0	182.0	0.0																																				97276799	-2448	2449
chr8	97725883	97728038	0																																										97726960	-1077	1078
chr8	99877283	99878817	0																																										99878050	-767	767
chr8	99879575	99881057	0																																										99880316	-741	741
chr8	100259976	100261768	2	-798.0	-837.0																																								100260872	-896	896
chr8	100913519	100914674	0																																										100914096	-577	578
chr8	100916957	100918138	0																																										100917547	-590	591
chr8	101664495	101667278	0																																										101665886	-1391	1392
chr8	101669571	101669681	0																																										101669626	-55	55
chr8	109240533	109240899	0																																										109240716	-183	183
chr8	115403944	115405651	0																																										115404797	-853	854
chr8	119248413	119250775	0																																										119249594	-1181	1181
chr8	123152044	123152165	0																																										123152104	-60	61
chr8	123226801	123228416	0																																										123227608	-807	808
chr8	123313599	123317008	0																																										123315303	-1704	1705
chr8	123811122	123812533	0																																										123811827	-705	706
chr8	124484246	124485732	0																																										124484989	-743	743
chr8	124489241	124489839	0																																										124489540	-299	299
chr8	124489852	124493257	0																																										124491554	-1702	1703
chr8	125023897	125025748	1	344.0																																									125024822	-925	926
chr8	125364253	125367868	1	-1028.0																																									125366060	-1807	1808
chr8	125434296	125437523	3	-390.0	-458.0	-591.0																																							125435909	-1613	1614
chr8	126555222	126559654	4	1040.0	249.0	786.0	-27.0																																						126557438	-2216	2216
chr8	129839721	129840949	0																																										129840335	-614	614
chr8	133455104	133458245	0																																										133456674	-1570	1571
chr8	140656358	140658441	0																																										140657399	-1041	1042
chr8	142540178	142547582	1	1751.0																																									142543880	-3702	3702
chr8	142649881	142655662	0																																										142652771	-2890	2891
chr8	142655962	142661161	1	-483.0																																									142658561	-2599	2600
chr8	142733481	142737740	0																																										142735610	-2129	2130
chr8	142738842	142745289	0																																										142742065	-3223	3224
chr8	143020547	143027487	0																																										143024017	-3470	3470
chr8	143292631	143297940	0																																										143295285	-2654	2655
chr8	143298489	143301088	0																																										143299788	-1299	1300
chr8	143559176	143563242	0																																										143561209	-2033	2033
chr8	143824791	143831848	0																																										143828319	-3528	3529
chr8	143831937	143833932	0																																										143832934	-997	998
chr8	143834137	143836334	0																																										143835235	-1098	1099
chr8	143856103	143856782	0																																										143856442	-339	340
chr8	143974839	143978636	1	1452.0																																									143976737	-1898	1899
chr8	144079324	144081891	1	20.0																																									144080607	-1283	1284
chr8	144082058	144088146	5	275.0	-569.0	588.0	1807.0	-883.0																																					144085102	-3044	3044
chr8	144387627	144393263	3	-955.0	-293.0	-555.0																																							144390445	-2818	2818
chr8	144394278	144399885	6	-2532.0	-912.0	-2371.0	424.0	-2546.0	1901.0																																				144397081	-2803	2804
chr8	144421001	144424964	2	-1091.0	-1110.0																																								144422982	-1981	1982
chr8	144429691	144431461	0																																										144430576	-885	885
chr8	144431485	144437772	4	-844.0	2205.0	-2436.0	-2345.0																																						144434628	-3143	3144
chr8	144471495	144478631	0																																										144475063	-3568	3568
chr8	144788270	144791109	0																																										144789689	-1419	1420
chr8	144791670	144796693	0																																										144794181	-2511	2512
chr8	144810103	144812858	2	991.0	740.0																																								144811480	-1377	1378
chr8	144848140	144850409	0																																										144849274	-1134	1135
chr9	5772838	5774487	1	680.0																																									5773662	-824	825
chr9	6006800	6009152	2	677.0	741.0																																								6007976	-1176	1176
chr9	14078637	14080817	0																																										14079727	-1090	1090
chr9	19375794	19376683	2	-98.0	-26.0																																								19376238	-444	445
chr9	21332153	21332460	0																																										21332306	-153	154
chr9	33043703	33045324	0																																										33044513	-810	811
chr9	33104045	33108038	0																																										33106041	-1996	1997
chr9	33249519	33251810	0																																										33250664	-1145	1146
chr9	33463825	33467327	7	-773.0	1532.0	606.0	-788.0	-1555.0	-1666.0	466.0																																			33465576	-1751	1751
chr9	33918573	33924272	2	-2474.0	-2529.0																																								33921422	-2849	2850
chr9	34250989	34253429	0																																										34252209	-1220	1220
chr9	34253944	34257362	7	-719.0	-750.0	-849.0	-104.0	-383.0	-1515.0	-192.0																																			34255653	-1709	1709
chr9	35054184	35059349	1	-666.0																																									35056766	-2582	2583
chr9	35068754	35071201	0																																										35069977	-1223	1224
chr9	35089575	35091994	2	590.0	548.0																																								35090784	-1209	1210
chr9	35098049	35101245	0																																										35099647	-1598	1598
chr9	35559314	35563587	3	-1583.0	-1098.0	920.0																																							35561450	-2136	2137
chr9	35659126	35661228	5	-441.0	-175.0	-473.0	-232.0	-144.0																																					35660177	-1051	1051
chr9	35731772	35739402	9	-2171.0	463.0	2769.0	-3296.0	-3478.0	-3419.0	2481.0	-2776.0	-1313.0																																	35735587	-3815	3815
chr9	35753744	35757958	1	1778.0																																									35755851	-2107	2107
chr9	37436507	37438386	0																																										37437446	-939	940
chr9	37439351	37441262	3	-772.0	683.0	-628.0																																							37440306	-955	956
chr9	38392156	38397683	1	-998.0																																									38394919	-2763	2764
chr9	71863798	71864768	0																																										71864283	-485	485
chr9	83965106	83966924	0																																										83966015	-909	909
chr9	83970107	83972007	2	-919.0	249.0																																								83971057	-950	950
chr9	86263124	86264757	0																																										86263940	-816	817
chr9	89000179	89003591	11	415.0	-341.0	165.0	40.0	811.0	-109.0	502.0	-953.0	-390.0	357.0	88.0																															89001885	-1706	1706
chr9	89354115	89359960	1	-1856.0																																									89357037	-2922	2923
chr9	89360796	89366140	5	-675.0	-297.0	1105.0	1272.0	1116.0																																					89363468	-2672	2672
chr9	89604431	89606523	2	221.0	-334.0																																								89605477	-1046	1046
chr9	93033729	93039650	0																																										93036689	-2960	2961
chr9	93107068	93112941	1	2304.0																																									93110004	-2936	2937
chr9	93566215	93568191	0																																										93567203	-988	988
chr9	94299828	94301830	4	950.0	732.0	895.0	-171.0																																						94300829	-1001	1001
chr9	94559628	94565057	0																																										94562342	-2714	2715
chr9	95096232	95098983	0																																										95097607	-1375	1376
chr9	95101792	95105274	0																																										95103533	-1741	1741
chr9	97905180	97906506	0																																										97905843	-663	663
chr9	99974634	99977198	0																																										99975916	-1282	1282
chr9	99979375	99981146	0																																										99980260	-885	886
chr9	107332177	107334083	0																																										107333130	-953	953
chr9	110241333	110241896	0																																										110241614	-281	282
chr9	111937860	111939687	0																																										111938773	-913	914
chr9	113160841	113163834	0																																										113162337	-1496	1497
chr9	113370875	113372139	0																																										113371507	-632	632
chr9	113372153	113375572	4	-141.0	-661.0	371.0	-267.0																																						113373862	-1709	1710
chr9	113386767	113391824	0																																										113389295	-2528	2529
chr9	113593756	113597466	2	1517.0	-1236.0																																								113595611	-1855	1855
chr9	114592631	114596507	0																																										114594569	-1938	1938
chr9	120855324	120856947	1	-135.0																																									120856135	-811	812
chr9	120857026	120859831	0																																										120858428	-1402	1403
chr9	122330332	122333119	0																																										122331725	-1393	1394
chr9	122911708	122916757	3	2369.0	2196.0	2323.0																																							122914232	-2524	2525
chr9	123107672	123110157	0																																										123108914	-1242	1243
chr9	123111454	123112802	1	-5.0																																									123112128	-674	674
chr9	124349763	124351819	0																																										124350791	-1028	1028
chr9	124354339	124357223	0																																										124355781	-1442	1442
chr9	124854885	124859975	4	-623.0	-501.0	64.0	663.0																																						124857430	-2545	2545
chr9	126697324	126700818	0																																										126699071	-1747	1747
chr9	126880303	126883549	1	46.0																																									126881926	-1623	1623
chr9	127395322	127402110	0																																										127398716	-3394	3394
chr9	127403156	127407770	0																																										127405463	-2307	2307
chr9	127444592	127446702	1	482.0																																									127445647	-1055	1055
chr9	127448158	127451214	0																																										127449686	-1528	1528
