Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
ZNF98	3	1	0	0	0	4	4	4
ZNHIT1	3	1	0	0	0	4	4	4
ZSCAN1	4	0	0	0	0	4	4	4
ZSCAN4	3	1	0	0	0	4	4	4
ZSWIM8	4	0	0	0	0	4	4	4
LRIT3	4	1	0	0	0	5	3	3
NELFE	5	0	0	0	0	5	3	3
AGAP6	3	1	0	0	0	4	3	3
AMPD2	4	0	0	0	0	4	3	3
ANAPC2	4	0	0	0	0	4	3	3
EML1	3	0	0	1	0	4	3	3
GANAB	4	0	0	0	0	4	3	3
ING2	4	0	0	0	0	4	3	3
KLK15	4	0	0	0	0	4	3	3
MFSD7	4	0	0	0	0	4	3	3
OSR2	4	0	0	0	0	4	3	3
PNP	4	0	0	0	0	4	3	3
PPP2R5D	3	1	0	0	0	4	3	3
PTX3	4	0	0	0	0	4	3	3
RMI1	4	0	0	0	0	4	3	3
RNF139	4	0	0	0	0	4	3	3
SHISA5	3	1	0	0	0	4	3	3
SYTL3	4	0	0	0	0	4	3	3
UBC	3	0	0	1	0	4	3	3
YY1AP1	3	1	0	0	0	4	3	3
ZCWPW1	4	0	0	0	0	4	3	3
ZNF136	4	0	0	0	0	4	3	3
ZNF165	4	0	0	0	0	4	3	3
ZNF317	4	0	0	0	0	4	3	3
ZNF492	3	1	0	0	0	4	3	3
ZNF611	1	3	0	0	0	4	3	3
ZNF627	3	1	0	0	0	4	3	3
ZNF668	4	0	0	0	0	4	3	3
ZNF782	4	0	0	0	0	4	3	3
ZSCAN5B	3	1	0	0	0	4	3	3
AAAS	3	0	0	0	0	3	3	3
AADACL4	3	0	0	0	0	3	3	3
ABCB6	3	0	0	0	0	3	3	3
ABHD15	3	0	0	0	0	3	3	3
ACADVL	2	1	0	0	0	3	3	3
ACOT4	3	0	0	0	0	3	3	3
ACY3	2	0	0	1	0	3	3	3
ADAMTS14	3	0	0	0	0	3	3	3
ADCK5	3	0	0	0	0	3	3	3
ADORA1	3	0	0	0	0	3	3	3
ADRBK1	3	0	0	0	0	3	3	3
ADRM1	2	1	0	0	0	3	3	3
AGAP4	3	0	0	0	0	3	3	3
AGAP5	3	0	0	0	0	3	3	3
AGR3	1	1	1	0	0	3	3	3
AGTR1	2	1	0	0	0	3	3	3
AHNAK2	3	0	0	0	0	3	3	3
ALDH1B1	3	0	0	0	0	3	3	3
AMACR	2	1	0	0	0	3	3	3
AMPD1	3	0	0	0	0	3	3	3
ANKIB1	3	0	0	0	0	3	3	3
ANKMY1	1	1	0	1	0	3	3	3
APOB	3	0	0	0	0	3	3	3
APOBEC3H	3	0	0	0	0	3	3	3
APOL1	3	0	0	0	0	3	3	3
APOL5	3	0	0	0	0	3	3	3
ARHGEF35	3	0	0	0	0	3	3	3
ARMC3	3	0	0	0	0	3	3	3
ARMC5	3	0	0	0	0	3	3	3
ARMCX2	3	0	0	0	0	3	3	3
ARMCX5	3	0	0	0	0	3	3	3
ATP10A	3	0	0	0	0	3	3	3
ATP13A2	3	0	0	0	0	3	3	3
AURKC	2	0	1	0	0	3	3	3
AVPR2	3	0	0	0	0	3	3	3
B4GALNT4	3	0	0	0	0	3	3	3
BAZ1B	3	0	0	0	0	3	3	3
BDKRB1	2	1	0	0	0	3	3	3
BGLAP	1	1	0	0	1	3	3	3
BHLHE40	3	0	0	0	0	3	3	3
BOP1	3	0	0	0	0	3	3	3
BPIFB6	2	0	0	1	0	3	3	3
BRAT1	3	0	0	0	0	3	3	3
BTN2A2	3	0	0	0	0	3	3	3
BTNL8	3	0	0	0	0	3	3	3
C14orf93	3	0	0	0	0	3	3	3
C16orf78	3	0	0	0	0	3	3	3
C19orf45	3	0	0	0	0	3	3	3
C1GALT1C1	3	0	0	0	0	3	3	3
C1QL1	3	0	0	0	0	3	3	3
C1QTNF5	3	0	0	0	0	3	3	3
C1QTNF9	3	0	0	0	0	3	3	3
C20orf27	3	0	0	0	0	3	3	3
C2orf78	3	0	0	0	0	3	3	3
C3	3	0	0	0	0	3	3	3
C3AR1	3	0	0	0	0	3	3	3
C3orf62	3	0	0	0	0	3	3	3
C4BPB	3	0	0	0	0	3	3	3
C8orf74	3	0	0	0	0	3	3	3
C9orf131	2	1	0	0	0	3	3	3
CACNG3	2	1	0	0	0	3	3	3
CACNG4	3	0	0	0	0	3	3	3
CAD	2	1	0	0	0	3	3	3
CAP1	3	0	0	0	0	3	3	3
CARD18	1	2	0	0	0	3	3	3
CASC1	2	1	0	0	0	3	3	3
CATSPERG	2	0	0	1	0	3	3	3
CCDC173	2	1	0	0	0	3	3	3
CCDC74A	3	0	0	0	0	3	3	3
CCDC77	3	0	0	0	0	3	3	3
CCND3	2	1	0	0	0	3	3	3
CCNE1	3	0	0	0	0	3	3	3
CD19	3	0	0	0	0	3	3	3
CDCA4	3	0	0	0	0	3	3	3
CDH10	3	0	0	0	0	3	3	3
CDH15	3	0	0	0	0	3	3	3
CDH5	2	1	0	0	0	3	3	3
CDH9	3	0	0	0	0	3	3	3
CDK11A	3	0	0	0	0	3	3	3
CDK5RAP1	3	0	0	0	0	3	3	3
CDKN1A	3	0	0	0	0	3	3	3
CERCAM	3	0	0	0	0	3	3	3
CFAP46	1	1	0	1	0	3	3	3
CHKB	2	1	0	0	0	3	3	3
CHRD	3	0	0	0	0	3	3	3
CHRNB1	3	0	0	0	0	3	3	3
CHRND	3	0	0	0	0	3	3	3
CIR1	3	0	0	0	0	3	3	3
CKM	3	0	0	0	0	3	3	3
CLDN4	3	0	0	0	0	3	3	3
CLP1	3	0	0	0	0	3	3	3
CNGA2	3	0	0	0	0	3	3	3
COL1A1	2	1	0	0	0	3	3	3
COL3A1	3	0	0	0	0	3	3	3
COL4A5	2	1	0	0	0	3	3	3
COLGALT1	3	0	0	0	0	3	3	3
COQ6	3	0	0	0	0	3	3	3
COX7B2	3	0	0	0	0	3	3	3
CPA2	2	1	0	0	0	3	3	3
CPA6	3	0	0	0	0	3	3	3
CPED1	2	1	0	0	0	3	3	3
CPLX1	2	1	0	0	0	3	3	3
CPT1C	3	0	0	0	0	3	3	3
CPT2	3	0	0	0	0	3	3	3
CRABP2	3	0	0	0	0	3	3	3
CSAG1	2	1	0	0	0	3	3	3
CSRNP1	2	0	0	1	0	3	3	3
CTTN	3	0	0	0	0	3	3	3
CUL1	3	0	0	0	0	3	3	3
CUL9	3	0	0	0	0	3	3	3
CUTC	3	0	0	0	0	3	3	3
CX3CR1	3	0	0	0	0	3	3	3
CYP27A1	3	0	0	0	0	3	3	3
CYP2A6	3	0	0	0	0	3	3	3
CYP2R1	3	0	0	0	0	3	3	3
CYP7A1	3	0	0	0	0	3	3	3
DCANP1	3	0	0	0	0	3	3	3
DCLRE1A	2	1	0	0	0	3	3	3
DDX39B	2	1	0	0	0	3	3	3
DDX42	3	0	0	0	0	3	3	3
DEDD	3	0	0	0	0	3	3	3
DENND4B	3	0	0	0	0	3	3	3
DEPDC1B	3	0	0	0	0	3	3	3
DHX34	3	0	0	0	0	3	3	3
DMC1	3	0	0	0	0	3	3	3
DMP1	3	0	0	0	0	3	3	3
DMTF1	3	0	0	0	0	3	3	3
DNAI2	3	0	0	0	0	3	3	3
DNAJB8	3	0	0	0	0	3	3	3
DOCK4	2	1	0	0	0	3	3	3
DSG4	3	0	0	0	0	3	3	3
DUS1L	3	0	0	0	0	3	3	3
DVL2	3	0	0	0	0	3	3	3
ECHDC1	2	1	0	0	0	3	3	3
ECI2	2	1	0	0	0	3	3	3
EDN2	1	1	0	1	0	3	3	3
EFCAB3	2	1	0	0	0	3	3	3
EFS	3	0	0	0	0	3	3	3
EHD2	3	0	0	0	0	3	3	3
EIF5A	2	1	0	0	0	3	3	3
ELANE	3	0	0	0	0	3	3	3
ENO3	1	2	0	0	0	3	3	3
ERCC2	3	0	0	0	0	3	3	3
ERN2	3	0	0	0	0	3	3	3
ERP29	3	0	0	0	0	3	3	3
ESRRA	2	1	0	0	0	3	3	3
ESYT1	3	0	0	0	0	3	3	3
F7	3	0	0	0	0	3	3	3
FAM111A	3	0	0	0	0	3	3	3
FAM151A	3	0	0	0	0	3	3	3
FAM21A	2	0	1	0	0	3	3	3
FAM21C	3	0	0	0	0	3	3	3
FAM46B	2	0	1	0	0	3	3	3
FARP2	3	0	0	0	0	3	3	3
FASTKD3	3	0	0	0	0	3	3	3
FBLN7	3	0	0	0	0	3	3	3
FCER1A	3	0	0	0	0	3	3	3
FCRLA	3	0	0	0	0	3	3	3
FGF8	3	0	0	0	0	3	3	3
FGFR2	3	0	0	0	0	3	3	3
FGFR3	2	1	0	0	0	3	3	3
FLG2	3	0	0	0	0	3	3	3
FLII	3	0	0	0	0	3	3	3
FLOT2	3	0	0	0	0	3	3	3
FLRT1	2	1	0	0	0	3	3	3
FMO4	3	0	0	0	0	3	3	3
FOXA1	3	0	0	0	0	3	3	3
FPR1	3	0	0	0	0	3	3	3
FPR3	3	0	0	0	0	3	3	3
FRS3	3	0	0	0	0	3	3	3
FSHR	2	1	0	0	0	3	3	3
FUT3	3	0	0	0	0	3	3	3
FUT8	3	0	0	0	0	3	3	3
G6PC3	2	1	0	0	0	3	3	3
GABRA6	2	0	1	0	0	3	3	3
GABRR1	3	0	0	0	0	3	3	3
GATA1	3	0	0	0	0	3	3	3
GCKR	2	1	0	0	0	3	3	3
GDF3	3	0	0	0	0	3	3	3
GEMIN4	3	0	0	0	0	3	3	3
GIMAP6	2	1	0	0	0	3	3	3
GJB3	2	1	0	0	0	3	3	3
GLI2	2	1	0	0	0	3	3	3
GLOD5	3	0	0	0	0	3	3	3
GNL3	3	0	0	0	0	3	3	3
GOLGA8A	2	1	0	0	0	3	3	3
GPNMB	2	0	0	1	0	3	3	3
GPR142	3	0	0	0	0	3	3	3
GPR171	1	2	0	0	0	3	3	3
GPR22	2	1	0	0	0	3	3	3
GPS1	2	1	0	0	0	3	3	3
GPX7	3	0	0	0	0	3	3	3
GRID1	3	0	0	0	0	3	3	3
GRIN2C	3	0	0	0	0	3	3	3
GTPBP3	3	0	0	0	0	3	3	3
GUCY2C	3	0	0	0	0	3	3	3
GZMM	3	0	0	0	0	3	3	3
H1FOO	3	0	0	0	0	3	3	3
HAO1	3	0	0	0	0	3	3	3
HAO2	3	0	0	0	0	3	3	3
HAPLN2	2	1	0	0	0	3	3	3
HDGFRP2	2	1	0	0	0	3	3	3
HDHD3	3	0	0	0	0	3	3	3
HENMT1	2	1	0	0	0	3	3	3
HLA-DQA2	3	0	0	0	0	3	3	3
HMOX2	2	1	0	0	0	3	3	3
HNRNPF	3	0	0	0	0	3	3	3
HOXA9	2	1	0	0	0	3	3	3
HOXC13	3	0	0	0	0	3	3	3
HRG	3	0	0	0	0	3	3	3
HRH3	3	0	0	0	0	3	3	3
HS3ST2	2	1	0	0	0	3	3	3
HS3ST3A1	3	0	0	0	0	3	3	3
HS3ST5	3	0	0	0	0	3	3	3
HSD11B2	3	0	0	0	0	3	3	3
HSF1	3	0	0	0	0	3	3	3
HSPA13	3	0	0	0	0	3	3	3
HTR3D	3	0	0	0	0	3	3	3
ICAM5	2	1	0	0	0	3	3	3
IFIT2	2	1	0	0	0	3	3	3
IL1F10	3	0	0	0	0	3	3	3
IL6	3	0	0	0	0	3	3	3
IMMT	3	0	0	0	0	3	3	3
INHA	3	0	0	0	0	3	3	3
INHBB	3	0	0	0	0	3	3	3
IPO4	2	1	0	0	0	3	3	3
IRGC	3	0	0	0	0	3	3	3
IZUMO2	3	0	0	0	0	3	3	3
JMJD7-PLA2G4B	3	0	0	0	0	3	3	3
KANK4	3	0	0	0	0	3	3	3
KAT2A	3	0	0	0	0	3	3	3
KCNK1	3	0	0	0	0	3	3	3
KCNK13	3	0	0	0	0	3	3	3
KCNK15	3	0	0	0	0	3	3	3
KCTD4	3	0	0	0	0	3	3	3
KIAA1429	1	2	0	0	0	3	3	3
KIAA1586	3	0	0	0	0	3	3	3
KIF17	3	0	0	0	0	3	3	3
KLK14	3	0	0	0	0	3	3	3
KRI1	3	0	0	0	0	3	3	3
KRT10	2	1	0	0	0	3	3	3
KRT17	3	0	0	0	0	3	3	3
KRT28	3	0	0	0	0	3	3	3
KRT33A	3	0	0	0	0	3	3	3
L1TD1	3	0	0	0	0	3	3	3
LGALS4	3	0	0	0	0	3	3	3
LGI3	3	0	0	0	0	3	3	3
LGR4	2	1	0	0	0	3	3	3
LHX1	3	0	0	0	0	3	3	3
LHX2	3	0	0	0	0	3	3	3
LHX3	2	0	0	1	0	3	3	3
LIMA1	2	1	0	0	0	3	3	3
LINGO2	3	0	0	0	0	3	3	3
LMAN2L	2	1	0	0	0	3	3	3
LOXL3	3	0	0	0	0	3	3	3
LPA	3	0	0	0	0	3	3	3
LRRC14B	3	0	0	0	0	3	3	3
LRRC17	3	0	0	0	0	3	3	3
LRRC31	3	0	0	0	0	3	3	3
LRRC8D	3	0	0	0	0	3	3	3
LRRN2	2	1	0	0	0	3	3	3
LRRN4	3	0	0	0	0	3	3	3
LRTM2	3	0	0	0	0	3	3	3
LYG2	2	1	0	0	0	3	3	3
LYSMD1	2	1	0	0	0	3	3	3
LYSMD2	3	0	0	0	0	3	3	3
MAP1A	2	1	0	0	0	3	3	3
MAP1LC3A	3	0	0	0	0	3	3	3
MAP3K4	3	0	0	0	0	3	3	3
MAP3K6	3	0	0	0	0	3	3	3
MAP7D1	3	0	0	0	0	3	3	3
MAPK7	3	0	0	0	0	3	3	3
MAPRE3	3	0	0	0	0	3	3	3
MARCH11	3	0	0	0	0	3	3	3
MARCO	3	0	0	0	0	3	3	3
MAST2	3	0	0	0	0	3	3	3
MAT2A	3	0	0	0	0	3	3	3
MBD6	3	0	0	0	0	3	3	3
MCAM	2	0	0	1	0	3	3	3
MCRS1	3	0	0	0	0	3	3	3
MDN1	3	0	0	0	0	3	3	3
MEA1	2	1	0	0	0	3	3	3
MEF2B	3	0	0	0	0	3	3	3
MEGF8	3	0	0	0	0	3	3	3
MEOX2	2	1	0	0	0	3	3	3
MERTK	3	0	0	0	0	3	3	3
MESP2	3	0	0	0	0	3	3	3
MET	2	1	0	0	0	3	3	3
METTL24	2	1	0	0	0	3	3	3
MIF4GD	3	0	0	0	0	3	3	3
MIS18BP1	3	0	0	0	0	3	3	3
MKNK1	3	0	0	0	0	3	3	3
MOGS	2	1	0	0	0	3	3	3
MOV10	2	1	0	0	0	3	3	3
MPG	3	0	0	0	0	3	3	3
MPND	2	1	0	0	0	3	3	3
MPZ	1	2	0	0	0	3	3	3
MRGPRX2	3	0	0	0	0	3	3	3
MRPL40	3	0	0	0	0	3	3	3
MSLN	2	0	0	1	0	3	3	3
MTA2	3	0	0	0	0	3	3	3
MTIF2	3	0	0	0	0	3	3	3
MYH10	3	0	0	0	0	3	3	3
MYH7	3	0	0	0	0	3	3	3
NAGLU	3	0	0	0	0	3	3	3
NAT1	3	0	0	0	0	3	3	3
NDUFV1	3	0	0	0	0	3	3	3
NEFM	3	0	0	0	0	3	3	3
NELL1	3	0	0	0	0	3	3	3
NIM1K	2	1	0	0	0	3	3	3
NKRF	3	0	0	0	0	3	3	3
NMRAL1	2	1	0	0	0	3	3	3
NOA1	3	0	0	0	0	3	3	3
NOL3	3	0	0	0	0	3	3	3
NOTCH1	3	0	0	0	0	3	3	3
NPHS2	2	1	0	0	0	3	3	3
NPIPB15	3	0	0	0	0	3	3	3
NR1I3	2	0	0	1	0	3	3	3
NRBF2	3	0	0	0	0	3	3	3
NRCAM	3	0	0	0	0	3	3	3
NT5DC2	3	0	0	0	0	3	3	3
NUDT7	2	1	0	0	0	3	3	3
OGDHL	3	0	0	0	0	3	3	3
OLFM3	3	0	0	0	0	3	3	3
OOEP	2	1	0	0	0	3	3	3
OR10G8	3	0	0	0	0	3	3	3
OR10H4	3	0	0	0	0	3	3	3
OR13A1	3	0	0	0	0	3	3	3
OR13G1	3	0	0	0	0	3	3	3
OR2A25	3	0	0	0	0	3	3	3
OR2B11	3	0	0	0	0	3	3	3
OR2J2	2	1	0	0	0	3	3	3
OR2M2	3	0	0	0	0	3	3	3
OR2T10	2	1	0	0	0	3	3	3
OR2T27	3	0	0	0	0	3	3	3
OR2Z1	3	0	0	0	0	3	3	3
OR4K14	2	1	0	0	0	3	3	3
OR51E1	3	0	0	0	0	3	3	3
OR52N5	3	0	0	0	0	3	3	3
OR6N2	3	0	0	0	0	3	3	3
OR6Y1	2	1	0	0	0	3	3	3
OR8G5	3	0	0	0	0	3	3	3
OR8J1	3	0	0	0	0	3	3	3
OR8J3	3	0	0	0	0	3	3	3
OR9G4	3	0	0	0	0	3	3	3
OTX2	3	0	0	0	0	3	3	3
OVGP1	3	0	0	0	0	3	3	3
OXSM	3	0	0	0	0	3	3	3
PAF1	3	0	0	0	0	3	3	3
PCBP4	3	0	0	0	0	3	3	3
PCSK7	3	0	0	0	0	3	3	3
PDCD1	2	1	0	0	0	3	3	3
PDCD5	3	0	0	0	0	3	3	3
PDE1C	3	0	0	0	0	3	3	3
PDE4A	3	0	0	0	0	3	3	3
PDGFRA	3	0	0	0	0	3	3	3
PDIA4	2	1	0	0	0	3	3	3
PEX1	3	0	0	0	0	3	3	3
PFKM	3	0	0	0	0	3	3	3
PGBD2	3	0	0	0	0	3	3	3
PHF1	3	0	0	0	0	3	3	3
PHLPP1	2	1	0	0	0	3	3	3
PHYHD1	3	0	0	0	0	3	3	3
PIAS3	3	0	0	0	0	3	3	3
PIGO	3	0	0	0	0	3	3	3
PIGZ	2	1	0	0	0	3	3	3
PITX3	3	0	0	0	0	3	3	3
PLA2G1B	2	0	1	0	0	3	3	3
PLA2G4C	0	2	1	0	0	3	3	3
PLEKHF2	3	0	0	0	0	3	3	3
PLEKHN1	3	0	0	0	0	3	3	3
POMGNT1	3	0	0	0	0	3	3	3
POMGNT2	2	1	0	0	0	3	3	3
POP1	3	0	0	0	0	3	3	3
PPARG	3	0	0	0	0	3	3	3
PPP1R32	2	1	0	0	0	3	3	3
PPP4R1	2	1	0	0	0	3	3	3
PQLC2	3	0	0	0	0	3	3	3
PRAMEF1	3	0	0	0	0	3	3	3
PRAMEF11	3	0	0	0	0	3	3	3
PRAMEF15	3	0	0	0	0	3	3	3
PRB2	2	1	0	0	0	3	3	3
PRDM1	3	0	0	0	0	3	3	3
PRDM13	3	0	0	0	0	3	3	3
PRG2	3	0	0	0	0	3	3	3
PROL1	2	1	0	0	0	3	3	3
PRSS35	3	0	0	0	0	3	3	3
PRTN3	3	0	0	0	0	3	3	3
PSG4	2	1	0	0	0	3	3	3
PSG8	3	0	0	0	0	3	3	3
PSMA6	3	0	0	0	0	3	3	3
PTGER4	2	1	0	0	0	3	3	3
PTH1R	2	1	0	0	0	3	3	3
PYCR1	2	0	1	0	0	3	3	3
PYCRL	3	0	0	0	0	3	3	3
PYGB	3	0	0	0	0	3	3	3
RAB25	2	1	0	0	0	3	3	3
RAB29	3	0	0	0	0	3	3	3
RABEPK	3	0	0	0	0	3	3	3
RAD51	3	0	0	0	0	3	3	3
RAI2	3	0	0	0	0	3	3	3
RASAL1	3	0	0	0	0	3	3	3
RASD2	2	1	0	0	0	3	3	3
RCE1	3	0	0	0	0	3	3	3
RECQL	3	0	0	0	0	3	3	3
RELL2	3	0	0	0	0	3	3	3
REV1	3	0	0	0	0	3	3	3
RFPL4B	3	0	0	0	0	3	3	3
RGL4	2	1	0	0	0	3	3	3
RIMBP3	3	0	0	0	0	3	3	3
RIN1	3	0	0	0	0	3	3	3
RINT1	3	0	0	0	0	3	3	3
ROPN1	2	1	0	0	0	3	3	3
RPL24	3	0	0	0	0	3	3	3
RPS6	3	0	0	0	0	3	3	3
RTN4R	3	0	0	0	0	3	3	3
RTP3	1	2	0	0	0	3	3	3
S1PR5	3	0	0	0	0	3	3	3
SAA2-SAA4	2	0	0	1	0	3	3	3
SALL1	3	0	0	0	0	3	3	3
SAP130	3	0	0	0	0	3	3	3
SCAMP4	3	0	0	0	0	3	3	3
SCNN1B	3	0	0	0	0	3	3	3
SEC14L4	3	0	0	0	0	3	3	3
SERPINB4	2	1	0	0	0	3	3	3
SERPINB6	3	0	0	0	0	3	3	3
SERPINH1	3	0	0	0	0	3	3	3
SEZ6	2	0	0	1	0	3	3	3
SH2D6	3	0	0	0	0	3	3	3
SHANK1	3	0	0	0	0	3	3	3
SHOX2	2	1	0	0	0	3	3	3
SIGLEC10	3	0	0	0	0	3	3	3
SKIV2L	3	0	0	0	0	3	3	3
SLA2	2	1	0	0	0	3	3	3
SLC17A7	3	0	0	0	0	3	3	3
SLC25A39	2	1	0	0	0	3	3	3
SLC27A3	3	0	0	0	0	3	3	3
SLC29A2	3	0	0	0	0	3	3	3
SLC2A4	3	0	0	0	0	3	3	3
SLC4A11	3	0	0	0	0	3	3	3
SLX4	2	1	0	0	0	3	3	3
SMO	3	0	0	0	0	3	3	3
SMPD1	3	0	0	0	0	3	3	3
SNRPA	3	0	0	0	0	3	3	3
SNRPN	3	0	0	0	0	3	3	3
SP7	3	0	0	0	0	3	3	3
SPANXN3	3	0	0	0	0	3	3	3
SPATA12	2	1	0	0	0	3	3	3
SPATA2	2	1	0	0	0	3	3	3
SPATA2L	3	0	0	0	0	3	3	3
SPATA31A3	3	0	0	0	0	3	3	3
SPATA32	1	1	0	1	0	3	3	3
SPERT	3	0	0	0	0	3	3	3
SPO11	3	0	0	0	0	3	3	3
SRSF4	3	0	0	0	0	3	3	3
STIP1	3	0	0	0	0	3	3	3
SUCO	3	0	0	0	0	3	3	3
SUV420H1	3	0	0	0	0	3	3	3
SYNGR2	3	0	0	0	0	3	3	3
TAF6	2	1	0	0	0	3	3	3
TAGAP	3	0	0	0	0	3	3	3
TALDO1	3	0	0	0	0	3	3	3
TBX5	3	0	0	0	0	3	3	3
TCIRG1	3	0	0	0	0	3	3	3
TCN1	2	1	0	0	0	3	3	3
TDP2	3	0	0	0	0	3	3	3
TFG	1	2	0	0	0	3	3	3
TG	3	0	0	0	0	3	3	3
THEMIS2	3	0	0	0	0	3	3	3
TINAGL1	2	0	0	1	0	3	3	3
TLR2	3	0	0	0	0	3	3	3
TMEM117	3	0	0	0	0	3	3	3
TMEM132D	3	0	0	0	0	3	3	3
TMEM187	3	0	0	0	0	3	3	3
TMEM243	3	0	0	0	0	3	3	3
TNFAIP8L3	3	0	0	0	0	3	3	3
TNFRSF10B	3	0	0	0	0	3	3	3
TNFRSF1A	3	0	0	0	0	3	3	3
TNMD	1	1	0	1	0	3	3	3
TOR1AIP1	3	0	0	0	0	3	3	3
TP53TG5	3	0	0	0	0	3	3	3
TRAF4	2	1	0	0	0	3	3	3
TRAT1	3	0	0	0	0	3	3	3
TREH	1	2	0	0	0	3	3	3
TRIM10	2	0	1	0	0	3	3	3
TRIM32	3	0	0	0	0	3	3	3
TRIM41	3	0	0	0	0	3	3	3
TRIM47	3	0	0	0	0	3	3	3
TRIM51	3	0	0	0	0	3	3	3
TRIP10	2	1	0	0	0	3	3	3
TRMT2A	2	0	0	1	0	3	3	3
TRPM1	2	1	0	0	0	3	3	3
TSHR	3	0	0	0	0	3	3	3
TSPYL2	3	0	0	0	0	3	3	3
TTC16	2	1	0	0	0	3	3	3
TTN	3	0	0	0	0	3	3	3
TUBA3C	3	0	0	0	0	3	3	3
TUBA3E	3	0	0	0	0	3	3	3
TUBB	3	0	0	0	0	3	3	3
TUBB2A	3	0	0	0	0	3	3	3
TUBG1	3	0	0	0	0	3	3	3
TUBG2	3	0	0	0	0	3	3	3
TUBGCP6	3	0	0	0	0	3	3	3
UBR5	2	0	1	0	0	3	3	3
UBXN6	3	0	0	0	0	3	3	3
UQCRFS1	3	0	0	0	0	3	3	3
VPS28	2	0	1	0	0	3	3	3
WBP1	2	1	0	0	0	3	3	3
WDR34	2	1	0	0	0	3	3	3
WIBG	3	0	0	0	0	3	3	3
WNT10B	2	1	0	0	0	3	3	3
WNT16	3	0	0	0	0	3	3	3
XXbac-BPG116M5.17	3	0	0	0	0	3	3	3
ZC3H12A	3	0	0	0	0	3	3	3
ZNF12	2	1	0	0	0	3	3	3
ZNF132	3	0	0	0	0	3	3	3
ZNF16	1	2	0	0	0	3	3	3
ZNF211	3	0	0	0	0	3	3	3
ZNF226	3	0	0	0	0	3	3	3
ZNF234	2	1	0	0	0	3	3	3
ZNF239	3	0	0	0	0	3	3	3
ZNF256	3	0	0	0	0	3	3	3
ZNF274	3	0	0	0	0	3	3	3
ZNF282	3	0	0	0	0	3	3	3
ZNF296	3	0	0	0	0	3	3	3
ZNF302	3	0	0	0	0	3	3	3
ZNF395	2	1	0	0	0	3	3	3
ZNF430	3	0	0	0	0	3	3	3
ZNF454	3	0	0	0	0	3	3	3
ZNF467	3	0	0	0	0	3	3	3
ZNF488	3	0	0	0	0	3	3	3
ZNF491	2	1	0	0	0	3	3	3
ZNF563	3	0	0	0	0	3	3	3
ZNF615	3	0	0	0	0	3	3	3
ZNF622	2	1	0	0	0	3	3	3
ZNF648	3	0	0	0	0	3	3	3
ZNF674	3	0	0	0	0	3	3	3
ZNF677	3	0	0	0	0	3	3	3
ZNF687	2	1	0	0	0	3	3	3
ZNF724P	3	0	0	0	0	3	3	3
ZNF776	3	0	0	0	0	3	3	3
ZNF92	2	1	0	0	0	3	3	3
ZP1	2	1	0	0	0	3	3	3
ZP2	2	1	0	0	0	3	3	3
ZSCAN21	2	0	0	1	0	3	3	3
ZSCAN5A	2	1	0	0	0	3	3	3
ZSCAN9	3	0	0	0	0	3	3	3
ZSWIM3	3	0	0	0	0	3	3	3
pk	2	1	0	0	0	3	3	3
SAMD9	4	0	0	0	0	4	2	2
ZNF610	4	0	0	0	0	4	2	2
ADIPOR1	2	1	0	0	0	3	2	2
AIMP2	3	0	0	0	0	3	2	2
C7orf60	2	1	0	0	0	3	2	2
FSTL4	3	0	0	0	0	3	2	2
GCLC	3	0	0	0	0	3	2	2
GPR87	3	0	0	0	0	3	2	2
IDH3B	3	0	0	0	0	3	2	2
KRT3	3	0	0	0	0	3	2	2
LGR5	3	0	0	0	0	3	2	2
MAMDC4	3	0	0	0	0	3	2	2
MYO1G	3	0	0	0	0	3	2	2
NFE2	2	1	0	0	0	3	2	2
PAQR7	3	0	0	0	0	3	2	2
PARS2	3	0	0	0	0	3	2	2
PIP4K2C	3	0	0	0	0	3	2	2
PMEL	2	1	0	0	0	3	2	2
PPIP5K1	3	0	0	0	0	3	2	2
PRAMEF8	3	0	0	0	0	3	2	2
PRPF40B	3	0	0	0	0	3	2	2
RABGGTB	2	0	0	0	1	3	2	2
RIC8A	3	0	0	0	0	3	2	2
SCARF1	2	1	0	0	0	3	2	2
STRC	3	0	0	0	0	3	2	2
TMPRSS12	2	1	0	0	0	3	2	2
TRIM49C	3	0	0	0	0	3	2	2
UBE2T	3	0	0	0	0	3	2	2
ZNF232	3	0	0	0	0	3	2	2
ZNF692	1	1	0	1	0	3	2	2
A4GNT	2	0	0	0	0	2	2	2
AADACL3	2	0	0	0	0	2	2	2
AAGAB	2	0	0	0	0	2	2	2
AAMP	2	0	0	0	0	2	2	2
AANAT	2	0	0	0	0	2	2	2
ABCA2	2	0	0	0	0	2	2	2
ABCA6	2	0	0	0	0	2	2	2
ABCB8	2	0	0	0	0	2	2	2
ABCG4	1	1	0	0	0	2	2	2
ABCG5	2	0	0	0	0	2	2	2
ABHD1	2	0	0	0	0	2	2	2
ABHD16A	2	0	0	0	0	2	2	2
ABHD3	2	0	0	0	0	2	2	2
ABHD8	2	0	0	0	0	2	2	2
ABL1	2	0	0	0	0	2	2	2
ABRA	2	0	0	0	0	2	2	2
ACIN1	1	1	0	0	0	2	2	2
ACLY	2	0	0	0	0	2	2	2
ACOT2	2	0	0	0	0	2	2	2
