Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
UTP14A	3	0	0	0	0	3	2	2
A2M	2	0	0	0	0	2	2	2
AARS2	2	0	0	0	0	2	2	2
ABHD10	2	0	0	0	0	2	2	2
ACADS	2	0	0	0	0	2	2	2
ACE	0	2	0	0	0	2	2	2
ACOX2	2	0	0	0	0	2	2	2
ADAMTS1	2	0	0	0	0	2	2	2
ADAMTS4	2	0	0	0	0	2	2	2
ADRA1A	2	0	0	0	0	2	2	2
ADRM1	2	0	0	0	0	2	2	2
AFM	2	0	0	0	0	2	2	2
AGPAT9	2	0	0	0	0	2	2	2
AHSG	2	0	0	0	0	2	2	2
AIPL1	2	0	0	0	0	2	2	2
AJUBA	1	1	0	0	0	2	2	2
ALKBH1	2	0	0	0	0	2	2	2
ALPI	2	0	0	0	0	2	2	2
ALPP	2	0	0	0	0	2	2	2
ALX1	2	0	0	0	0	2	2	2
ALX4	2	0	0	0	0	2	2	2
AMN	1	1	0	0	0	2	2	2
ANKRD13C	2	0	0	0	0	2	2	2
ANKRD26	2	0	0	0	0	2	2	2
ANKRD36	2	0	0	0	0	2	2	2
APBB3	2	0	0	0	0	2	2	2
APLNR	2	0	0	0	0	2	2	2
APOA1BP	2	0	0	0	0	2	2	2
AQP1	1	1	0	0	0	2	2	2
AQP11	2	0	0	0	0	2	2	2
AQP5	2	0	0	0	0	2	2	2
AREG	2	0	0	0	0	2	2	2
ARF5	1	0	0	1	0	2	2	2
ARL4C	2	0	0	0	0	2	2	2
ARSJ	2	0	0	0	0	2	2	2
ARV1	2	0	0	0	0	2	2	2
ASIC1	2	0	0	0	0	2	2	2
ASIC5	2	0	0	0	0	2	2	2
ATAD3C	2	0	0	0	0	2	2	2
ATF6B	2	0	0	0	0	2	2	2
ATG4D	2	0	0	0	0	2	2	2
ATG9A	2	0	0	0	0	2	2	2
ATHL1	2	0	0	0	0	2	2	2
ATP2A2	2	0	0	0	0	2	2	2
ATP5B	2	0	0	0	0	2	2	2
ATXN7L1	2	0	0	0	0	2	2	2
ATXN7L3	2	0	0	0	0	2	2	2
AVPR1A	2	0	0	0	0	2	2	2
B2M	1	0	0	0	1	2	2	2
B4GALT3	2	0	0	0	0	2	2	2
BABAM1	2	0	0	0	0	2	2	2
BACE2	2	0	0	0	0	2	2	2
BAG3	1	0	0	0	1	2	2	2
BARHL2	1	1	0	0	0	2	2	2
BDP1	1	1	0	0	0	2	2	2
BEST2	2	0	0	0	0	2	2	2
BIRC7	2	0	0	0	0	2	2	2
BOLA3	2	0	0	0	0	2	2	2
BPIFA3	1	0	0	0	1	2	2	2
BPIFB3	2	0	0	0	0	2	2	2
BPIFB6	1	0	0	1	0	2	2	2
BRS3	2	0	0	0	0	2	2	2
BTBD1	2	0	0	0	0	2	2	2
BTBD11	2	0	0	0	0	2	2	2
BZW1	1	1	0	0	0	2	2	2
C10orf2	2	0	0	0	0	2	2	2
C12orf45	2	0	0	0	0	2	2	2
C14orf79	2	0	0	0	0	2	2	2
C15orf52	2	0	0	0	0	2	2	2
C19orf26	2	0	0	0	0	2	2	2
C19orf52	2	0	0	0	0	2	2	2
C1orf131	1	0	0	0	1	2	2	2
C1orf198	2	0	0	0	0	2	2	2
C21orf91	2	0	0	0	0	2	2	2
C22orf29	2	0	0	0	0	2	2	2
C22orf42	2	0	0	0	0	2	2	2
C2orf47	2	0	0	0	0	2	2	2
C3orf14	2	0	0	0	0	2	2	2
C5orf58	1	0	0	1	0	2	2	2
C6orf136	2	0	0	0	0	2	2	2
C7orf33	1	1	0	0	0	2	2	2
C8orf33	2	0	0	0	0	2	2	2
C9orf172	2	0	0	0	0	2	2	2
C9orf40	1	1	0	0	0	2	2	2
CA9	2	0	0	0	0	2	2	2
CACNA2D1	2	0	0	0	0	2	2	2
CACNG2	2	0	0	0	0	2	2	2
CAMK2A	2	0	0	0	0	2	2	2
CAMK4	2	0	0	0	0	2	2	2
CAMLG	2	0	0	0	0	2	2	2
CAMSAP2	1	0	0	0	1	2	2	2
CARD9	2	0	0	0	0	2	2	2
CCDC115	2	0	0	0	0	2	2	2
CCDC116	1	1	0	0	0	2	2	2
CCDC151	2	0	0	0	0	2	2	2
CCDC180	2	0	0	0	0	2	2	2
CCDC6	2	0	0	0	0	2	2	2
CCDC84	2	0	0	0	0	2	2	2
CCDC90B	2	0	0	0	0	2	2	2
CCKBR	2	0	0	0	0	2	2	2
CCND1	2	0	0	0	0	2	2	2
CCNG2	2	0	0	0	0	2	2	2
CCNL2	1	1	0	0	0	2	2	2
CD109	2	0	0	0	0	2	2	2
CD163	1	1	0	0	0	2	2	2
CD180	2	0	0	0	0	2	2	2
CD207	2	0	0	0	0	2	2	2
CD300C	2	0	0	0	0	2	2	2
CD33	2	0	0	0	0	2	2	2
CD55	2	0	0	0	0	2	2	2
CDAN1	2	0	0	0	0	2	2	2
CDC20	1	1	0	0	0	2	2	2
CDC6	1	1	0	0	0	2	2	2
CDCA3	2	0	0	0	0	2	2	2
CDK11A	2	0	0	0	0	2	2	2
CDK13	2	0	0	0	0	2	2	2
CDK5	2	0	0	0	0	2	2	2
CEACAM3	2	0	0	0	0	2	2	2
CEACAM4	2	0	0	0	0	2	2	2
CEACAM5	2	0	0	0	0	2	2	2
CERS6	2	0	0	0	0	2	2	2
CFAP36	2	0	0	0	0	2	2	2
CFAP45	2	0	0	0	0	2	2	2
CHPF2	2	0	0	0	0	2	2	2
CHST7	2	0	0	0	0	2	2	2
CILP2	2	0	0	0	0	2	2	2
CLEC4E	2	0	0	0	0	2	2	2
CLEC4M	2	0	0	0	0	2	2	2
CLEC7A	2	0	0	0	0	2	2	2
CLRN1	2	0	0	0	0	2	2	2
CNNM1	2	0	0	0	0	2	2	2
CNNM3	2	0	0	0	0	2	2	2
CNTROB	2	0	0	0	0	2	2	2
COASY	2	0	0	0	0	2	2	2
COL25A1	2	0	0	0	0	2	2	2
COMMD5	2	0	0	0	0	2	2	2
COMP	2	0	0	0	0	2	2	2
CORO1B	0	2	0	0	0	2	2	2
CPA3	2	0	0	0	0	2	2	2
CPOX	2	0	0	0	0	2	2	2
CREB3	2	0	0	0	0	2	2	2
CRYBA4	2	0	0	0	0	2	2	2
CRYBB1	2	0	0	0	0	2	2	2
CSMD3	2	0	0	0	0	2	2	2
CST1	2	0	0	0	0	2	2	2
CST9L	2	0	0	0	0	2	2	2
CTF1	1	1	0	0	0	2	2	2
CTSD	2	0	0	0	0	2	2	2
CTSE	2	0	0	0	0	2	2	2
CXXC1	2	0	0	0	0	2	2	2
CYB561D1	2	0	0	0	0	2	2	2
CYHR1	2	0	0	0	0	2	2	2
CYP27A1	0	2	0	0	0	2	2	2
CYP2C18	2	0	0	0	0	2	2	2
CYP2C8	0	2	0	0	0	2	2	2
CYP4V2	2	0	0	0	0	2	2	2
CYP8B1	2	0	0	0	0	2	2	2
CYTH2	2	0	0	0	0	2	2	2
DARS2	2	0	0	0	0	2	2	2
DAZAP2	2	0	0	0	0	2	2	2
DBR1	1	1	0	0	0	2	2	2
DCAF4L2	2	0	0	0	0	2	2	2
DCP1A	2	0	0	0	0	2	2	2
DCTD	1	0	0	0	1	2	2	2
DCX	2	0	0	0	0	2	2	2
DDX20	2	0	0	0	0	2	2	2
DDX41	2	0	0	0	0	2	2	2
DHX16	1	1	0	0	0	2	2	2
DKKL1	2	0	0	0	0	2	2	2
DLAT	2	0	0	0	0	2	2	2
DLG1	1	1	0	0	0	2	2	2
DLL4	2	0	0	0	0	2	2	2
DMKN	2	0	0	0	0	2	2	2
DMRT1	2	0	0	0	0	2	2	2
DMWD	2	0	0	0	0	2	2	2
DNA2	2	0	0	0	0	2	2	2
DNAH11	2	0	0	0	0	2	2	2
DNAJB2	2	0	0	0	0	2	2	2
DNAJC10	2	0	0	0	0	2	2	2
DNAJC28	2	0	0	0	0	2	2	2
DNMT3L	1	1	0	0	0	2	2	2
DNTTIP1	2	0	0	0	0	2	2	2
DPM1	2	0	0	0	0	2	2	2
DPP7	2	0	0	0	0	2	2	2
DPY19L2	2	0	0	0	0	2	2	2
DUOX2	2	0	0	0	0	2	2	2
DUS3L	2	0	0	0	0	2	2	2
DUSP28	2	0	0	0	0	2	2	2
EAF2	2	0	0	0	0	2	2	2
EBP	2	0	0	0	0	2	2	2
ECE2	2	0	0	0	0	2	2	2
ECI2	2	0	0	0	0	2	2	2
EDA	2	0	0	0	0	2	2	2
EDN3	2	0	0	0	0	2	2	2
EEF2	1	0	0	1	0	2	2	2
EEPD1	2	0	0	0	0	2	2	2
EFCAB7	2	0	0	0	0	2	2	2
EGLN2	2	0	0	0	0	2	2	2
EGR3	2	0	0	0	0	2	2	2
EIF2B5	1	1	0	0	0	2	2	2
EIF4A3	2	0	0	0	0	2	2	2
EIF5	2	0	0	0	0	2	2	2
ELANE	2	0	0	0	0	2	2	2
EMILIN1	2	0	0	0	0	2	2	2
EML3	2	0	0	0	0	2	2	2
EN1	2	0	0	0	0	2	2	2
ENTPD7	2	0	0	0	0	2	2	2
EOMES	2	0	0	0	0	2	2	2
EP300	2	0	0	0	0	2	2	2
EQTN	2	0	0	0	0	2	2	2
EVX1	2	0	0	0	0	2	2	2
EVX2	1	1	0	0	0	2	2	2
EXOC4	0	2	0	0	0	2	2	2
EXOSC2	2	0	0	0	0	2	2	2
EXOSC5	2	0	0	0	0	2	2	2
EXTL1	2	0	0	0	0	2	2	2
FADD	2	0	0	0	0	2	2	2
FAM102A	2	0	0	0	0	2	2	2
FAM186B	2	0	0	0	0	2	2	2
FAM199X	2	0	0	0	0	2	2	2
FAM209B	2	0	0	0	0	2	2	2
FAM219B	2	0	0	0	0	2	2	2
FAM21C	2	0	0	0	0	2	2	2
FAM63B	2	0	0	0	0	2	2	2
FAM83C	2	0	0	0	0	2	2	2
FAM96A	2	0	0	0	0	2	2	2
FANCD2	2	0	0	0	0	2	2	2
FANCF	1	1	0	0	0	2	2	2
FANCG	1	1	0	0	0	2	2	2
FBXO4	2	0	0	0	0	2	2	2
FBXO48	2	0	0	0	0	2	2	2
FCAR	1	0	0	1	0	2	2	2
FDPS	2	0	0	0	0	2	2	2
FEN1	2	0	0	0	0	2	2	2
FGA	2	0	0	0	0	2	2	2
FGF10	1	1	0	0	0	2	2	2
FGG	2	0	0	0	0	2	2	2
FKBP8	2	0	0	0	0	2	2	2
FLG2	1	1	0	0	0	2	2	2
FLNB	2	0	0	0	0	2	2	2
FLVCR1	2	0	0	0	0	2	2	2
FOLH1	1	0	0	1	0	2	2	2
FOXF1	2	0	0	0	0	2	2	2
FOXRED2	2	0	0	0	0	2	2	2
FRMD8	2	0	0	0	0	2	2	2
FRZB	2	0	0	0	0	2	2	2
FSCN2	2	0	0	0	0	2	2	2
GAD2	2	0	0	0	0	2	2	2
GAS7	2	0	0	0	0	2	2	2
GCSAM	2	0	0	0	0	2	2	2
GDF6	2	0	0	0	0	2	2	2
GEMIN2	1	1	0	0	0	2	2	2
GGCX	2	0	0	0	0	2	2	2
GLDN	2	0	0	0	0	2	2	2
GLIPR1	2	0	0	0	0	2	2	2
GLOD4	2	0	0	0	0	2	2	2
GLUD1	1	1	0	0	0	2	2	2
GNA13	2	0	0	0	0	2	2	2
GNE	1	1	0	0	0	2	2	2
GPD1	2	0	0	0	0	2	2	2
GPHB5	2	0	0	0	0	2	2	2
GPR101	2	0	0	0	0	2	2	2
GPR12	2	0	0	0	0	2	2	2
GPR135	2	0	0	0	0	2	2	2
GPR179	1	1	0	0	0	2	2	2
GPR37L1	2	0	0	0	0	2	2	2
GPR89B	1	0	0	0	1	2	2	2
GPRC5D	1	1	0	0	0	2	2	2
GPS1	2	0	0	0	0	2	2	2
GRWD1	1	0	1	0	0	2	2	2
GTF3C1	2	0	0	0	0	2	2	2
GTF3C3	1	1	0	0	0	2	2	2
GUCY1A2	2	0	0	0	0	2	2	2
H2AFJ	2	0	0	0	0	2	2	2
H3F3A	2	0	0	0	0	2	2	2
HADH	2	0	0	0	0	2	2	2
HCFC2	2	0	0	0	0	2	2	2
HCN3	2	0	0	0	0	2	2	2
HECTD3	2	0	0	0	0	2	2	2
HELB	1	1	0	0	0	2	2	2
HELQ	1	1	0	0	0	2	2	2
HIPK4	2	0	0	0	0	2	2	2
HIST1H4H	2	0	0	0	0	2	2	2
HIST3H2A	2	0	0	0	0	2	2	2
HIST3H2BB	2	0	0	0	0	2	2	2
HK2	2	0	0	0	0	2	2	2
HLA-B	1	1	0	0	0	2	2	2
HLA-DRA	2	0	0	0	0	2	2	2
HMCN1	2	0	0	0	0	2	2	2
HMGN1	2	0	0	0	0	2	2	2
HNRNPA0	2	0	0	0	0	2	2	2
HNRNPU	2	0	0	0	0	2	2	2
HNRNPUL2	2	0	0	0	0	2	2	2
HOXA11	2	0	0	0	0	2	2	2
HOXC10	2	0	0	0	0	2	2	2
HOXC11	2	0	0	0	0	2	2	2
HOXD11	2	0	0	0	0	2	2	2
HRNR	2	0	0	0	0	2	2	2
HS3ST2	2	0	0	0	0	2	2	2
HSD17B11	1	0	0	0	1	2	2	2
HSD3B2	2	0	0	0	0	2	2	2
HSP90AB1	0	2	0	0	0	2	2	2
HSPA4L	1	1	0	0	0	2	2	2
HTR5A	2	0	0	0	0	2	2	2
HTR7	2	0	0	0	0	2	2	2
ICMT	2	0	0	0	0	2	2	2
IER5	1	1	0	0	0	2	2	2
IFIT5	2	0	0	0	0	2	2	2
IFNG	2	0	0	0	0	2	2	2
IGBP1	2	0	0	0	0	2	2	2
IGF2BP1	2	0	0	0	0	2	2	2
IKBIP	2	0	0	0	0	2	2	2
IKBKB	1	0	0	1	0	2	2	2
IL10RA	1	1	0	0	0	2	2	2
INO80B	1	0	0	0	1	2	2	2
INO80E	2	0	0	0	0	2	2	2
INSL4	2	0	0	0	0	2	2	2
IRGQ	2	0	0	0	0	2	2	2
IRS2	2	0	0	0	0	2	2	2
IRX5	2	0	0	0	0	2	2	2
ISX	2	0	0	0	0	2	2	2
ITGAV	2	0	0	0	0	2	2	2
ITGBL1	2	0	0	0	0	2	2	2
IZUMO2	2	0	0	0	0	2	2	2
JMJD6	2	0	0	0	0	2	2	2
JPH3	2	0	0	0	0	2	2	2
JPH4	2	0	0	0	0	2	2	2
KAT5	2	0	0	0	0	2	2	2
KCNC1	2	0	0	0	0	2	2	2
KCND1	2	0	0	0	0	2	2	2
KCNH3	2	0	0	0	0	2	2	2
KCNH7	1	1	0	0	0	2	2	2
KCNJ11	2	0	0	0	0	2	2	2
KCNJ3	1	1	0	0	0	2	2	2
KCNK16	2	0	0	0	0	2	2	2
KCNU1	2	0	0	0	0	2	2	2
KCTD13	2	0	0	0	0	2	2	2
KCTD8	2	0	0	0	0	2	2	2
KIAA1279	2	0	0	0	0	2	2	2
KIAA1407	2	0	0	0	0	2	2	2
KIF14	1	1	0	0	0	2	2	2
KIF3C	2	0	0	0	0	2	2	2
KIF4B	2	0	0	0	0	2	2	2
KIN	2	0	0	0	0	2	2	2
KIT	2	0	0	0	0	2	2	2
KLB	2	0	0	0	0	2	2	2
KLHL17	2	0	0	0	0	2	2	2
KLK6	2	0	0	0	0	2	2	2
KMT2B	1	1	0	0	0	2	2	2
KPNB1	2	0	0	0	0	2	2	2
KRR1	1	1	0	0	0	2	2	2
KRT10	2	0	0	0	0	2	2	2
KRT12	2	0	0	0	0	2	2	2
KRT17	2	0	0	0	0	2	2	2
KRT2	2	0	0	0	0	2	2	2
KRT25	2	0	0	0	0	2	2	2
KRT27	1	1	0	0	0	2	2	2
KRT33B	2	0	0	0	0	2	2	2
KRT34	2	0	0	0	0	2	2	2
KRT39	2	0	0	0	0	2	2	2
KRT4	2	0	0	0	0	2	2	2
KRT6A	2	0	0	0	0	2	2	2
KRT6B	2	0	0	0	0	2	2	2
KRT73	2	0	0	0	0	2	2	2
KRT74	2	0	0	0	0	2	2	2
KRT78	2	0	0	0	0	2	2	2
KRT80	2	0	0	0	0	2	2	2
KRT85	2	0	0	0	0	2	2	2
LACC1	2	0	0	0	0	2	2	2
LACTB2	2	0	0	0	0	2	2	2
LAMA4	0	1	0	1	0	2	2	2
LAMP5	2	0	0	0	0	2	2	2
LAS1L	2	0	0	0	0	2	2	2
LCN2	1	0	0	1	0	2	2	2
LCTL	2	0	0	0	0	2	2	2
LDB2	2	0	0	0	0	2	2	2
LDHD	2	0	0	0	0	2	2	2
LDOC1L	1	0	1	0	0	2	2	2
LGALS12	2	0	0	0	0	2	2	2
LGR5	1	0	0	0	1	2	2	2
LHFP	2	0	0	0	0	2	2	2
LIF	2	0	0	0	0	2	2	2
LILRA2	1	1	0	0	0	2	2	2
LILRA5	2	0	0	0	0	2	2	2
LILRB3	2	0	0	0	0	2	2	2
LMAN2	2	0	0	0	0	2	2	2
LMAN2L	2	0	0	0	0	2	2	2
LPA	2	0	0	0	0	2	2	2
LPPR5	2	0	0	0	0	2	2	2
LRIF1	2	0	0	0	0	2	2	2
LRIT2	2	0	0	0	0	2	2	2
LRRC31	2	0	0	0	0	2	2	2
LRRC37A2	2	0	0	0	0	2	2	2
LRRC66	2	0	0	0	0	2	2	2
LRRCC1	2	0	0	0	0	2	2	2
LRWD1	2	0	0	0	0	2	2	2
LSM14B	2	0	0	0	0	2	2	2
LTBP2	2	0	0	0	0	2	2	2
MAGED2	1	1	0	0	0	2	2	2
MALSU1	2	0	0	0	0	2	2	2
MAN1B1	2	0	0	0	0	2	2	2
MAN1C1	2	0	0	0	0	2	2	2
MAN2A1	2	0	0	0	0	2	2	2
MARCH11	2	0	0	0	0	2	2	2
MAT2A	2	0	0	0	0	2	2	2
MC1R	2	0	0	0	0	2	2	2
MCL1	2	0	0	0	0	2	2	2
MCM7	2	0	0	0	0	2	2	2
MESDC2	2	0	0	0	0	2	2	2
METTL21B	2	0	0	0	0	2	2	2
METTL2B	2	0	0	0	0	2	2	2
METTL5	2	0	0	0	0	2	2	2
METTL7A	2	0	0	0	0	2	2	2
MFSD9	1	1	0	0	0	2	2	2
MGEA5	1	0	0	0	1	2	2	2
MGME1	2	0	0	0	0	2	2	2
MLST8	2	0	0	0	0	2	2	2
MLX	1	0	0	1	0	2	2	2
MMP10	2	0	0	0	0	2	2	2
MOV10	2	0	0	0	0	2	2	2
MPO	1	1	0	0	0	2	2	2
MRPL38	2	0	0	0	0	2	2	2
MRPS18B	2	0	0	0	0	2	2	2
MRPS7	2	0	0	0	0	2	2	2
MS4A2	2	0	0	0	0	2	2	2
MS4A8	2	0	0	0	0	2	2	2
MSH4	0	2	0	0	0	2	2	2
MSL2	2	0	0	0	0	2	2	2
MST1	2	0	0	0	0	2	2	2
MTA1	1	1	0	0	0	2	2	2
MTRF1	2	0	0	0	0	2	2	2
MYH1	2	0	0	0	0	2	2	2
MYH6	2	0	0	0	0	2	2	2
NAA30	2	0	0	0	0	2	2	2
NAT10	2	0	0	0	0	2	2	2
NCF2	2	0	0	0	0	2	2	2
NDUFAF7	2	0	0	0	0	2	2	2
NDUFB5	2	0	0	0	0	2	2	2
NEFL	2	0	0	0	0	2	2	2
NEFM	2	0	0	0	0	2	2	2
NEIL1	1	1	0	0	0	2	2	2
NEK11	2	0	0	0	0	2	2	2
NES	2	0	0	0	0	2	2	2
NISCH	1	1	0	0	0	2	2	2
NIT1	1	1	0	0	0	2	2	2
NKX2-1	1	0	0	0	1	2	2	2
NOC2L	2	0	0	0	0	2	2	2
NPPC	2	0	0	0	0	2	2	2
NPTXR	2	0	0	0	0	2	2	2
NPY	2	0	0	0	0	2	2	2
NRG1	1	1	0	0	0	2	2	2
NUAK2	2	0	0	0	0	2	2	2
NUCB1	2	0	0	0	0	2	2	2
NUDT11	2	0	0	0	0	2	2	2
NUFIP1	2	0	0	0	0	2	2	2
NUP155	2	0	0	0	0	2	2	2
NUP160	2	0	0	0	0	2	2	2
NUP88	2	0	0	0	0	2	2	2
NXNL1	2	0	0	0	0	2	2	2
OAF	2	0	0	0	0	2	2	2
ODAM	2	0	0	0	0	2	2	2
OGG1	2	0	0	0	0	2	2	2
OLFML1	2	0	0	0	0	2	2	2
OLFML3	2	0	0	0	0	2	2	2
OPN1SW	2	0	0	0	0	2	2	2
OR10J1	2	0	0	0	0	2	2	2
OR1C1	2	0	0	0	0	2	2	2
OR51A4	2	0	0	0	0	2	2	2
OR5H14	2	0	0	0	0	2	2	2
OR5M1	2	0	0	0	0	2	2	2
OR6C74	2	0	0	0	0	2	2	2
OR9Q2	2	0	0	0	0	2	2	2
OTOP2	2	0	0	0	0	2	2	2
P2RY1	2	0	0	0	0	2	2	2
PADI6	2	0	0	0	0	2	2	2
PAK1IP1	2	0	0	0	0	2	2	2
PANK2	2	0	0	0	0	2	2	2
PARP8	2	0	0	0	0	2	2	2
PARVB	1	1	0	0	0	2	2	2
PATZ1	2	0	0	0	0	2	2	2
PCDHB12	1	1	0	0	0	2	2	2
PCDHB2	1	1	0	0	0	2	2	2
PCSK5	2	0	0	0	0	2	2	2
PDCL	0	2	0	0	0	2	2	2
PDE5A	2	0	0	0	0	2	2	2
PDE6C	2	0	0	0	0	2	2	2
PEX11B	2	0	0	0	0	2	2	2
PEX26	1	0	0	1	0	2	2	2
PEX6	2	0	0	0	0	2	2	2
PFDN6	2	0	0	0	0	2	2	2
PHB2	2	0	0	0	0	2	2	2
PIGB	2	0	0	0	0	2	2	2
PIGO	2	0	0	0	0	2	2	2
PIK3CG	2	0	0	0	0	2	2	2
PITHD1	2	0	0	0	0	2	2	2
PKD2L1	2	0	0	0	0	2	2	2
PKLR	2	0	0	0	0	2	2	2
PLK4	2	0	0	0	0	2	2	2
PLOD3	0	2	0	0	0	2	2	2
PLRG1	2	0	0	0	0	2	2	2
PLVAP	2	0	0	0	0	2	2	2
PLXNA3	2	0	0	0	0	2	2	2
PLXNC1	2	0	0	0	0	2	2	2
PMS2	2	0	0	0	0	2	2	2
PNPT1	2	0	0	0	0	2	2	2
PNRC1	2	0	0	0	0	2	2	2
POGK	2	0	0	0	0	2	2	2
POLQ	2	0	0	0	0	2	2	2
POU3F4	2	0	0	0	0	2	2	2
POU4F2	2	0	0	0	0	2	2	2
PPBP	2	0	0	0	0	2	2	2
PPID	2	0	0	0	0	2	2	2
PPIL4	2	0	0	0	0	2	2	2
PPM1D	2	0	0	0	0	2	2	2
PPT2	2	0	0	0	0	2	2	2
PRAM1	2	0	0	0	0	2	2	2
PRAMEF18	2	0	0	0	0	2	2	2
PRDM13	2	0	0	0	0	2	2	2
PRF1	2	0	0	0	0	2	2	2
PRICKLE3	2	0	0	0	0	2	2	2
PRLHR	2	0	0	0	0	2	2	2
PRMT5	2	0	0	0	0	2	2	2
PRMT6	2	0	0	0	0	2	2	2
PRODH2	2	0	0	0	0	2	2	2
PRPF18	2	0	0	0	0	2	2	2
PRRG2	2	0	0	0	0	2	2	2
PRRX1	1	0	0	0	1	2	2	2
PRSS16	2	0	0	0	0	2	2	2
PRSS58	2	0	0	0	0	2	2	2
PRTG	2	0	0	0	0	2	2	2
PRUNE	1	1	0	0	0	2	2	2
PSAPL1	2	0	0	0	0	2	2	2
PSAT1	1	1	0	0	0	2	2	2
PSG2	2	0	0	0	0	2	2	2
PSMB1	2	0	0	0	0	2	2	2
PSMC3	2	0	0	0	0	2	2	2
PSMC6	2	0	0	0	0	2	2	2
PSMD2	2	0	0	0	0	2	2	2
PSMD9	2	0	0	0	0	2	2	2
PTDSS1	2	0	0	0	0	2	2	2
PTEN	0	2	0	0	0	2	2	2
PTGDR	2	0	0	0	0	2	2	2
PTGER3	2	0	0	0	0	2	2	2
PYGO2	2	0	0	0	0	2	2	2
QARS	2	0	0	0	0	2	2	2
RAB11FIP1	2	0	0	0	0	2	2	2
RAB39A	2	0	0	0	0	2	2	2
RAP2C	2	0	0	0	0	2	2	2
RASEF	1	1	0	0	0	2	2	2
RBCK1	2	0	0	0	0	2	2	2
RBFA	2	0	0	0	0	2	2	2
RBL1	2	0	0	0	0	2	2	2
RBM48	1	1	0	0	0	2	2	2
RBM7	2	0	0	0	0	2	2	2
RBPJL	2	0	0	0	0	2	2	2
RENBP	2	0	0	0	0	2	2	2
RFXAP	1	1	0	0	0	2	2	2
RGAG4	1	1	0	0	0	2	2	2
RGL3	2	0	0	0	0	2	2	2
RGP1	2	0	0	0	0	2	2	2
RGS18	2	0	0	0	0	2	2	2
RHOXF1	2	0	0	0	0	2	2	2
RIPPLY2	2	0	0	0	0	2	2	2
RLN1	2	0	0	0	0	2	2	2
RNASEH2C	2	0	0	0	0	2	2	2
RNF112	2	0	0	0	0	2	2	2
RNF149	2	0	0	0	0	2	2	2
RNF213	2	0	0	0	0	2	2	2
RNF217	2	0	0	0	0	2	2	2
RNF6	2	0	0	0	0	2	2	2
ROBO4	2	0	0	0	0	2	2	2
RP11-108O10.8	2	0	0	0	0	2	2	2
RPL11	2	0	0	0	0	2	2	2
RPL26	2	0	0	0	0	2	2	2
RPL28	2	0	0	0	0	2	2	2
RPL34	2	0	0	0	0	2	2	2
RPL5	1	0	0	1	0	2	2	2
RPP40	2	0	0	0	0	2	2	2
RPS20	2	0	0	0	0	2	2	2
RPTN	1	1	0	0	0	2	2	2
RPUSD2	2	0	0	0	0	2	2	2
RRP15	0	2	0	0	0	2	2	2
RRS1	2	0	0	0	0	2	2	2
RSBN1L	2	0	0	0	0	2	2	2
S100A7A	2	0	0	0	0	2	2	2
SAMHD1	2	0	0	0	0	2	2	2
SART3	2	0	0	0	0	2	2	2
SCN1B	2	0	0	0	0	2	2	2
SDCCAG3	1	0	0	1	0	2	2	2
SDCCAG8	2	0	0	0	0	2	2	2
SDR9C7	2	0	0	0	0	2	2	2
SECISBP2	2	0	0	0	0	2	2	2
SEL1L	2	0	0	0	0	2	2	2
SERBP1	2	0	0	0	0	2	2	2
SERHL2	1	0	0	1	0	2	2	2
SERPINA10	1	1	0	0	0	2	2	2
SERPINB3	2	0	0	0	0	2	2	2
SERPINE1	1	1	0	0	0	2	2	2
SESN1	2	0	0	0	0	2	2	2
SEZ6L2	2	0	0	0	0	2	2	2
SF3B2	1	0	0	1	0	2	2	2
SFRP2	2	0	0	0	0	2	2	2
SH2D2A	2	0	0	0	0	2	2	2
SH3RF1	2	0	0	0	0	2	2	2
SHC4	1	1	0	0	0	2	2	2
SHE	2	0	0	0	0	2	2	2
SHOX2	2	0	0	0	0	2	2	2
SIGLEC7	2	0	0	0	0	2	2	2
SIGLEC8	2	0	0	0	0	2	2	2
SIGLEC9	1	1	0	0	0	2	2	2
SIRPG	2	0	0	0	0	2	2	2
SIVA1	2	0	0	0	0	2	2	2
SKIV2L	2	0	0	0	0	2	2	2
SLC17A6	2	0	0	0	0	2	2	2
SLC20A1	2	0	0	0	0	2	2	2
SLC22A8	2	0	0	0	0	2	2	2
SLC22A9	2	0	0	0	0	2	2	2
SLC2A3	2	0	0	0	0	2	2	2
SLC2A6	2	0	0	0	0	2	2	2
SLC30A1	2	0	0	0	0	2	2	2
SLC30A2	2	0	0	0	0	2	2	2
SLC33A1	2	0	0	0	0	2	2	2
SLC4A3	2	0	0	0	0	2	2	2
SLC4A9	2	0	0	0	0	2	2	2
SLC5A7	2	0	0	0	0	2	2	2
SLC5A9	1	1	0	0	0	2	2	2
SLC7A3	2	0	0	0	0	2	2	2
SLC7A9	2	0	0	0	0	2	2	2
SLCO6A1	2	0	0	0	0	2	2	2
SLITRK1	2	0	0	0	0	2	2	2
SMC4	2	0	0	0	0	2	2	2
SNAP29	2	0	0	0	0	2	2	2
SNCG	2	0	0	0	0	2	2	2
SNTN	2	0	0	0	0	2	2	2
SNX18	2	0	0	0	0	2	2	2
SNX22	2	0	0	0	0	2	2	2
SOX8	2	0	0	0	0	2	2	2
SP100	2	0	0	0	0	2	2	2
