Chr	Start	End	Name	Score	Strand	ID
chr1	167705696	167711696	RCSD1	0	+	ENSG00000198771
chr1	167788919	167794919	MPZL1	0	+	ENSG00000197965
chr1	167934072	167940072	MPC2	0	-	ENSG00000143158
chr1	168072843	168078843	DCAF6	0	+	ENSG00000143164
chr1	168134667	168140667	GPR161	0	-	ENSG00000143147
chr1	168199109	168205109	TIPRL	0	+	ENSG00000143155
chr1	168250021	168256021	SFT2D2	0	+	ENSG00000213064
chr1	168311426	168317426	TBX19	0	+	ENSG00000143178
chr1	168726206	168732206	DPT	0	-	ENSG00000143196
chr1	169307992	169313992	ATP1B1	0	+	ENSG00000143153
chr1	169364948	169370948	NME7	0	-	ENSG00000143156
chr1	169393540	169399540	BLZF1	0	+	ENSG00000117475
chr1	169482944	169488944	SLC19A2	0	-	ENSG00000117479
chr1	169583588	169589588	F5	0	-	ENSG00000198734
chr1	169627193	169633193	SELP	0	-	ENSG00000174175
chr1	169708702	169714702	SELL	0	-	ENSG00000188404
chr1	169761705	169767705	SELE	0	-	ENSG00000007908
chr1	169791963	169797963	METTL18	0	-	ENSG00000171806
chr1	169851080	169857080	C1orf112	0	+	ENSG00000000460
chr1	169891267	169897267	SCYL3	0	-	ENSG00000000457
chr1	170082208	170088208	KIFAP3	0	-	ENSG00000075945
chr1	170550834	170556834	GORAB	0	+	ENSG00000120370
chr1	170736421	170742421	PRRX1	0	+	ENSG00000116132
chr1	171114819	171120819	FMO3	0	+	ENSG00000007933
chr1	171209686	171215686	FMO2	0	+	ENSG00000094963
chr1	171282978	171288978	FMO1	0	+	ENSG00000010932
chr1	171339084	171345084	FMO4	0	+	ENSG00000076258
chr1	171590511	171596511	PRRC2C	0	+	ENSG00000117523
chr1	171649688	171655688	MYOC	0	-	ENSG00000034971
chr1	171739074	171745074	VAMP4	0	-	ENSG00000117533
chr1	171811023	171817023	METTL13	0	+	ENSG00000010165
chr1	172415466	172421466	DNM3	0	+	ENSG00000197959
chr1	172441086	172447086	PIGC	0	-	ENSG00000135845
chr1	172608833	172614833	SUCO	0	+	ENSG00000094975
chr1	172663876	172669876	FASLG	0	+	ENSG00000117560
chr1	173204331	173210331	TNFSF4	0	-	ENSG00000117586
chr1	173485815	173491815	PRDX6	0	+	ENSG00000117592
chr1	173783692	173789692	KLHL20	0	+	ENSG00000076321
chr1	173821883	173827883	CENPL	0	-	ENSG00000120334
chr1	173855808	173861808	DARS2	0	+	ENSG00000117593
chr1	173900549	173906549	ZBTB37	0	+	ENSG00000185278
chr1	174019357	174025357	RC3H1	0	-	ENSG00000135870
chr1	174992308	174998308	RABGAP1L	0	+	ENSG00000152061
chr1	175009027	175015027	CACYBP	0	+	ENSG00000116161
chr1	175020425	175026425	MRPS14	0	-	ENSG00000120333
chr1	175145075	175151075	TNN	0	+	ENSG00000120332
chr1	175189999	175195999	KIAA0040	0	-	ENSG00000235750
chr1	175740616	175746616	TNR	0	-	ENSG00000116147
chr1	176204286	176210286	COP1	0	-	ENSG00000143207
chr1	176842601	176848601	PAPPA2	0	+	ENSG00000116183
chr1	177161973	177167973	ASTN1	0	-	ENSG00000152092
chr1	177279422	177285422	BRINP2	0	+	ENSG00000198797
chr1	177981303	177987303	SEC16B	0	-	ENSG00000120341
chr1	178481147	178487147	RASAL2	0	+	ENSG00000075391
chr1	178868077	178874077	ANGPTL1	0	-	ENSG00000116194
chr1	178918842	178924842	RALGPS2	0	+	ENSG00000116191
chr1	179073567	179079567	FAM20B	0	+	ENSG00000116199
chr1	179095023	179101023	TOR3A	0	+	ENSG00000186283
chr1	179226684	179232684	ABL2	0	-	ENSG00000143322
chr1	179355680	179361680	SOAT1	0	+	ENSG00000057252
chr1	179688272	179694272	TDRD5	0	+	ENSG00000162782
chr1	179874803	179880803	TOR1AIP2	0	-	ENSG00000169905
chr1	179917077	179923077	TOR1AIP1	0	+	ENSG00000143337
chr1	180111875	180117875	CEP350	0	+	ENSG00000135837
chr1	180201030	180207030	QSOX1	0	+	ENSG00000116260
chr1	180275984	180281984	LHX4	0	+	ENSG00000121454
chr1	180499954	180505954	ACBD6	0	-	ENSG00000230124
chr1	180887279	180893279	XPR1	0	+	ENSG00000143324
chr1	180948614	180954614	KIAA1614	0	+	ENSG00000135835
chr1	181020121	181026121	STX6	0	-	ENSG00000135823
chr1	181058938	181064938	MR1	0	+	ENSG00000153029
chr1	181089900	181095900	IER5	0	+	ENSG00000162783
chr1	182389206	182395206	GLUL	0	-	ENSG00000135821
chr1	182586256	182592256	RNASEL	0	-	ENSG00000135828
chr1	182601389	182607389	RGS16	0	-	ENSG00000143333
chr1	182827384	182833384	NPL	0	+	ENSG00000135838
chr1	182884982	182890982	DHX9	0	+	ENSG00000135829
chr1	183142592	183148592	LAMC1	0	+	ENSG00000135862
chr1	183242127	183248127	LAMC2	0	+	ENSG00000058085
chr1	183415380	183421380	NMNAT2	0	-	ENSG00000157064
chr1	183587876	183593876	NCF2	0	-	ENSG00000116701
chr1	183595246	183601246	SMG7	0	+	ENSG00000116698
chr1	183632783	183638783	ARPC5	0	-	ENSG00000162704
chr1	183925532	183931532	RGL1	0	+	ENSG00000143344
chr1	184034729	184040729	COLGALT2	0	-	ENSG00000198756
chr1	184120978	184126978	TSEN15	0	+	ENSG00000198860
chr1	184626019	184632019	C1orf21	0	+	ENSG00000116667
chr1	184751907	184757907	EDEM3	0	-	ENSG00000116406
chr1	184971508	184977508	NIBAN1	0	-	ENSG00000135842
chr1	185099603	185105603	RNF2	0	+	ENSG00000121481
chr1	185154072	185160072	TRMT1L	0	-	ENSG00000121486
chr1	185288781	185294781	SWT1	0	+	ENSG00000116668
chr1	185314273	185320273	IVNS1ABP	0	-	ENSG00000116679
chr1	186187949	186193949	HMCN1	0	+	ENSG00000143341
chr1	186311567	186317567	PRG4	0	+	ENSG00000116690
chr1	186372693	186378693	TPR	0	-	ENSG00000047410
chr1	186418378	186424378	ODR4	0	+	ENSG00000157181
chr1	186677922	186683922	PTGS2	0	-	ENSG00000073756
chr1	186985981	186991981	PLA2G4A	0	+	ENSG00000116711
chr1	190475404	190481404	BRINP3	0	-	ENSG00000162670
chr1	192182815	192188815	RGS18	0	+	ENSG00000150681
chr1	192577024	192583024	RGS1	0	+	ENSG00000090104
chr1	192713653	192719653	RPS27AP5	0	+	ENSG00000231767
chr1	192809275	192815275	RGS2	0	+	ENSG00000116741
chr1	193057080	193063080	UCHL5	0	-	ENSG00000116750
chr1	193088777	193094777	RO60	0	+	ENSG00000116747
chr1	193103114	193109114	GLRX2	0	-	ENSG00000023572
chr1	193251815	193257815	CDC73	0	+	ENSG00000134371
chr1	196744504	196750504	CFH	0	+	ENSG00000000971
chr1	196829189	196835189	CFHR1	0	+	ENSG00000244414
chr1	197143694	197149694	ASPM	0	-	ENSG00000066279
chr1	197198293	197204293	ZBTB41	0	-	ENSG00000177888
chr1	197772696	197778696	DENND1B	0	-	ENSG00000213047
chr1	197904367	197910367	C1orf53	0	+	ENSG00000203724
chr1	198319420	198325420	NEK7	0	+	ENSG00000151414
chr1	198754476	198760476	PTPRC	0	+	ENSG00000081237
chr1	200174420	200180420	NR5A2	0	+	ENSG00000116833
chr1	200407056	200413056	ZNF281	0	-	ENSG00000162702
chr1	200617751	200623751	KIF14	0	-	ENSG00000118193
chr1	200666907	200672907	DDX59	0	-	ENSG00000118197
chr1	200857704	200863704	CAMSAP2	0	+	ENSG00000118200
chr1	200912742	200918742	INAVA	0	+	ENSG00000163362
chr1	201020714	201026714	KIF21B	0	-	ENSG00000116852
chr1	201168574	201174574	TMEM9	0	-	ENSG00000116857
chr1	201329993	201335993	PKP1	0	+	ENSG00000081277
chr1	201374764	201380764	TNNT2	0	-	ENSG00000118194
chr1	201396915	201402915	LAD1	0	-	ENSG00000159166
chr1	201426866	201432866	TNNI1	0	-	ENSG00000159173
chr1	201466237	201472237	PHLDA3	0	-	ENSG00000174307
chr1	201506456	201512456	CSRP1	0	-	ENSG00000159176
chr1	201823969	201829969	NAV1	0	+	ENSG00000134369
chr1	201881291	201887291	IPO9	0	+	ENSG00000198700
chr1	201889587	201895587	SHISA4	0	+	ENSG00000198892
chr1	201943588	201949588	LMOD1	0	-	ENSG00000163431
chr1	201967664	201973664	TIMM17A	0	+	ENSG00000134375
chr1	202003147	202009147	RNPEP	0	+	ENSG00000176393
chr1	202014183	202020183	ELF3	0	+	ENSG00000163435
chr1	202130592	202136592	GPR37L1	0	+	ENSG00000170075
chr1	202141743	202147743	ARL8A	0	-	ENSG00000143862
chr1	202158588	202164588	PTPN7	0	-	ENSG00000143851
chr1	202316781	202322781	LGR6	0	+	ENSG00000133067
chr1	202338980	202344980	UBE2T	0	-	ENSG00000077152
chr1	202589706	202595706	PPP1R12B	0	+	ENSG00000077157
chr1	202805487	202811487	KDM5B	0	-	ENSG00000117139
chr1	202886149	202892149	RABIF	0	-	ENSG00000183155
chr1	202925636	202931636	KLHL12	0	-	ENSG00000117153
chr1	202955572	202961572	ADIPOR1	0	-	ENSG00000159346
chr1	202964275	202970275	CYB5R1	0	-	ENSG00000159348
chr1	203021848	203027848	TMEM183A	0	+	ENSG00000163444
chr1	203075740	203081740	PPFIA4	0	+	ENSG00000143847
chr1	203164405	203170405	ADORA1	0	+	ENSG00000163485
chr1	203183704	203189704	CHI3L1	0	-	ENSG00000133048
chr1	203270641	203276641	CHIT1	0	-	ENSG00000133063
chr1	203306602	203312602	BTG2	0	+	ENSG00000159388
chr1	203348758	203354758	FMOD	0	-	ENSG00000122176
chr1	203488352	203494352	PRELP	0	+	ENSG00000188783
chr1	203741081	203747081	ATP2B4	0	+	ENSG00000058668
chr1	203773372	203779372	LAX1	0	+	ENSG00000122188
chr1	203851999	203857999	ZC3H11A	0	+	ENSG00000058673
chr1	203868152	203874152	SNRPE	0	+	ENSG00000182004
chr1	204124743	204130743	SOX13	0	+	ENSG00000143842
chr1	204149044	204155044	ETNK2	0	-	ENSG00000143845
chr1	204210988	204216988	GOLT1A	0	-	ENSG00000174567
chr1	204374665	204380665	PLEKHA6	0	-	ENSG00000143850
chr1	204408887	204414887	PPP1R15B	0	-	ENSG00000158615
chr1	204491805	204497805	PIK3C2B	0	-	ENSG00000133056
chr1	204555120	204561120	MDM4	0	+	ENSG00000198625
chr1	204682738	204688738	LRRN2	0	-	ENSG00000170382
chr1	205019822	205025822	NFASC	0	+	ENSG00000163531
chr1	205075289	205081289	CNTN2	0	+	ENSG00000184144
chr1	205081460	205087460	TMEM81	0	-	ENSG00000174529
chr1	205119015	205125015	RBBP5	0	-	ENSG00000117222
chr1	205208702	205214702	DSTYK	0	-	ENSG00000133059
chr1	205282632	205288632	TMCC2	0	+	ENSG00000133069
chr1	205318745	205324745	NUAK2	0	-	ENSG00000163545
chr1	205354090	205360090	KLHDC8A	0	-	ENSG00000162873
chr1	205452954	205458954	LEMD1	0	-	ENSG00000186007
chr1	205529793	205535793	CDK18	0	+	ENSG00000117266
chr1	205599918	205605918	MFSD4A	0	+	ENSG00000174514
chr1	205629011	205635011	ELK4	0	-	ENSG00000158711
chr1	205677509	205683509	SLC45A3	0	-	ENSG00000158715
chr1	205747182	205753182	NUCKS1	0	-	ENSG00000069275
chr1	205772482	205778482	RAB29	0	-	ENSG00000117280
chr1	205810748	205816748	SLC41A1	0	-	ENSG00000133065
chr1	205940460	205946460	SLC26A9	0	-	ENSG00000174502
chr1	206000461	206006461	RAB7B	0	-	ENSG00000276600
chr1	206099449	206105449	RHEX	0	+	ENSG00000263961
chr1	206201414	206207414	FAM72A	0	-	ENSG00000196550
chr1	206461436	206467436	SRGAP2	0	+	ENSG00000266028
chr1	206493889	206499889	IKBKE	0	+	ENSG00000263528
chr1	206586448	206592448	RASSF5	0	+	ENSG00000266094
chr1	206609465	206615465	EIF2D	0	-	ENSG00000143486
chr1	206681419	206687419	DYRK3	0	+	ENSG00000143479
chr1	206731281	206737281	MAPKAPK2	0	+	ENSG00000162889
chr1	206866223	206872223	IL20	0	+	ENSG00000162891
chr1	206901139	206907139	IL24	0	+	ENSG00000162892
chr1	206920247	206926247	FCMR	0	-	ENSG00000162894
chr1	206943466	206949466	PIGR	0	-	ENSG00000162896
chr1	207029756	207035756	C1orf116	0	-	ENSG00000182795
chr1	207049980	207055980	YOD1	0	-	ENSG00000180667
chr1	207078024	207084024	PFKFB2	0	+	ENSG00000123836
chr1	207141972	207147972	C4BPA	0	+	ENSG00000123838
chr1	207383804	207389804	CD55	0	+	ENSG00000196352
chr1	207486895	207492895	CR2	0	+	ENSG00000117322
chr1	207638765	207644765	CR1	0	+	ENSG00000203710
chr1	207792513	207798513	CD46	0	+	ENSG00000117335
chr1	207908402	207914402	CD34	0	-	ENSG00000174059
chr1	208241384	208247384	PLXNA2	0	-	ENSG00000076356
chr1	209649425	209655425	LAMB3	0	-	ENSG00000196878
chr1	209673390	209679390	G0S2	0	+	ENSG00000123689
chr1	209731949	209737949	HSD11B1	0	+	ENSG00000117594
chr1	209779320	209785320	TRAF3IP3	0	+	ENSG00000009790
chr1	209781559	209787559	C1orf74	0	-	ENSG00000162757
chr1	209803175	209809175	IRF6	0	-	ENSG00000117595
chr1	209854565	209860565	UTP25	0	+	ENSG00000117597
chr1	210243631	210249631	SERTAD4	0	+	ENSG00000082497
chr1	210673296	210679296	HHAT	0	+	ENSG00000054392
chr1	211131165	211137165	KCNH1	0	-	ENSG00000143473
chr1	211313385	211319385	RCOR3	0	+	ENSG00000117625
chr1	211371946	211377946	TRAF5	0	+	ENSG00000082512
chr1	211576161	211582161	SLC30A1	0	-	ENSG00000170385
chr1	211672630	211678630	NEK2	0	-	ENSG00000117650
chr1	211827763	211833763	LPGAT1	0	-	ENSG00000123684
chr1	212032557	212038557	INTS7	0	-	ENSG00000143493
chr1	212104400	212110400	DTL	0	+	ENSG00000143476
chr1	212358853	212364853	PPP2R5A	0	+	ENSG00000066027
chr1	212411901	212417901	PACC1	0	-	ENSG00000065600
chr1	212443379	212449379	NENF	0	+	ENSG00000117691
chr1	212617777	212623777	ATF3	0	+	ENSG00000162772
chr1	212696840	212702840	BATF3	0	-	ENSG00000123685
chr1	212788782	212794782	NSL1	0	-	ENSG00000117697
chr1	212813830	212819830	TATDN3	0	+	ENSG00000203705
chr1	212896363	212902363	FLVCR1	0	+	ENSG00000162769
chr1	212989037	212995037	VASH2	0	+	ENSG00000143494
chr1	213012867	213018867	ANGEL2	0	-	ENSG00000174606
chr1	213271774	213277774	RPS6KC1	0	+	ENSG00000136643
chr1	214038510	214044510	PROX1	0	+	ENSG00000117707
chr1	214334131	214340131	SMYD2	0	+	ENSG00000143499
chr1	214549449	214555449	PTPN14	0	-	ENSG00000152104
chr1	214661571	214667571	CENPF	0	+	ENSG00000117724
chr1	215234090	215240090	KCNK2	0	+	ENSG00000082482
chr1	215618807	215624807	KCTD3	0	+	ENSG00000136636
chr1	217134755	217140755	ESRRG	0	-	ENSG00000196482
chr1	217628090	217634090	GPATCH2	0	-	ENSG00000092978
chr1	217868696	217874696	SPATA17	0	+	ENSG00000162814
chr1	218334983	218340983	RRP15	0	+	ENSG00000067533
chr1	218441619	218447619	TGFB2	0	+	ENSG00000092969
chr1	219209865	219215865	LYPLAL1	0	+	ENSG00000143353
chr1	219610145	219616145	ZC3H11B	0	-	ENSG00000215817
chr1	220043530	220049530	EPRS1	0	-	ENSG00000136628
chr1	220087462	220093462	BPNT1	0	-	ENSG00000162813
chr1	220145041	220151041	IARS2	0	+	ENSG00000067704
chr1	220269529	220275529	RAB3GAP2	0	-	ENSG00000118873
chr1	220661461	220667461	MARK1	0	+	ENSG00000116141
chr1	220696153	220702153	C1orf115	0	+	ENSG00000162817
chr1	220781815	220787815	MTARC2	0	+	ENSG00000117791
chr1	221739089	221745089	DUSP10	0	-	ENSG00000143507
chr1	222545104	222551104	HHIPL2	0	-	ENSG00000143512
chr1	222586933	222592933	TAF1A	0	-	ENSG00000143498
chr1	222665007	222671007	MIA3	0	+	ENSG00000154305
chr1	222710210	222716210	AIDA	0	-	ENSG00000186063
chr1	222732196	222738196	BROX	0	+	ENSG00000162819
chr1	222748004	222754004	FAM177B	0	+	ENSG00000197520
chr1	223002995	223008995	DISP1	0	+	ENSG00000154309
chr1	223140248	223146248	TLR5	0	-	ENSG00000187554
chr1	223361233	223367233	SUSD4	0	-	ENSG00000143502
chr1	223662723	223668723	CAPN8	0	-	ENSG00000203697
chr1	223773018	223779018	CAPN2	0	+	ENSG00000162909
chr1	223842954	223848954	TP53BP2	0	-	ENSG00000143514
chr1	224159047	224165047	FBXO28	0	+	ENSG00000143756
chr1	224190441	224196441	DEGS1	0	+	ENSG00000143753
chr1	224327189	224333189	NVL	0	-	ENSG00000143748
chr1	224376459	224382459	CNIH4	0	+	ENSG00000143771
chr1	224434033	224440033	WDR26	0	-	ENSG00000162923
chr1	224737554	224743554	CNIH3	0	+	ENSG00000143786
chr1	225396292	225402292	DNAH14	0	+	ENSG00000185842
chr1	225425925	225431925	LBR	0	-	ENSG00000143815
chr1	225650142	225656142	ENAH	0	-	ENSG00000154380
chr1	225787468	225793468	SRP9	0	+	ENSG00000143742
chr1	225842563	225848563	EPHX1	0	+	ENSG00000143819
chr1	225879380	225885380	TMEM63A	0	-	ENSG00000196187
chr1	225921278	225927278	ENSG00000255835	0	-	ENSG00000255835
chr1	225938383	225944383	LEFTY2	0	-	ENSG00000143768
chr1	225996343	226002343	SDE2	0	-	ENSG00000143751
chr1	226069019	226075019	H3-3A	0	+	ENSG00000163041
chr1	226183741	226189741	ACBD3	0	-	ENSG00000182827
chr1	226306869	226312869	LIN9	0	-	ENSG00000183814
chr1	226405154	226411154	PARP1	0	-	ENSG00000143799
chr1	226606230	226612230	STUM	0	+	ENSG00000203685
chr1	226736323	226742323	ITPKB	0	-	ENSG00000143772
chr1	227315492	227321492	CDC42BPA	0	-	ENSG00000143776
chr1	227674443	227680443	ZNF678	0	+	ENSG00000181450
chr1	227732411	227738411	JMJD4	0	-	ENSG00000081692
chr1	227778826	227784826	SNAP47	0	+	ENSG00000143740
chr1	227944932	227950932	WNT9A	0	-	ENSG00000143816
chr1	228096212	228102212	ARF1	0	+	ENSG00000143761
chr1	228102411	228108411	C1orf35	0	-	ENSG00000143793
chr1	228106312	228112312	MRPL55	0	-	ENSG00000162910
chr1	228145984	228151984	GUK1	0	+	ENSG00000143774
chr1	228156826	228162826	GJC2	0	+	ENSG00000198835
chr1	228179257	228185257	IBA57	0	+	ENSG00000181873
chr1	228375876	228381876	OBSCN	0	+	ENSG00000154358
chr1	228403835	228409835	TRIM11	0	-	ENSG00000154370
chr1	228413861	228419861	TRIM17	0	-	ENSG00000162931
chr1	228454873	228460873	H2AW	0	-	ENSG00000181218
chr1	228460104	228466104	H2BU1	0	+	ENSG00000196890
chr1	228496899	228502899	RNF187	0	+	ENSG00000168159
chr1	228743664	228749664	RHOU	0	+	ENSG00000116574
chr1	229302894	229308894	RAB4A	0	+	ENSG00000168118
chr1	229340294	229346294	CCSAP	0	-	ENSG00000154429
chr1	229431104	229437104	ACTA1	0	-	ENSG00000143632
chr1	229505341	229511341	NUP133	0	-	ENSG00000069248
chr1	229555707	229561707	ABCB10	0	-	ENSG00000135776
chr1	229623047	229629047	TAF5L	0	-	ENSG00000135801
chr1	229657200	229663200	URB2	0	+	ENSG00000135763
chr1	230279122	230285122	GALNT2	0	+	ENSG00000143641
chr1	230423332	230429332	PGBD5	0	-	ENSG00000177614
chr1	230690982	230696982	COG2	0	+	ENSG00000135775
chr1	230742576	230748576	AGT	0	-	ENSG00000135744
chr1	230799003	230805003	CAPN9	0	+	ENSG00000135773
chr1	230866589	230872589	C1orf198	0	-	ENSG00000119280
chr1	230975875	230981875	TTC13	0	-	ENSG00000143643
chr1	230997733	231003733	ARV1	0	+	ENSG00000173409
chr1	231037254	231043254	FAM89A	0	-	ENSG00000182118
chr1	231218565	231224565	TRIM67	0	+	ENSG00000119283
chr1	231238187	231244187	C1orf131	0	-	ENSG00000143633
chr1	231274973	231280973	GNPAT	0	+	ENSG00000116906
chr1	231334852	231340852	EXOC8	0	-	ENSG00000116903
chr1	231352023	231358023	SPRTN	0	+	ENSG00000010072
chr1	232038272	232044272	DISC1	0	+	ENSG00000162946
chr1	232627571	232633571	SIPA1L2	0	-	ENSG00000116991
chr1	232806929	232812929	MAP10	0	+	ENSG00000212916
chr1	232980882	232986882	NTPCR	0	+	ENSG00000135778
chr1	233292725	233298725	PCNX2	0	-	ENSG00000135749
chr1	233382148	233388148	MAP3K21	0	+	ENSG00000143674
chr1	233669514	233675514	KCNK1	0	+	ENSG00000135750
chr1	234321511	234327511	SLC35F3	0	+	ENSG00000183780
chr1	234382080	234388080	COA6	0	+	ENSG00000168275
chr1	234476179	234482179	TARBP1	0	-	ENSG00000059588
chr1	234607178	234613178	IRF2BP2	0	-	ENSG00000168264
chr1	235125837	235131837	TOMM20	0	-	ENSG00000173726
chr1	235325219	235331219	ARID4B	0	-	ENSG00000054267
chr1	235501452	235507452	B3GALNT2	0	-	ENSG00000162885
chr1	235647754	235653754	GNG4	0	-	ENSG00000168243
chr1	235880640	235886640	LYST	0	-	ENSG00000143669
chr1	236062109	236068109	NID1	0	-	ENSG00000116962
chr1	236218865	236224865	GPR137B	0	+	ENSG00000077585
chr1	236279019	236285019	ERO1B	0	-	ENSG00000086619
chr1	236499915	236505915	EDARADD	0	+	ENSG00000186197
chr1	236549981	236555981	LGALS8	0	+	ENSG00000116977
chr1	236601516	236607516	HEATR1	0	-	ENSG00000119285
chr1	236761631	236767631	ACTN2	0	+	ENSG00000077522
chr1	236918278	236924278	MTR	0	+	ENSG00000116984
chr1	237830988	237836988	RYR2	0	+	ENSG00000198626
chr1	239912452	239918452	CHRM3	0	+	ENSG00000133019
chr1	240609155	240615155	GREM2	0	-	ENSG00000180875
chr1	241516799	241522799	FH	0	-	ENSG00000091483
chr1	241592642	241598642	KMO	0	+	ENSG00000117009
chr1	241674376	241680376	OPN3	0	-	ENSG00000054277
chr1	241892148	241898148	EXO1	0	+	ENSG00000174371
chr1	243252348	243258348	CEP170	0	-	ENSG00000143702
chr1	243497091	243503091	SDCCAG8	0	+	ENSG00000054282
chr1	243848079	243854079	AKT3	0	-	ENSG00000117020
chr1	244054476	244060476	ZBTB18	0	+	ENSG00000179456
chr1	244448909	244454909	ADSS2	0	-	ENSG00000035687
chr1	244706033	244712033	DESI2	0	+	ENSG00000121644
chr1	244842057	244848057	COX20	0	+	ENSG00000203667
chr1	244861560	244867560	HNRNPU	0	-	ENSG00000153187
chr1	245124164	245130164	EFCAB2	0	+	ENSG00000203666
chr1	245706432	245712432	KIF26B	0	+	ENSG00000162849
chr1	246504312	246510312	SMYD3	0	-	ENSG00000185420
chr1	246563261	246569261	TFB2M	0	-	ENSG00000162851
chr1	246665595	246671595	CNST	0	+	ENSG00000162852
chr1	246765137	246771137	SCCPDH	0	+	ENSG00000143653
chr1	246928948	246934948	AHCTF1	0	-	ENSG00000153207
chr1	247075811	247081811	ZNF670-ZNF695	0	-	ENSG00000135747
chr1	247101372	247107372	ZNF669	0	-	ENSG00000188295
chr1	247169020	247175020	ZNF124	0	-	ENSG00000196418
chr1	247328867	247334867	ZNF496	0	-	ENSG00000162714
chr1	247446108	247452108	NLRP3	0	+	ENSG00000162711
chr1	247877138	247883138	TRIM58	0	+	ENSG00000162722
chr1	248822915	248828915	SH3BP5L	0	-	ENSG00000175137
chr1	248846517	248852517	ZNF672	0	+	ENSG00000171161
chr1	248856144	248862144	ZNF692	0	-	ENSG00000171163
chr1	248916946	248922946	PGBD2	0	+	ENSG00000185220
chr10	251637	257637	ZMYND11	0	+	ENSG00000015171
chr10	686668	692668	DIP2C	0	-	ENSG00000151240
chr10	928821	934821	LARP4B	0	-	ENSG00000107929
chr10	1016932	1022932	GTPBP4	0	+	ENSG00000107937
chr10	1022859	1028859	IDI2	0	-	ENSG00000148377
chr10	1046119	1052119	IDI1	0	-	ENSG00000067064
chr10	1129384	1135384	WDR37	0	+	ENSG00000047056
chr10	3134718	3140718	PFKP	0	+	ENSG00000067057
chr10	3169841	3175841	PITRM1	0	-	ENSG00000107959
chr10	3782281	3788281	KLF6	0	-	ENSG00000067082
chr10	4845062	4851062	AKR1E2	0	+	ENSG00000165568
chr10	4980283	4986283	AKR1C1	0	+	ENSG00000187134
chr10	5015031	5021031	AKR1C2	0	-	ENSG00000151632
chr10	5104686	5110686	AKR1C3	0	+	ENSG00000196139
chr10	5215949	5221949	AKR1C4	0	+	ENSG00000198610
chr10	5371692	5377692	UCN3	0	+	ENSG00000178473
chr10	5401828	5407828	TUBAL3	0	-	ENSG00000178462
chr10	5456056	5462056	NET1	0	+	ENSG00000173848
chr10	5496570	5502570	CALML5	0	-	ENSG00000178372
chr10	5523771	5529771	CALML3	0	+	ENSG00000178363
chr10	5663595	5669595	ASB13	0	-	ENSG00000196372
chr10	5760740	5766740	TASOR2	0	+	ENSG00000108021
chr10	5839132	5845132	GDI2	0	-	ENSG00000057608
chr10	5886906	5892906	ANKRD16	0	-	ENSG00000134461
chr10	5934594	5940594	FBH1	0	+	ENSG00000134452
chr10	5975187	5981187	IL15RA	0	-	ENSG00000134470
chr10	6059370	6065370	IL2RA	0	-	ENSG00000134460
chr10	6114457	6120457	RBM17	0	+	ENSG00000134453
chr10	6251644	6257644	PFKFB3	0	+	ENSG00000170525
chr10	6577301	6583301	PRKCQ	0	-	ENSG00000065675
chr10	7408488	7414488	SFMBT2	0	-	ENSG00000198879
chr10	7663998	7669998	ITIH5	0	-	ENSG00000123243
chr10	7746520	7752520	ITIH2	0	+	ENSG00000151655
chr10	7784993	7790993	KIN	0	-	ENSG00000151657
chr10	7804815	7810815	ATP5F1C	0	+	ENSG00000165629
chr10	8013631	8019631	TAF3	0	+	ENSG00000165632
chr10	8072198	8078198	GATA3	0	+	ENSG00000107485
chr10	11333675	11339675	CELF2	0	+	ENSG00000048740
chr10	11608666	11614666	USP6NL	0	-	ENSG00000148429
chr10	11761070	11767070	ECHDC3	0	+	ENSG00000134463
chr10	11869277	11875277	PROSER2	0	+	ENSG00000148426
chr10	12040170	12046170	UPF2	0	-	ENSG00000151461
chr10	12120221	12126221	DHTKD1	0	+	ENSG00000181192
chr10	12166961	12172961	SEC61A2	0	+	ENSG00000065665
chr10	12193144	12199144	NUDT5	0	-	ENSG00000165609
chr10	12247589	12253589	CDC123	0	+	ENSG00000151465
chr10	12832545	12838545	CAMK1D	0	+	ENSG00000183049
chr10	13096652	13102652	CCDC3	0	-	ENSG00000151468
chr10	13135308	13141308	OPTN	0	+	ENSG00000123240
chr10	13208110	13214110	MCM10	0	+	ENSG00000065328
chr10	13299412	13305412	PHYH	0	-	ENSG00000107537
chr10	13345298	13351298	SEPHS1	0	-	ENSG00000086475
chr10	13526014	13532014	BEND7	0	-	ENSG00000165626
chr10	13652929	13658929	ENSG00000282246	0	+	ENSG00000282246
chr10	14459142	14465142	FRMD4A	0	-	ENSG00000151474
chr10	14771897	14777897	FAM107B	0	-	ENSG00000065809
chr10	14835575	14841575	CDNF	0	-	ENSG00000185267
chr10	14868741	14874741	HSPA14	0	+	ENSG00000187522
chr10	14901315	14907315	SUV39H2	0	+	ENSG00000152455
chr10	14951432	14957432	DCLRE1C	0	-	ENSG00000152457
chr10	15136818	15142818	RPP38	0	+	ENSG00000152464
chr10	15165693	15171693	NMT2	0	-	ENSG00000152465
chr10	15368289	15374289	FAM171A1	0	-	ENSG00000148468
chr10	15716922	15722922	ITGA8	0	-	ENSG00000077943
chr10	15857507	15863507	MINDY3	0	-	ENSG00000148481
chr10	16510745	16516745	PTER	0	+	ENSG00000165983
chr10	16814463	16820463	RSU1	0	-	ENSG00000148484
chr10	17126811	17132811	CUBN	0	-	ENSG00000107611
