Chr	Start	End	Name	Region_Type	Orientation
chr3	42699824	42708756	HHATL-ENSG00000280571	T	--
chr3	44329098	44341119	TOPAZ1-TCAIM	T	++
chr3	44645471	44651732	ZNF197-ZNF35	T	++
chr3	44720831	44732596	ZNF502-ZNF501	T	++
chr3	44870376	44877608	KIF15-TGM4	T	++
chr3	45551726	45558394	LARS2-LIMD1	T	++
chr3	45683341	45692056	LIMD1-SACM1L	T	++
chr3	47577792	47588269	CSPG5-SMARCC1	T	--
chr3	48298685	48309842	NME6-SPINK8	T	--
chr3	48427086	48435164	PLXNB1-CCDC51	T	--
chr3	48441208	48449710	TMA7-ATRIP	T	++
chr3	48559015	48567073	PFKFB4-COL7A1	T	--
chr3	48592329	48602002	COL7A1-UQCRC1	T	--
chr3	48607976	48623759	UQCRC1-TMEM89	T	--
chr3	48618769	48628723	TMEM89-SLC26A6	T	--
chr3	48632493	48639463	SLC26A6-CELSR3	T	--
chr3	48683364	48691003	NCKIPSD-IP6K2	T	--
chr3	48737353	48747597	IP6K2-PRKAR2A	T	--
chr3	48844874	48859926	PRKAR2A-SLC25A20	T	--
chr3	48983382	48992889	ARIH2-P4HTM	T	++
chr3	49026447	49032707	IMPDH2-QRICH1	T	--
chr3	49091363	49098932	QRICH1-QARS1	T	--
chr3	49102130	49111046	QARS1-USP19	T	--
chr3	49117938	49124114	USP19-LAMB2	T	--
chr3	49355353	49362139	GPX1-RHOA	T	--
chr3	49668549	49677014	BSN-APEH	T	++
chr3	49720973	49727294	GMPPB-IP6K1	T	--
chr3	49783542	49793732	IP6K1-CDHR4	T	--
chr3	49853574	49860988	TRAIP-CAMKV	T	--
chr3	49900873	49910160	MST1R-MON1A	T	--
chr3	50186075	50194610	SEMA3F-GNAT1	T	++
chr3	50194696	50208246	GNAT1-SLC38A3	T	++
chr3	50218486	50229292	SLC38A3-GNAI2	T	++
chr3	50256362	50270558	GNAI2-SEMA3B	T	++
chr3	50274546	50282087	SEMA3B-LSMEM2	T	++
chr3	50296405	50302890	HYAL3-HYAL1	T	--
chr3	50309381	50323027	HYAL1-TUSC2	T	--
chr3	50325251	50332782	TUSC2-RASSF1	T	--
chr3	50337980	50344110	RASSF1-ZMYND10	T	--
chr3	50342732	50350330	ZMYND10-NPRL2	T	--
chr3	50356521	50365613	TMEM115-CACNA2D2	T	--
chr3	51381198	51388291	DOCK3-MANF	T	++
chr3	51386397	51394285	MANF-RBM15B	T	++
chr3	51945867	51958381	PARP3-GPR62	T	++
chr3	52442103	52454100	SEMA3G-TNNC1	T	--
chr3	52490068	52498338	NISCH-STAB1	T	++
chr3	52789068	52797768	ITIH1-ITIH3	T	++
chr3	52894562	52906572	STIMATE-MUSTN1-SFMBT1	T	--
chr3	53879152	53887417	ACTR8-SELENOK	T	--
chr3	57289685	57296699	ASB14-DNAH12	T	--
chr3	58321695	58335880	RPP14-PXK	T	++
chr3	58624610	58636946	FAM107A-FAM3D	T	--
chr3	69010684	69022827	EOGT-TMF1	T	--
chr3	69049339	69057730	TMF1-UBA3	T	--
chr3	88141660	88152959	ZNF654-C3orf38	T	++
chr3	97758532	97767521	EPHA6-ARL6	T	++
chr3	98135548	98150479	OR5H1-OR5H14	T	++
chr3	100322251	100337739	TBC1D23-NIT2	T	++
chr3	101317575	101327205	IMPG2-SENP7	T	--
chr3	101563446	101577180	TRMT10C-PCNP	T	++
chr3	101674135	101684091	ZBTB11-RPL24	T	--
chr3	101767562	101782202	CEP97-NXPE3	T	++
chr3	108950879	108961248	GUCA1C-MORC1	T	--
chr3	109313517	109329144	DPPA2-DPPA4	T	--
chr3	111973517	111982010	PHLDB2-ABHD10	T	++
chr3	111990368	112001739	ABHD10-TAGLN3	T	++
chr3	112078269	112089335	TMPRSS7-C3orf52	T	++
chr3	112130270	112143898	GCSAM-SLC9C1	T	--
chr3	113438610	113445718	CFAP44-SPICE1	T	--
chr3	113944174	113950901	GRAMD1C-ZDHHC23	T	++
chr3	119491708	119501547	POGLUT1-TIMMDC1	T	++
chr3	119586945	119600875	ADPRH-PLA1A	T	++
chr3	120679269	120687938	HGD-RABL3	T	--
chr3	121587622	121596379	ARGFX-FBXO40	T	++
chr3	121657927	121666199	HCLS1-GOLGB1	T	--
chr3	121883526	121897401	EAF2-SLC15A2	T	++
chr3	122413062	122424902	WDR5B-KPNA1	T	--
chr3	122572203	122580628	DTX3L-PARP15	T	++
chr3	123958408	123971521	CCDC14-ROPN1	T	--
chr3	124723325	124733433	KALRN-UMPS	T	++
chr3	124898418	124908442	ITGB5-MUC13	T	--
chr3	125517202	125531858	SNX4-OSBPL11	T	--
chr3	126098561	126106562	SLC41A3-ALDH1L1	T	--
chr3	126472891	126484166	ZXDC-UROC1	T	--
chr3	127619436	127632185	MCM2-PODXL2	T	++
chr3	127669802	127675935	PODXL2-ABTB1	T	++
chr3	129158036	129170827	ISY1-RAB43-CNBP	T	--
chr3	129274773	129281828	COPG1-HMCES	T	++
chr3	129532344	129546175	RHO-H1-8	T	++
chr3	133394775	133403056	TMEM108-BFSP2	T	++
chr3	136852888	136865208	SLC35G2-NCK1	T	++
chr3	138112818	138126713	DZIP1L-A4GNT	T	--
chr3	142146544	142160527	TFDP2-GK5	T	--
chr3	142445062	142452007	XRN1-ATR	T	--
chr3	148857187	148868296	CPB1-CPA3	T	++
chr3	149733714	149741472	WWTR1-COMMD2	T	--
chr3	149749495	149764100	COMMD2-ANKUB1	T	--
chr3	151200216	151215117	GPR171-P2RY14	T	--
chr3	151313820	151329312	GPR87-P2RY13	T	--
chr3	151326549	151339843	P2RY13-P2RY12	T	--
chr3	179335583	179350709	ZNF639-MFN1	T	++
chr3	183113075	183125215	MCCC1-LAMP3	T	--
chr3	184143127	184158377	EIF2B5-DVL3	T	++
chr3	184170614	184177689	DVL3-AP2M1	T	++
chr3	184181214	184189095	AP2M1-ABCF3	T	++
chr3	184306050	184317495	PSMD2-EIF4G1	T	++
chr3	184332358	184338926	EIF4G1-FAM131A	T	++
chr3	185496057	185509262	TMEM41A-LIPH	T	--
chr3	186650141	186663216	FETUB-HRG	T	++
chr3	194348328	194358249	CPN2-LRRC15	T	--
chr3	194396266	194405672	GP5-ATP13A3	T	--
chr3	194630689	194643791	TMEM44-LSG1	T	--
chr3	195268159	195277745	XXYLT1-ACAP2	T	--
chr3	196284957	196294219	PCYT1A-DYNLT2B	T	--
chr3	196315299	196322342	DYNLT2B-TM4SF19	T	--
chr3	196335503	196350662	TM4SF19-UBXN7	T	--
chr3	196500768	196509879	RNF168-SMCO1	T	--
chr3	197784596	197794226	FYTTD1-LRCH3	T	++
chr3	197953610	197963200	RPL35A-LMLN	T	++
chr4	1001564	1012936	IDUA-FGFRL1	T	++
chr4	1205962	1214445	SPON2-CTBP1	T	--
chr4	1337147	1348691	MAEA-UVSSA	T	++
chr4	1681313	1695731	FAM53A-SLBP	T	--
chr4	2239121	2250432	POLN-MXD4	T	--
chr4	2259109	2272582	MXD4-ZFYVE28	T	--
chr4	2838098	2846844	SH3BP2-ADD1	T	++
chr4	2931834	2940933	MFSD10-NOP14	T	--
chr4	3037760	3044363	GRK4-HTT	T	++
chr4	3240957	3247369	HTT-MSANTD1	T	++
chr4	3436913	3444968	RGS12-HGFAC	T	++
chr4	4223929	4238542	OTOP1-TMEM128	T	--
chr4	5890086	5900373	CRMP1-C4orf50	T	--
chr4	9209249	9218405	USP17L10-USP17L11	T	++
chr4	9213997	9223152	USP17L11-USP17L12	T	++
chr4	9218744	9227896	USP17L12-USP17L13	T	++
chr4	9223488	9237385	USP17L13-USP17L15	T	++
chr4	9233046	9246879	USP17L15-USP17L17	T	++
chr4	9242471	9251630	USP17L17-USP17L18	T	++
chr4	9247222	9256378	USP17L18-USP17L19	T	++
chr4	9251970	9261124	USP17L19-USP17L20	T	++
chr4	9256716	9265872	USP17L20-USP17L21	T	++
chr4	9261464	9270619	USP17L21-USP17L22	T	++
chr4	9266211	9275364	USP17L22-USP17L23	T	++
chr4	9323757	9332911	USP17L24-USP17L25	T	++
chr4	9328503	9337658	USP17L25-USP17L26	T	++
chr4	9333250	9342403	USP17L26-USP17L5	T	++
chr4	9337995	9347148	USP17L5-USP17L27	T	++
chr4	9342740	9351893	USP17L27-USP17L28	T	++
chr4	9347485	9356638	USP17L28-USP17L29	T	++
chr4	9352230	9366129	USP17L29-USP17L30	T	++
chr4	17604972	17617641	LAP3-MED28	T	++
chr4	25367383	25380263	ZCCHC4-ANAPC4	T	++
chr4	37446463	37456925	NWD2-C4orf19	T	++
chr4	38779990	38793677	TLR10-TLR1	T	--
chr4	41983465	41993502	DCAF4L1-SLC30A9	T	++
chr4	46906245	46921900	COX7B2-GABRA4	T	--
chr4	47835106	47850233	CORIN-NFXL1	T	--
chr4	48131250	48138783	TXK-TEC	T	--
chr4	48486526	48493252	SLC10A4-ZAR1	T	++
chr4	52017363	52023706	LRRC66-SGCB	T	--
chr4	55385368	55398957	ENSG00000288695-TMEM165	T	++
chr4	55543909	55559519	CLOCK-PDCL2	T	--
chr4	55589245	55598229	PDCL2-NMU	T	--
chr4	56384508	56396362	AASDH-PPAT	T	--
chr4	56461578	56470617	PAICS-SRP72	T	++
chr4	56500681	56508209	SRP72-ARL9	T	++
chr4	56521959	56533606	ARL9-THEGL	T	++
chr4	70232252	70241382	FDCSP-CSN3	T	++
chr4	70364158	70373093	SMR3A-SMR3B	T	++
chr4	70387244	70400931	SMR3B-OPRPN	T	++
chr4	73066755	73076376	COX18-ANKRD17	T	--
chr4	73418482	73434138	ALB-AFP	T	++
chr4	73846064	73856296	CXCL6-PF4V1	T	++
chr4	73985190	73998642	ENSG00000288796-CXCL5	T	--
chr4	74300099	74311470	MTHFD2L-EPGN	T	++
chr4	75547473	75559048	THAP6-ODAPH	T	++
chr4	78541269	78554747	FRAS1-ANXA3	T	++
chr4	83281914	83295461	COQ2-HPSE	T	--
chr4	87809435	87824398	IBSP-MEPE	T	++
chr4	99891428	99899248	LAMTOR3-DNAJB14	T	--
chr4	99943618	99951086	DNAJB14-H2AZ1	T	--
chr4	103016719	103022868	SLC9B1-SLC9B2	T	--
chr4	121820883	121827329	CCNA2-BBS7	T	--
chr4	121867487	121877481	BBS7-TRPC3	T	--
chr4	127723737	127733400	INTU-SLC25A31	T	++
chr4	127771292	127784821	SLC25A31-HSPA4L	T	++
chr4	183317276	183324764	CLDN22-CLDN24	T	--
chr4	186255471	186269189	KLKB1-F11	T	++
chr5	186972	194495	PLEKHG4B-LRRC14B	T	++
chr5	435291	446175	PDCD6-AHRR-EXOC3	T	++
chr5	1222111	1228381	SLC6A19-SLC6A18	T	++
chr5	10437388	10444524	MARCHF6-ROPN1L	T	++
chr5	16462800	16476038	ZNF622-RETREG1	T	--
chr5	17515963	17524801	TAF11L3-TAF11L4	T	++
chr5	17519397	17528235	TAF11L4-TAF11L5	T	++
chr5	17522831	17531669	TAF11L5-TAF11L6	T	++
chr5	17582758	17593364	TAF11L7-TAF11L8	T	--
chr5	17587960	17596798	TAF11L8-TAF11L9	T	--
chr5	17591394	17600232	TAF11L9-TAF11L10	T	--
chr5	17602377	17613496	TAF11L11-TAF11L12	T	++
chr5	17629684	17637460	TAF11L13-TAF11L14	T	++
chr5	33981693	33990174	SLC45A2-C1QTNF3-AMACR	T	--
chr5	34829612	34841833	RAI14-TTC23L	T	++
chr5	34922996	34932559	BRIX1-DNAJC21	T	++
chr5	35045135	35051756	AGXT2-PRLR	T	--
chr5	36239279	36249913	NADK2-RANBP3L	T	--
chr5	39271528	39287140	FYB1-C9	T	--
chr5	41918636	41928254	C5orf51-FBXO4	T	++
chr5	43189021	43195071	ZNF131-NIM1K	T	++
chr5	43480893	43489709	TMEM267-C5orf34	T	--
chr5	55224315	55234152	MCIDAS-CCNO	T	--
chr5	69207357	69220760	CENPH-MRPS36	T	++
chr5	69227158	69237795	MRPS36-CDK7	T	++
chr5	69411801	69418065	RAD17-MARVELD2	T	++
chr5	69555104	69563191	OCLN-GTF2H2C	T	++
chr5	70040113	70052638	SERF1B-SMN2	T	++
chr5	70915530	70928030	SERF1A-SMN1	T	++
chr5	71022339	71035670	NAIP-GTF2H2	T	--
chr5	77617611	77631712	WDR41-OTP	T	--
chr5	78767021	78780209	LHFPL2-ARSB	T	--
chr5	79685246	79692836	TENT2-CMYA5	T	++
chr5	80480379	80490969	ZFYVE16-FAM151B	T	++
chr5	81227162	81236320	RASGRF2-CKMT2	T	++
chr5	115259877	115270190	PGGT1B-CCDC112	T	--
chr5	116024619	116035324	LVRN-ARL14EPL	T	++
chr5	122831543	122846439	SNX2-SNX24	T	++
chr5	126624252	126634705	PHAX-TEX43	T	++
chr5	129735683	129751094	ADAMTS19-MINAR2	T	++
chr5	132865847	132876444	UQCRQ-LEAP2	T	++
chr5	133965674	133974871	C5orf15-VDAC1	T	--
chr5	134749157	134761771	CAMLG-DDX46	T	++
chr5	134898635	134908120	TXNDC15-PCBD2	T	++
chr5	137733089	137748651	KLHL3-HNRNPA0	T	--
chr5	137884851	137890968	MYOT-PKD2L2	T	++
chr5	138136443	138142770	NME5-BRD8	T	--
chr5	138346729	138355685	FAM53C-KDM3B	T	++
chr5	138434028	138442057	KDM3B-REEP2	T	++
chr5	139328671	139344587	MATR3-PAIP2	T	++
chr5	139381553	139390467	SLC23A1-MZB1	T	--
chr5	139387081	139393592	MZB1-PROB1	T	--
chr5	139392104	139399563	PROB1-SPATA24	T	--
chr5	139401089	139411588	SPATA24-DNAJC18	T	--
chr5	139441491	139451560	DNAJC18-ECSCR	T	--
chr5	140122619	140128937	PURA-IGIP	T	++
chr5	140554677	140561268	SRA1-APBB3	T	--
chr5	140630701	140641740	CD14-NDUFA2	T	--
chr5	140642408	140650058	TMCO6-IK	T	++
chr5	140659480	140667868	IK-WDR55	T	++
chr5	141095703	141103473	PCDHB2-PCDHB3	T	++
chr5	141122623	141138206	PCDHB4-PCDHB5	T	++
chr5	141173383	141180790	PCDHB7-PCDHB8	T	++
chr5	141177539	141185387	PCDHB8-PCDHB16	T	++
chr5	141183226	141190127	PCDHB16-PCDHB9	T	++
chr5	141188541	141195353	PCDHB9-PCDHB10	T	++
chr5	141192647	141202610	PCDHB10-PCDHB11	T	++
chr5	141200779	141211697	PCDHB11-PCDHB12	T	++
chr5	141209571	141216919	PCDHB12-PCDHB13	T	++
chr5	141215979	141226372	PCDHB13-ENSG00000279983	T	++
chr5	141616055	141623876	DIAPH1-HDAC3	T	--
chr5	141648418	141656401	FCHSD1-ARAP3	T	--
chr5	146102577	146113566	PLAC8L1-LARS1	T	--
chr5	148212137	148224650	SPINK6-MARCOL	T	++
chr5	148312922	148324203	SPINK7-SPINK9	T	++
chr5	149340637	149348430	AFAP1L1-GRPEL2	T	++
chr5	149351583	149361037	GRPEL2-PCYOX1L	T	++
chr5	150110372	150116839	CSF1R-PDGFRB	T	--
chr5	150181558	150193062	CDX1-SLC6A7	T	++
chr5	150287093	150299343	CAMK2A-ARSI	T	--
chr5	150656207	150663882	SYNPO-MYOZ3	T	++
chr5	150698077	150711440	RBM22-DCTN4	T	--
chr5	151090577	151103706	TNIP1-ANXA6	T	--
chr5	157738449	157746712	THG1L-LSM11	T	++
chr5	160342396	160350754	CCNJL-C1QTNF2	T	--
chr5	160397054	160404641	ZBED8-SLU7	T	--
chr5	171297015	171312248	RANBP17-TLX3	T	++
chr5	171408810	171422647	NPM1-FGF18	T	++
chr5	172949792	172961729	ERGIC1-RPL26L1	T	++
chr5	173136284	173147442	CREBRF-BNIP1	T	++
chr5	176385927	176395501	NOP16-CLTB	T	--
chr5	176607156	176623082	GPRIN1-SNCB	T	--
chr5	176643644	176650387	EIF4E1B-TSPAN17	T	++
chr5	176896346	176908005	HK3-UIMC1	T	--
chr5	177078189	177089905	ZNF346-FGFR4	T	++
chr5	177369596	177382235	RGS14-SLC34A1	T	++
chr5	177397661	177405141	PFN3-F12	T	--
chr5	177439901	177449445	GRK6-PRR7	T	++
chr5	177471401	177486394	DBN1-PDLIM7	T	--
chr5	177494606	177504904	PDLIM7-DOK3	T	--
chr5	177508274	177514577	DOK3-DDX41	T	--
chr5	177513961	177522789	DDX41-FAM193B	T	--
chr5	177594242	177603132	TMED9-B4GALT7	T	++
chr5	178123081	178133996	N4BP3-RMND5B	T	++
chr5	178229802	178240476	PHYKPL-COL23A1	T	--
chr5	178885122	178898898	ZNF354B-ZFP2	T	++
chr5	178930212	178944191	ZFP2-ZNF454	T	++
chr5	179728641	179735822	CANX-MAML1	T	++
chr5	179904897	179914651	TBC1D9B-RNF130	T	--
chr5	180289099	180303698	MAPK9-GFPT2	T	--
chr5	181245096	181257077	RACK1-TRIM52	T	--
chr6	3112187	3121374	RIPK1-BPHL	T	++
chr6	7583714	7593198	DSP-SNRNP48	T	++
chr6	8061364	8076360	BLOC1S5-TXNDC5-EEF1E1	T	--
chr6	13612158	13618335	SIRT5-NOL7	T	++
chr6	18119677	18131311	NHLRC1-TPMT	T	--
chr6	24643191	24652979	KIAA0319-TDP2	T	--
chr6	25829052	25836066	SLC17A1-SLC17A3	T	--
chr6	26017958	26024649	H3C1-H4C1	T	++
chr6	26024283	26034589	H4C2-H3C2	T	--
chr6	26029099	26036092	H3C2-H2AC4	T	--
chr6	26030618	26046227	H2AC4-H2BC3	T	--
chr6	26095343	26106933	HFE-H4C3	T	++
chr6	26105135	26117873	H1-6-H2BC4	T	--
chr6	26154115	26161122	H1-4-H2BC5	T	++
chr6	26168349	26175059	H2BC5-H2BC6	T	++
chr6	26186112	26198595	H4C4-ENSG00000282988	T	--
chr6	26196988	26207610	H2BC7-H4C5	T	++
chr6	26214483	26227199	H2AC8-H3C6	T	++
chr6	26243996	26253142	H4C7-H3C7	T	--
chr6	26375320	26386096	BTN3A2-BTN2A2	T	++
chr6	26391874	26405237	BTN2A2-BTN3A1	T	++
chr6	26450415	26460904	BTN3A3-BTN2A1	T	++
chr6	27130535	27142282	H2AC11-H4C9	T	++
chr6	27805667	27813051	H2AC13-H3C10	T	++
chr6	27812489	27827092	H2BC14-H4C11	T	++
chr6	27828560	27840880	H4C12-H2AC15	T	--
chr6	27852709	27868317	H2BC15-H2AC16	T	++
chr6	27864588	27874845	H1-5-H3C11	T	--
chr6	27869346	27876148	H3C11-H4C13	T	--
chr6	28156460	28164769	ZKSCAN8-ZKSCAN8P1	T	++
chr6	29099701	29111058	OR2J1-OR2J3	T	++
chr6	30061909	30069709	POLR1H-PPP1R11	T	++
chr6	30560723	30574393	PRR3-ABCF1	T	++
chr6	30623395	30629842	MRPS18B-ATAT1	T	++
chr6	30643823	30650039	ATAT1-C6orf136	T	++
chr6	30670006	30679389	DHX16-PPP1R18	T	--
chr6	30684895	30691047	PPP1R18-NRM	T	--
chr6	30688420	30702807	NRM-MDC1	T	--
chr6	30739732	30746199	FLOT1-IER3	T	--
chr6	30897156	30911207	DDR1-GTF2H4	T	++
chr6	30911106	30917205	GTF2H4-VARS2	T	++
chr6	31136066	31145439	PSORS1C2-CCHCR1	T	--
chr6	31571324	31578565	LTA-TNF	T	++
chr6	31614021	31623715	AIF1-PRRC2A	T	++
chr6	31657778	31664228	C6orf47-GPANK1	T	--
chr6	31681040	31689962	LY6G5C-ENSG00000204422	T	--
chr6	31714918	31721594	LY6G6F-LY6G6D-MPIG6B	T	++
chr6	31718746	31733581	LY6G6C-CLIC1	T	--
chr6	31774328	31780518	VWA7-VARS1	T	--
chr6	31792752	31800396	VARS1-LSM2	T	--
chr6	31803966	31812619	LSM2-HSPA1L	T	--
chr6	31814946	31830738	HSPA1A-HSPA1B	T	++
chr6	31859905	31866192	NEU1-SLC44A4	T	--
chr6	31876046	31882759	SLC44A4-EHMT2	T	--
chr6	32032418	32041327	C4B-CYP21A2	T	++
chr6	32181322	32187733	AGER-PBX2	T	--
chr6	32187202	32197843	PBX2-NOTCH4	T	--
chr6	32835822	32843717	ENSG00000250264-PSMB8	T	--
chr6	33189499	33196588	COL11A2-RXRB	T	--
chr6	33201439	33207655	SLC39A7-HSD17B8	T	++
chr6	33203831	33211500	HSD17B8-RING1	T	++
chr6	33273511	33280123	RPS18-B3GALT4	T	++
chr6	33295942	33302694	RGL2-TAPBP	T	--
chr6	33311254	33317406	TAPBP-ZBTB22	T	--
chr6	33314942	33324386	ZBTB22-ENSG00000285064	T	--
chr6	33406896	33413399	KIFC1-PHF1	T	++
chr6	33450689	33456970	SYNGAP1-ZBTB9	T	++
chr6	33708727	33724662	UQCC2-IP6K3	T	--
chr6	33786130	33797673	LEMD2-MLN	T	--
chr6	35250079	35261909	SCUBE3-ZNF76	T	++
chr6	35292985	35300818	ZNF76-DEF6	T	++
chr6	35464102	35471401	FANCE-RPL10A	T	++
chr6	35494079	35500874	TEAD3-TULP1	T	--
chr6	35776552	35784019	CLPSL2-CLPSL1	T	++
chr6	36384800	36393551	ETV7-PXT1	T	--
chr6	39311461	39317698	KCNK17-KCNK16	T	--
chr6	39319968	39332990	KCNK16-KIF6	T	--
chr6	41041337	41056202	TSPO2-APOBEC2	T	++
chr6	41061891	41075974	APOBEC2-NFYA	T	++
chr6	41151347	41161506	TREML1-TREM2	T	--
chr6	41733259	41739711	TFEB-PGC	T	--
chr6	42214861	42227931	MRPS10-TRERF1	T	--
chr6	42922838	42932480	PTCRA-CNPY3	T	++
chr6	43018298	43024623	KLHDC3-RRP36	T	++
chr6	43158719	43174269	PTK7-SRF	T	++
chr6	43178506	43185184	SRF-CUL9	T	++
chr6	43285258	43298694	TTBK1-SLC22A7	T	++
chr6	43513985	43525334	YIPF3-XPO5	T	--
chr6	43637941	43648036	MAD2L1BP-RSPH9	T	++
chr6	44152519	44161811	TMEM63B-CAPN11	T	++
chr6	44215234	44222553	MYMX-SLC29A1	T	++
chr6	44254890	44261166	SLC35B2-NFKBIE	T	--
chr6	44294698	44301731	TCTE1-AARS2	T	--
chr6	46675190	46690875	SLC25A27-TDRD6	T	++
chr6	49490107	49502923	CENPQ-GLYATL3	T	++
chr6	49961164	49971677	DEFB114-DEFB113	T	--
chr6	52992304	53004279	GSTA4-CILK1	T	--
chr6	53921125	53932982	LRRC1-MLIP	T	++
chr6	57167305	57175326	ZNF451-BAG2	T	++
chr6	70558174	70569917	FAM135A-SDHAF4	T	++
chr6	75247323	75255924	COX7A2-TMEM30A	T	--
chr6	75281948	75294859	TMEM30A-FILIP1	T	--
chr6	83854515	83862656	RIPPLY2-CYB5R4	T	++
chr6	87396749	87411012	SMIM8-ENSG00000213204	T	++
chr6	89635749	89645498	LYRM2-MDN1	T	--
chr6	96552276	96565548	UFL1-FHL5	T	++
chr6	99391195	99400629	COQ3-PNISR	T	--
chr6	99422331	99435325	PNISR-USP45	T	--
chr6	109379467	109393215	CD164-PPIL6	T	--
chr6	110412575	110427687	DDO-SLC22A16	T	--
chr6	116521788	116532013	CALHM5-CALHM4	T	++
chr6	122781074	122792049	FABP7-SMPDL3A	T	++
chr6	125977244	125989479	HINT3-TRMT11	T	++
chr6	131698401	131711441	OR2A4-CTAGE9	T	--
chr6	132711055	132725787	VNN1-VNN3	T	--
chr6	132733935	132746870	VNN3-VNN2	T	--
chr6	132760459	132772370	VNN2-SLC18B1	T	--
chr6	136247335	136259627	MTFR2-BCLAF1	T	--
chr6	136547819	136560046	MAP7-MAP3K5	T	--
chr6	136910934	136925301	PEX7-SLC35D3	T	++
chr6	138790319	138798911	CCDC28A-ECT2L	T	++
chr6	149645972	149661153	KATNA1-LATS1	T	--
chr6	149715105	149727315	LATS1-NUP43	T	--
chr6	151388559	151401898	ZBTB2-RMND1	T	--
chr6	152980579	152990362	FBXO5-MTRF1L	T	--
chr6	152999709	153007459	MTRF1L-RGS17	T	--
chr6	159753319	159765045	WTAP-ACAT2	T	++
chr6	159795436	159803249	MRPL18-PNLDC1	T	++
chr6	160110507	160124815	IGF2R-SLC22A1	T	++
chr6	167136141	167149414	CCR6-TCP10L2	T	++
chr6	167313014	167328071	UNC93A-TTLL2	T	++
chr7	1557821	1570332	TMEM184A-PSMG3	T	--
chr7	4768442	4778615	FOXK1-AP5Z1	T	++
chr7	5422414	5434335	TNRC18-FBXL18	T	--
chr7	5967683	5973925	RSPH10B-PMS2	T	--
chr7	6586374	6593021	ZDHHC4-C7orf26	T	++
chr7	6605726	6618610	C7orf26-ZNF853	T	++
chr7	7965020	7971796	UMAD1-GLCCI1	T	++
chr7	23174914	23184841	KLHL7-NUP42	T	++
chr7	23700249	23713203	FAM221A-STK31	T	++
chr7	25122260	25137692	CYCS-C7orf31	T	--
chr7	27093000	27103354	HOXA1-HOXA2	T	--
chr7	27099686	27109184	HOXA2-HOXA3	T	--
chr7	27149583	27156716	HOXA3-HOXA7	T	--
chr7	27154936	27166535	HOXA7-ENSG00000257184	T	--
chr7	27177013	27184157	ENSG00000257184-HOXA11	T	--
chr7	27182232	27196503	HOXA11-HOXA13	T	--
chr7	30127483	30137986	PLEKHA8-MTURN	T	++
chr7	44062567	44075062	PGAM2-POLM	T	--
chr7	44138332	44146213	MYL7-GCK	T	--
chr7	44572051	44580894	DDX56-TMED4	T	--
chr7	47976615	47990148	HUS1-SUN3	T	--
chr7	56060989	56067002	CCT6A-SUMF2	T	++
chr7	56089996	56104573	PHKG1-CHCHD2	T	--
chr7	56103476	56117681	CHCHD2-NUPR2	T	--
chr7	64217508	64231474	ZNF735-ZNF679	T	++
chr7	73305826	73315536	NSUN5-TRIM50	T	--
chr7	73554690	73570537	BCL7B-TBL2	T	--
chr7	74194122	74202652	EIF4H-LAT2	T	++
chr7	75991656	75999338	TMEM120A-STYXL1	T	--
chr7	76502995	76513525	DTX2-UPK3B	T	++
chr7	90161829	90170590	STEAP1-STEAP2	T	++
chr7	90235137	90248174	STEAP2-CFAP69	T	++
chr7	92474986	92490020	ERVW-1-PEX1	T	--
chr7	95393375	95407862	PON3-PON2	T	--
chr7	98206638	98214439	LMTK2-BHLHA15	T	++
chr7	99604810	99619946	ENSG00000272647-ZSCAN25	T	++
chr7	99676998	99687957	CYP3A5-CYP3A7-CYP3A51P	T	--
chr7	99916531	99926266	TRIM4-GJC3	T	--
chr7	100038689	100052774	ZKSCAN1-ZSCAN21	T	++
chr7	100122508	100129785	CNPY4-MBLAC1	T	++
chr7	100155723	100162244	TRAPPC14-GAL3ST4	T	--
chr7	100165617	100172606	GAL3ST4-GPC2	T	--
chr7	100570900	100577011	SAP25-LRCH4	T	--
chr7	100598117	100605363	FBXO24-PCOLCE	T	++
chr7	100605175	100615102	PCOLCE-MOSPD3	T	++
chr7	100639779	100646097	TFR2-ACTL6B	T	--
chr7	100720700	100736595	EPO-ZAN	T	++
chr7	100864010	100870387	SLC12A9-TRIP6	T	++
chr7	100870454	100878103	TRIP6-SRRT	T	++
chr7	100886715	100892994	UFSP1-ACHE	T	--
chr7	100965347	100972565	MUC3A-MUC12	T	++
chr7	101015939	101023072	MUC12-MUC17	T	++
chr7	101162569	101173496	VGF-NAT16	T	--
chr7	101198038	101208977	MOGAT3-PLOD3	T	--
chr7	101235820	101242458	CLDN15-FIS1	T	--
chr7	102280958	102288091	CUX1-SH2B2	T	++
chr7	102423676	102436106	PRKRIP1-ORAI2	T	++
chr7	102475922	102482976	POLR2J-RASA4B	T	--
chr7	105597875	105607772	EFCAB10-ATXN7L1	T	--
chr7	107158811	107171961	PRKAR2B-HBP1	T	++
chr7	122307691	122321411	FEZF1-CADPS2	T	--
chr7	123532077	123539997	IQUB-NDUFA5	T	--
chr7	128340908	128353325	RBM28-PRRT4	T	--
chr7	128728743	128742292	FAM71F1-CALU	T	++
chr7	128819132	128833406	CCDC136-FLNC	T	++
chr7	128862847	128869330	ATP6V1F-ATP6V1FNB	T	++
chr7	129427211	129437432	AHCYL2-STRIP2	T	++
chr7	130286798	130296134	CPA2-CPA4	T	++
