Chr	Start	End	Name	Score	Strand
chr13	52437368	52443368	CCDC70	0	+
chr13	57728216	57734216	PRR20C	0	+
chr13	57734787	57740787	PRR20D	0	+
chr13	57741352	57747352	PRR20E	0	+
chr13	64322213	64328213	ENSG00000237378	0	+
chr13	77529773	77535773	ACOD1	0	+
chr13	95358876	95364876	SOX21	0	-
chr13	97488816	97494816	HS6ST3	0	+
chr13	103335097	103341097	METTL21C	0	-
chr13	103378717	103384717	CCDC168	0	-
chr13	103525344	103531344	BIVM-ERCC5	0	+
chr13	103693348	103699348	SLC10A2	0	-
chr13	106140383	106146383	DAOA	0	+
chr13	112723020	112729020	SOX1	0	+
chr13	113086003	113092003	SPACA7	0	+
chr13	114300119	114306119	ATP4B	0	-
chr14	19375574	19381574	OR11H12	0	+
chr14	19586682	19592682	POTEM	0	+
chr14	19985416	19991416	POTEG	0	-
chr14	20178063	20184063	OR11H2	0	-
chr14	20295412	20301412	OR4N2	0	+
chr14	20333356	20339356	OR4K3	0	-
chr14	20349091	20355091	OR4K2	0	+
chr14	20386737	20392737	OR4K5	0	+
chr14	20401916	20407916	OR4K1	0	+
chr14	20441724	20447724	OR4K15	0	+
chr14	20469919	20475919	OR4Q2	0	+
chr14	20479302	20485302	OR4K14	0	-
chr14	20494558	20500558	OR4K13	0	-
chr14	20526142	20532142	OR4L1	0	+
chr14	20587358	20593358	OR4K17	0	+
chr14	20610630	20616630	OR4N5	0	+
chr14	20666234	20672234	OR11G2	0	+
chr14	20689861	20695861	OR11H6	0	+
chr14	20709508	20715508	OR11H4	0	+
chr14	21021252	21027252	RNASE9	0	-
chr14	21048051	21054051	ENSG00000259060	0	-
chr14	21105855	21111855	OR6S1	0	-
chr14	21357507	21363507	RNASE3	0	+
chr14	21613529	21619529	OR5AU1	0	-
chr14	22033651	22039651	OR10G3	0	-
chr14	22098992	22104992	OR10G2	0	-
chr14	22132856	22138856	OR4E2	0	+
chr14	23096834	23102834	OR6J1	0	-
chr14	23412479	23418479	ENSG00000259132	0	-
chr14	23510269	23516269	PSMB11	0	+
chr14	23842612	23848612	IL25	0	+
chr14	23848191	23854191	MYH6	0	-
chr14	24544309	24550309	CPNE6	0	+
chr14	24655363	24661363	ENSG00000254692	0	-
chr14	29236483	29242483	FOXG1	0	+
chr14	31949081	31955081	GPR33	0	-
chr14	36003260	36009260	INSM2	0	+
chr14	36939412	36945412	SFTA3	0	-
chr14	44970352	44976352	FSCB	0	-
chr14	47117213	47123213	RPL10L	0	-
chr14	57263623	57269623	OTX2	0	-
chr14	58027638	58033638	SLC35F4	0	-
chr14	59968257	59974257	CCDC175	0	-
chr14	60527277	60533277	LRRC9	0	+
chr14	63776549	63782549	GPHB5	0	-
chr14	65525521	65531521	CHURC1-FNTB	0	+
chr14	66962395	66968395	CCDC196	0	+
chr14	67692267	67698267	GARIN2	0	+
chr14	70033516	70039516	CCDC177	0	-
chr14	70507932	70513932	SLC8A3	0	-
chr14	70986075	70992075	ADAM20	0	-
chr14	74395981	74401981	ENSG00000258653	0	+
chr14	94472209	94478209	CCDC197	0	+
chr14	94827650	94833650	SERPINA2	0	-
chr14	96155965	96161965	TCL1B	0	+
chr14	96173284	96179284	TCL1A	0	-
chr14	96727266	96733266	ENSG00000258691	0	+
chr14	101343090	101349090	RTL1	0	-
chr15	21002367	21008367	NOVEL	0	+
chr15	21037701	21043701	POTEB2	0	-
chr15	22743002	22749002	KNOWN	0	+
chr15	23402069	23408069	NOVEL	0	-
chr15	23681185	23687185	GOLGA6L2	0	-
chr15	23885696	23891696	MAGEL2	0	-
chr15	24925540	24931540	NPAP1	0	+
chr15	28589997	28595997	GOLGA6L24P	0	-
chr15	28634167	28640167	GOLGA8F	0	+
chr15	28761757	28767757	GOLGA8G	0	-
chr15	28805925	28811925	GOLGA6L25P	0	+
chr15	29083978	29089978	GOLGA6L7	0	-
chr15	30385893	30391893	GOLGA8J	0	+
chr15	30437951	30443951	GOLGA8T	0	+
chr15	30854887	30860887	GOLGA8Q	0	+
chr15	31290264	31296264	TRPM1	0	-
chr15	32678800	32684800	GOLGA8K	0	-
chr15	32731115	32737115	GOLGA8O	0	-
chr15	32777287	32783287	NOVEL	0	+
chr15	34356659	34362659	CHRM5	0	+
chr15	35040233	35046233	GJD2	0	-
chr15	35372611	35378611	NANOGP8	0	-
chr15	38256925	38262925	TMCO5A	0	+
chr15	42270592	42276592	PLA2G4E	0	-
chr15	42356207	42362207	PLA2G4D	0	-
chr15	45268427	45274427	TERB2	0	+
chr15	45567044	45573044	SLC28A2	0	+
chr15	45965512	45971512	ENSG00000260170	0	+
chr15	51497254	51503254	CYP19A1	0	-
chr15	53044250	53050250	ONECUT1	0	-
chr15	54917905	54923905	UNC13C	0	+
chr15	60350929	60356929	FOXB1	0	+
chr15	64470379	64476379	ENSG00000259316	0	-
chr15	65220118	65226118	ENSG00000249240	0	+
chr15	65369286	65375286	KBTBD13	0	+
chr15	72697708	72703708	TMEM202	0	+
chr15	72958940	72964940	GOLGA6B	0	+
chr15	73609200	73615200	HCN4	0	-
chr15	73849354	73855354	REC114	0	+
chr15	74178555	74184555	TBC1D21	0	+
chr15	74359198	74365198	GOLGA6A	0	-
chr15	74625813	74631813	CCDC33	0	+
chr15	75045948	75051948	CYP1A2	0	+
chr15	75115098	75121098	LMAN1L	0	+
chr15	75121143	75127143	CPLX3	0	+
chr15	75562796	75568796	GOLGA6C	0	+
chr15	75585148	75591148	GOLGA6D	0	+
chr15	79587581	79593581	ANKRD34C	0	+
chr15	81620429	81626429	TMC3	0	-
chr15	82632130	82638130	KNOWN	0	-
chr15	82728338	82734338	KNOWN	0	+
chr15	82927438	82933438	NOVEL	0	-
chr15	83008379	83014379	NOVEL	0	-
chr15	83421114	83427114	FSD2	0	-
chr15	102344090	102350090	OR4F6	0	+
chr15	102357400	102363400	OR4F15	0	+
chr15	102459245	102465245	OR4F4	0	-
chr16	612529	618529	PRR35	0	+
chr16	1128454	1134454	SSTR5	0	+
chr16	1135226	1141226	C1QTNF8	0	-
chr16	1532887	1538887	PTX4	0	-
chr16	2574956	2580956	ENSG00000259784	0	+
chr16	2577036	2583036	CEMP1	0	-
chr16	3135891	3141891	ZSCAN10	0	-
chr16	3404306	3410306	OR2C1	0	+
chr16	4387252	4393252	CORO7-PAM16	0	-
chr16	7760342	7766342	RBFOX1	0	+
chr16	8584607	8590607	TMEM114	0	-
chr16	14856319	14862319	NPIPA2	0	+
chr16	18448943	18454943	NOVEL	0	-
chr16	20036561	20042561	GPR139	0	-
chr16	20367497	20373497	PDILT	0	-
chr16	21205771	21211771	ZP2	0	-
chr16	21770256	21776256	OTOA	0	+
chr16	22200529	22206529	SDR42E2	0	+
chr16	24370733	24376733	CACNG3	0	+
chr16	27077487	27083487	C16orf82	0	+
chr16	27795849	27801849	GSG1L	0	-
chr16	28464692	28470692	ENSG00000261832	0	-
chr16	28667065	28673065	NPIPB8	0	+
chr16	28781128	28787128	NPIPB9	0	+
chr16	29473287	29479287	SULT1A4	0	+
chr16	29791294	29797294	ZG16	0	+
chr16	30205882	30211882	SLX1A	0	+
chr16	30231218	30237218	NPIPB13	0	-
chr16	30534244	30540244	ENSG00000261459	0	-
chr16	32681849	32687849	TP53TG3	0	-
chr16	33261719	33267719	TP53TG3B	0	+
chr16	49430342	49436342	C16orf78	0	+
chr16	55877066	55883066	CES5A	0	-
chr16	56684116	56690116	MT1B	0	+
chr16	67919758	67925758	NRN1L	0	+
chr16	68006566	68012566	DPEP3	0	-
chr16	70218264	70224264	CLEC18C	0	+
chr16	70403485	70409485	ENSG00000260537	0	+
chr16	71460883	71466883	TLE7	0	-
chr16	84040272	84046272	SLC38A8	0	-
chr16	84249263	84255263	KCNG4	0	-
chr16	87912152	87918152	CA5A	0	-
chr16	88703876	88709876	IL17C	0	+
chr16	88926741	88932741	PABPN1L	0	-
chr16	90119974	90125974	PRDM7	0	-
chr17	2962963	2968963	OR1D5	0	-
chr17	2988778	2994778	OR1D2	0	-
chr17	3026904	3032904	OR1G1	0	-
chr17	3054183	3060183	OR1P1	0	-
chr17	3098742	3104742	OR1A2	0	+
chr17	3119190	3125190	OR1A1	0	+
chr17	3177236	3183236	OR3A2	0	-
chr17	3297398	3303398	OR1E1	0	-
chr17	3321827	3327827	KNOWN	0	+
chr17	3333164	3339164	OR1E2	0	-
chr17	4683508	4689508	TM4SF5	0	+
chr17	6294013	6300013	AIPL1	0	-
chr17	6593521	6599521	C17orf100	0	+
chr17	7257538	7263538	TMEM95	0	+
chr17	7290053	7296053	TMEM256-PLSCR3	0	-
chr17	7461918	7467918	TNFSF12-TNFSF13	0	+
chr17	8246366	8252366	ODF4	0	+
chr17	8630253	8636253	CCDC42	0	-
chr17	8647842	8653842	SPDYE4	0	-
chr17	9671751	9677751	DHRS7C	0	-
chr17	9700925	9706925	GSG1L2	0	-
chr17	10201182	10207182	MYH13	0	-
chr17	10290639	10296639	MYH8	0	-
chr17	10343607	10349607	MYH4	0	-
chr17	10392624	10398624	MYH1	0	-
chr17	10421465	10427465	MYH2	0	-
chr17	10722787	10728787	PIRT	0	-
chr17	11870065	11876065	DNAH9	0	+
chr17	15471805	15477805	ENSG00000251537	0	-
chr17	15646254	15652254	ZNF286A-TBC1D26	0	+
chr17	16704767	16710767	ENSG00000266302	0	+
chr17	18534560	18540560	TBC1D28	0	-
chr17	20481224	20487224	CDRT15L2	0	+
chr17	26122832	26128832	ENSG00000266202	0	-
chr17	28640351	28646351	TMIGD1	0	-
chr17	31321895	31327895	SPACA3	0	+
chr17	31337105	31343105	ASIC2	0	-
chr17	33335368	33341368	ENSG00000267618	0	-
chr17	33513364	33519364	UNC45B	0	+
chr17	33516539	33522539	SLC35G3	0	-
chr17	33868004	33874004	SLFN14	0	-
chr17	36334711	36340711	KNOWN	0	-
chr17	37089685	37095685	FBXO47	0	-
chr17	37756789	37762789	NEUROD2	0	-
chr17	38851243	38857243	KRT24	0	-
chr17	38901273	38907273	KRT25	0	-
chr17	38919490	38925490	KRT26	0	-
chr17	38945448	38951448	KRT28	0	-
chr17	39029141	39035141	KRT20	0	-
chr17	39152445	39158445	KRTAP3-2	0	-
chr17	39179278	39185278	KRTAP1-5	0	-
chr17	39182603	39188603	KRTAP1-4	0	-
chr17	39187136	39193136	KRTAP1-3	0	-
chr17	39199793	39205793	KRTAP2-1	0	-
chr17	39207750	39213750	KRTAP2-2	0	-
chr17	39218368	39224368	KRTAP2-4	0	-
chr17	39238396	39244396	KRTAP4-7	0	+
chr17	39250233	39256233	KRTAP4-8	0	-
chr17	39254754	39260754	KRTAP4-16	0	-
chr17	39259740	39265740	KRTAP4-9	0	+
chr17	39270433	39276433	KRTAP4-11	0	-
chr17	39276343	39282343	KRTAP4-12	0	-
chr17	39292685	39298685	KRTAP4-6	0	-
chr17	39302176	39308176	KRTAP4-5	0	-
chr17	39312901	39318901	KRTAP4-4	0	-
chr17	39320483	39326483	KRTAP4-3	0	-
chr17	39330698	39336698	KRTAP4-2	0	-
chr17	39343891	39349891	KRTAP9-1	0	+
chr17	39380904	39386904	KRTAP9-2	0	+
chr17	39386706	39392706	KRTAP9-3	0	+
chr17	39392256	39398256	KRTAP9-8	0	+
chr17	39403905	39409905	KRTAP9-4	0	+
chr17	39409616	39415616	KRTAP9-9	0	+
chr17	39419112	39425112	KRTAP9-6	0	+
chr17	39429459	39435459	KRTAP9-7	0	+
chr17	39460952	39466952	KRTAP16-1	0	-
chr17	39573799	39579799	KRT37	0	-
chr17	39629962	39635962	KRT35	0	-
chr17	40333078	40339078	HCRT	0	-
chr17	41063455	41069455	G6PC1	0	+
chr17	41861988	41867988	CFAP97D1	0	+
chr17	42015172	42021172	PPY	0	-
chr17	42322758	42328758	SLC4A1	0	-
chr17	43910192	43916192	LINC02210-CRHR1	0	+
chr17	43921433	43927433	SPPL2C	0	+
chr17	45124298	45130298	ENSG00000262633	0	+
chr17	46602888	46608888	HOXB1	0	-
chr17	46796081	46802081	PRAC1	0	-
chr17	47032916	47038916	GIP	0	-
chr17	48835390	48841390	ANKRD40CL	0	-
chr17	49246105	49252105	NME1-NME2	0	+
chr17	51899554	51905554	KIF2B	0	+
chr17	53522794	53528794	SMIM36	0	-
chr17	55818856	55824856	CCDC182	0	-
chr17	56063399	56069399	ENSG00000266086	0	-
chr17	56233946	56239946	OR4D1	0	+
chr17	56245772	56251772	OR4D2	0	+
chr17	56494528	56500528	HSF5	0	-
chr17	59664782	59670782	NACA2	0	-
chr17	60346848	60352848	NOVEL	0	-
chr17	61596209	61602209	ENSG00000264813	0	+
chr17	61623338	61629338	KCNH6	0	+
chr17	61777205	61783205	ENSG00000125695	0	-
chr17	61946372	61952372	CSH2	0	-
chr17	61969269	61975269	CSH1	0	-
chr17	61983957	61989957	CSHL1	0	-
chr17	64887868	64893868	CACNG5	0	+
chr17	72308023	72314023	DNAI2	0	+
chr17	72349555	72355555	BTBD17	0	-
chr17	72927007	72933007	OTOP2	0	+
chr17	76159378	76165378	C17orf99	0	+
chr17	76234068	76240068	TMEM235	0	+
chr17	77713018	77719018	ENPP7	0	+
chr17	79684569	79690569	ENSG00000262660	0	+
chr18	579114	585114	CETN1	0	+
chr18	5139910	5145910	AKAIN1	0	-
chr18	7229042	7235042	LRRC30	0	+
chr18	9886272	9892272	TXNDC2	0	+
chr18	11607611	11613611	SLC35G4	0	+
chr18	13879043	13885043	MC2R	0	-
chr18	14504338	14510338	POTEC	0	-
chr18	19990562	19996562	CTAGE1	0	-
chr18	22056925	22062925	HRH4	0	+
chr18	23770319	23776319	PSMA8	0	+
chr18	28991875	28997875	DSG4	0	+
chr18	29175796	29181796	TTR	0	+
chr18	33020835	33026835	ENSG00000267140	0	-
chr18	40320192	40326192	RIT2	0	-
chr18	40844857	40850857	SYT4	0	-
chr18	43260653	43266653	SLC14A2	0	+
chr18	44729540	44735540	SKOR2	0	-
chr18	48581514	48587514	ENSG00000267699	0	+
chr18	51059273	51065273	DCC	0	+
chr18	52263724	52269724	DYNAP	0	+
chr18	54814641	54820641	BOD1L2	0	+
chr18	55035962	55041962	ST8SIA3	0	+
chr18	56931267	56937267	RAX	0	-
chr18	56939388	56945388	CPLX4	0	-
chr18	61233562	61239562	SERPINB12	0	+
chr18	61268873	61274873	SERPINB13	0	+
chr18	61390666	61396666	SERPINB11	0	+
chr18	61600345	61606345	SERPINB10	0	+
chr18	63554573	63560573	CDH7	0	+
chr18	70200915	70206915	CBLN2	0	-
chr18	72023424	72029424	C18orf63	0	+
chr18	73118431	73124431	SMIM21	0	-
chr18	74986856	74992856	GALR1	0	+
chr18	76759677	76765677	SALL3	0	+
chr19	114102	120102	OR4F17	0	+
chr19	682546	688546	PRSS57	0	-
chr19	1575338	1581338	ENSG00000267059	0	-
chr19	1777987	1783987	ONECUT3	0	+
chr19	2714767	2720767	ENSG00000267001	0	-
chr19	3766087	3772087	RAX2	0	-
chr19	3925080	3931080	ATCAY	0	+
chr19	3939414	3945414	NMRK2	0	+
chr19	4170051	4176051	CREB3L3	0	+
chr19	5453867	5459867	ZNRF4	0	+
chr19	5863182	5869182	ENSG00000267740	0	-
chr19	7015980	7021980	MBD3L2B	0	-
chr19	7030022	7036022	MBD3L5	0	+
chr19	7034760	7040760	MBD3L4	0	-
chr19	7053218	7059218	MBD3L3	0	-
chr19	7709363	7715363	ENSG00000268400	0	+
chr19	8788414	8794414	NFILZ	0	+
chr19	8804750	8810750	ACTL9	0	-
chr19	8839522	8845522	OR2Z1	0	+
chr19	8951016	8957016	MBD3L1	0	+
chr19	9203345	9209345	OR1M1	0	+
chr19	9208083	9214083	OR7G2	0	-
chr19	9222504	9228504	OR7G1	0	-
chr19	9233688	9239688	OR7G3	0	-
chr19	9296494	9302494	OR7D2	0	+
chr19	9317952	9323952	OR7D4	0	-
chr19	9360301	9366301	OR7E24	0	+
chr19	10129955	10135955	RDH8	0	+
chr19	10222456	10228456	PPAN-P2RY11	0	+
chr19	10396198	10402198	ICAM4	0	+
chr19	10413103	10419103	ENSG00000167807	0	-
chr19	11574055	11580055	ENSG00000267477	0	-
chr19	12087105	12093105	ENSG00000267179	0	+
chr19	12569373	12575373	ENSG00000196826	0	-
chr19	14948278	14954278	OR7A10	0	-
chr19	14986015	14992015	OR7A17	0	-
chr19	15050260	15056260	OR7C2	0	+
chr19	15200781	15206781	OR1I1	0	+
chr19	15836862	15842862	OR10H2	0	+
chr19	15850153	15856153	OR10H3	0	+
chr19	15908167	15914167	OR10H5	0	+
chr19	15985833	15991833	CYP4F2	0	-
chr19	16058160	16064160	OR10H4	0	+
chr19	16586878	16592878	ENSG00000141979	0	-
chr19	17544420	17550420	ENSG00000269035	0	-
chr19	18285927	18291927	ENSG00000268173	0	+
chr19	19360042	19366042	NCAN	0	+
chr19	19362565	19368565	HAPLN4	0	-
chr19	19643885	19649885	ENSG00000258674	0	+
chr19	21671068	21677068	ENSG00000269237	0	+
chr19	30052458	30058458	VSTM2B	0	+
chr19	31201445	31207445	ZNF536	0	+
chr19	35712703	35718703	FAM187B	0	-
chr19	35841766	35847766	FFAR1	0	+
chr19	35860864	35866864	GPR42	0	+
chr19	36033221	36039221	GAPDHS	0	+
chr19	36037933	36043933	ATP4A	0	-
chr19	36226781	36232781	KMT2B	0	+
chr19	36227153	36233153	ENSG00000267120	0	-
chr19	36242420	36248420	ENSG00000188223	0	+
chr19	36287890	36293890	PRODH2	0	-
chr19	39305111	39311111	ENSG00000268083	0	-
chr19	39403044	39409044	ENSG00000269547	0	-
chr19	40095114	40101114	LGALS13	0	+
chr19	40148287	40154287	LGALS16	0	+
chr19	40197084	40203084	LGALS14	0	+
chr19	40218895	40224895	CLC	0	-
chr19	40273931	40279931	LEUTX	0	+
chr19	41401187	41407187	ENSG00000268797	0	+
chr19	41521303	41527303	CYP2B6	0	+
chr19	41927906	41933906	ENSG00000255730	0	+
chr19	42257645	42263645	ENSG00000267881	0	+
chr19	42735735	42741735	ENSG00000268643	0	-
chr19	43081395	43087395	CEACAM8	0	-
chr19	43222790	43228790	PSG3	0	-
chr19	43253838	43259838	PSG8	0	-
chr19	43367616	43373616	PSG1	0	-
chr19	43403238	43409238	PSG6	0	-
chr19	43425284	43431284	PSG7	0	-
chr19	43508808	43514808	PSG11	0	-
chr19	43565361	43571361	PSG2	0	-
chr19	43667408	43673408	PSG5	0	-
chr19	43712943	43718943	PSG9	0	-
chr19	43919749	43925749	TEX101	0	+
chr19	44055844	44061844	ENSG00000268361	0	-
chr19	44221173	44227173	IRGC	0	+
chr19	44588471	44594471	ENSG00000267022	0	+
chr19	44830848	44836848	ENSG00000267173	0	-
chr19	45210990	45216990	CEACAM16	0	+
chr19	45449822	45455822	APOC4-APOC2	0	+
chr19	46264799	46270799	MEIOSIN	0	+
chr19	46413472	46419472	NANOS2	0	-
chr19	48301489	48307489	TPRX1	0	-
chr19	48343587	48349587	CRX	0	+
chr19	48361978	48367978	TPRX2	0	+
chr19	48370724	48376724	SULT2A1	0	-
chr19	48468303	48474303	BSPH1	0	-
chr19	48525411	48531411	ELSPBP1	0	+
chr19	48529640	48535640	CABP5	0	-
chr19	49523210	49529210	ENSG00000267335	0	-
chr19	49545568	49551568	CGB5	0	+
chr19	49547895	49553895	CGB8	0	-
chr19	49986488	49992488	ENSG00000269469	0	+
chr19	50409758	50415758	ENSG00000269179	0	-
chr19	50652805	50658805	IZUMO2	0	-
chr19	51271989	51277989	GPR32	0	+
chr19	51325545	51331545	KLK15	0	-
chr19	51361020	51367020	KLK3	0	+
chr19	51380823	51386823	KLK2	0	+
chr19	51496274	51502274	ENSG00000269741	0	-
chr19	51769584	51775584	SIGLECL1	0	+
chr19	51880163	51886163	LIM2	0	-
chr19	51991555	51997555	CEACAM18	0	+
chr19	52111213	52117213	SIGLEC5	0	-
chr19	53428728	53434728	ZNF816-ZNF321P	0	-
chr19	53762090	53768090	VN1R2	0	+
chr19	53766929	53772929	VN1R4	0	-
chr19	53785200	53791200	FAM90A27P	0	+
chr19	54137268	54143268	DPRX	0	+
chr19	54407906	54413906	PRKCG	0	+
chr19	54444204	54450204	CACNG7	0	+
chr19	54490469	54496469	CACNG8	0	+
chr19	54512920	54518920	CACNG6	0	+
chr19	54541079	54547079	VSTM1	0	-
chr19	54570149	54576149	TARM1	0	-
chr19	55245099	55251099	KIR3DL3	0	+
chr19	55261504	55267504	KIR2DL3	0	+
chr19	55292774	55298774	KIR2DL1	0	+
chr19	55322972	55328972	KIR2DL4	0	+
chr19	55339233	55345233	KIR3DL1	0	+
chr19	55375662	55381662	KIR3DL2	0	+
chr19	55863276	55869276	GARIN5B	0	-
chr19	55937107	55943107	SHISA7	0	-
chr19	56036978	56042978	SBK2	0	-
chr19	56271787	56277787	RFPL4A	0	+
chr19	56281786	56287786	RFPL4AL1	0	+
chr19	56293763	56299763	NLRP11	0	-
chr19	56400065	56406065	NLRP13	0	-
chr19	56496995	56502995	NLRP8	0	+
chr19	56570176	56576176	NLRP5	0	+
chr19	56694144	56700144	GALP	0	+
chr19	56698055	56704055	ZSCAN5B	0	-
chr19	56717830	56723830	ZSCAN5C	0	+
chr19	57640294	57646294	USP29	0	+
chr19	57642464	57648464	ZIM3	0	-
chr19	57662389	57668389	DUXA	0	-
chr19	58025927	58031927	ENSG00000268107	0	+
chr19	58261943	58267943	ENSG00000269026	0	+
chr2	1789885	1795885	MYT1L	0	-
chr2	3747261	3753261	ALLC	0	+
chr2	3892598	3898598	DCDC2C	0	+
chr2	17996065	18002065	MSGN1	0	+
chr2	18733811	18739811	NT5C1B-RDH14	0	-
chr2	20876003	20882003	GDF7	0	+
chr2	21364240	21370240	TDRD15	0	+
chr2	27356716	27362716	PRR30	0	-
chr2	27376842	27382842	TCF23	0	+
chr2	29272096	29278096	TOGARAM2	0	+
chr2	37391963	37397963	SULT6B1	0	-
chr2	49000656	49006656	STON1-GTF2A1L	0	+
chr2	49186296	49192296	FSHR	0	-
chr2	68355370	68361370	ENSG00000273398	0	-
chr2	69085041	69091041	BMP10	0	-
chr2	69169364	69175364	GKN2	0	-
chr2	69205112	69211112	GKN1	0	+
chr2	71001442	71007442	FIGLA	0	-
chr2	73436641	73442641	NOTO	0	+
chr2	74041275	74047275	C2orf78	0	+
chr2	74435731	74441731	ENSG00000264324	0	-
chr2	79252631	79258631	REG3G	0	+
chr2	79309149	79315149	REG1B	0	-
chr2	79381129	79387129	REG3A	0	-
chr2	80872986	80878986	CTNNA2	0	+
chr2	86729791	86735791	RNF103-CHMP3	0	-
chr2	87238099	87244099	RGPD1	0	+
chr2	88052479	88058479	RGPD2	0	-
chr2	88419501	88425501	FABP1	0	-
chr2	88826103	88832103	TEX37	0	+
chr2	90534839	90540839	PUTATIVE	0	-
chr2	96139756	96145756	TRIM43B	0	-
chr2	98926762	98932762	VWA3B	0	+
chr2	101096742	101102742	NMS	0	+
chr2	108506000	108512000	RGPD4	0	+
chr2	108627450	108633450	SLC5A7	0	+
chr2	108878807	108884807	SULT1C3	0	+
chr2	110612282	110618282	RGPD5	0	+
chr2	111268379	111274379	RGPD6	0	-
chr2	113762621	113768621	IL36A	0	+
chr2	113776666	113782666	IL36B	0	-
chr2	113830420	113836420	IL1F10	0	+
chr2	121218911	121224911	KNOWN	0	-
chr2	125675796	125681796	CNTNAP5	0	+
chr2	127656673	127662673	TEX51	0	+
chr2	131283177	131289177	CFC1B	0	+
chr2	131346738	131352738	CFC1	0	-
chr2	131412610	131418610	POTEJ	0	+
chr2	131484909	131490909	GPR148	0	+
chr2	131522707	131528707	AMER3	0	+
chr2	135719055	135725055	MAP3K19	0	-
chr2	160625362	160631362	LY75-CD302	0	-
chr2	162996392	163002392	GCG	0	-
chr2	168113263	168119263	XIRP2	0	+
chr2	169769008	169775008	ABCB11	0	-
chr2	170379432	170385432	ENSG00000251569	0	+
chr2	176939200	176945200	EVX2	0	-
chr2	176964217	176970217	HOXD12	0	+
chr2	187689202	187695202	ZSWIM2	0	-
chr2	192810769	192816769	TMEFF2	0	-
chr2	207511089	207517089	FAM237A	0	+
chr2	207513345	207519345	DYTN	0	-
chr2	208983331	208989331	CRYGD	0	-
chr2	208989861	208995861	CRYGC	0	-
chr2	209004297	209010297	CRYGB	0	-
chr2	209022464	209028464	CRYGA	0	-
chr2	209027067	209033067	C2orf80	0	-
chr2	211151874	211157874	MYL1	0	-
chr2	215440700	215446700	VWC2L	0	+
chr2	219842809	219848809	FEV	0	-
chr2	219864568	219870568	CFAP65	0	-
chr2	219916146	219922146	IHH	0	-
chr2	220189129	220195129	RESP18	0	-
chr2	226591603	226597603	NYAP2	0	+
chr2	228223754	228229754	TM4SF20	0	-
chr2	228786060	228792060	DAW1	0	+
chr2	231886770	231892770	SPATA3	0	+
chr2	232455987	232461987	TEX44	0	+
chr2	233244599	233250599	ALPP	0	+
chr2	233272424	233278424	ALPG	0	+
chr2	233322463	233328463	ALPI	0	+
chr2	233387426	233393426	PRSS56	0	+
chr2	233398377	233404377	CHRND	0	+
chr2	233896767	233902767	NEU2	0	+
chr2	234252701	234258701	SAG	0	+
chr2	234678946	234684946	UGT1A8	0	+
chr2	234982778	234988778	SPP2	0	+
chr2	237099102	237105102	ASB18	0	-
chr2	238472818	238478818	PRLH	0	+
chr2	239005053	239011053	UBE2F-SCLY	0	+
chr2	240965841	240971841	KNOWN	0	-
chr2	240981494	240987494	OR6B3	0	-
chr2	241612835	241618835	AQP12B	0	-
chr2	241634900	241640900	AQP12A	0	+
chr2	241929728	241935728	CROCC2	0	+
chr2	242812975	242818975	RTP5	0	+
chr20	74735	80735	DEFB125	0	+
chr20	136804	142804	DEFB127	0	+
chr20	165494	171494	DEFB128	0	-
chr20	207527	213527	DEFB129	0	+
chr20	277965	283965	ZCCHC3	0	+
chr20	1274065	1280065	RAD21L1	0	+
chr20	1517790	1523790	ENSG00000260861	0	-
chr20	1956403	1962403	PDYN	0	-
chr20	2410399	2416399	TGM6	0	+
chr20	2797930	2803930	TMEM239	0	+
chr20	3060202	3066202	AVP	0	-
chr20	3636895	3642895	GFRA4	0	-
chr20	5276864	5282864	PROKR2	0	-
chr20	16747707	16753707	OTOR	0	+
chr20	17462223	17468223	PCSK2	0	+
chr20	17713516	17719516	BANF2	0	+
chr20	18792022	18798022	SCP2D1	0	+
chr20	21373003	21379003	NKX2-4	0	-
chr20	23016874	23022874	SSTR4	0	+
chr20	23473647	23479647	CST8	0	+
chr20	23542369	23548369	CST9L	0	-
chr20	29844435	29850435	DEFB115	0	+
chr20	29888015	29894015	DEFB116	0	-
chr20	29958726	29964726	DEFB118	0	+
chr20	29961967	29967967	DEFB119	0	-
chr20	29989648	29995648	DEFB121	0	-
chr20	30035060	30041060	DEFB123	0	+
chr20	30588190	30594190	XKR7	0	+
chr20	31568579	31574579	SUN5	0	-
chr20	31628853	31634853	BPIFB6	0	+
chr20	31658653	31664653	BPIFB3	0	+
chr20	31696557	31702557	BPIFB4	0	+
chr20	31812612	31818612	BPIFA3	0	+
chr20	33870534	33876534	FAM83C	0	-
chr20	34108014	34114014	C20orf173	0	-
chr20	34217262	34223262	ENSG00000272897	0	-
chr20	35876489	35882489	GHRH	0	-
chr20	37214106	37220106	ADIG	0	+
chr20	37355015	37361015	SLC32A1	0	+
chr20	42976878	42982878	R3HDML	0	+
chr20	43058485	43064485	HNF4A	0	+
chr20	43835409	43841409	SEMG1	0	+
chr20	43850099	43856099	SEMG2	0	+
chr20	44138101	44144101	SPINT3	0	-
chr20	44159835	44165835	EPPIN-WFDC6	0	-
chr20	44176792	44182792	WFDC8	0	-
chr20	44233578	44239578	WFDC9	0	-
chr20	44274202	44280202	WFDC11	0	-
chr20	44351469	44357469	SPINT4	0	+
chr20	45166585	45172585	OCSTAMP	0	-
chr20	48694661	48700661	PEDS1-UBE2V1	0	-
