Chr	Start	End	Name	Score	Strand	ID
chr14	105137982	105143982	JAG2	0	-	ENSG00000184916
chr14	105169938	105175938	NUDT14	0	-	ENSG00000183828
chr14	105206286	105212286	BRF1	0	-	ENSG00000185024
chr14	105245533	105251533	BTBD6	0	+	ENSG00000184887
chr14	105297563	105303563	PACS2	0	+	ENSG00000179364
chr14	105395538	105401538	TEX22	0	+	ENSG00000226174
chr14	105469962	105475962	CRIP2	0	+	ENSG00000182809
chr14	105486855	105492855	TEDC1	0	+	ENSG00000185347
chr14	105523583	105529583	TMEM121	0	+	ENSG00000184986
chr15	22770063	22776063	NIPA1	0	+	ENSG00000170113
chr15	22835644	22841644	NIPA2	0	+	ENSG00000140157
chr15	22864052	22870052	CYFIP1	0	-	ENSG00000273749
chr15	22980192	22986192	TUBGCP5	0	-	ENSG00000275835
chr15	23562674	23568674	MKRN3	0	+	ENSG00000179455
chr15	23682400	23688400	NDN	0	-	ENSG00000182636
chr15	24820637	24826637	SNRPN	0	+	ENSG00000128739
chr15	25330728	25336728	UBE3A	0	-	ENSG00000114062
chr15	25674273	25680273	ATP10A	0	-	ENSG00000206190
chr15	26540546	26546546	GABRB3	0	-	ENSG00000166206
chr15	28108040	28114040	HERC2	0	-	ENSG00000128731
chr15	28881483	28887483	APBA2	0	+	ENSG00000034053
chr15	29117252	29123252	FAM189A1	0	-	ENSG00000104059
chr15	29696367	29702367	TJP1	0	-	ENSG00000104067
chr15	30357566	30363566	CHRFAM7A	0	-	ENSG00000166664
chr15	30887559	30893559	FAN1	0	+	ENSG00000198690
chr15	30935941	30941941	MTMR10	0	-	ENSG00000166912
chr15	31323835	31329835	KLF13	0	+	ENSG00000169926
chr15	31472398	31478398	OTUD7A	0	-	ENSG00000169918
chr15	31920438	31926438	CHRNA7	0	+	ENSG00000175344
chr15	32590456	32596456	GOLGA8N	0	+	ENSG00000232653
chr15	32715004	32721004	GREM1	0	+	ENSG00000166923
chr15	32762544	32768544	FMN1	0	-	ENSG00000248905
chr15	33307962	33313962	RYR3	0	+	ENSG00000198838
chr15	33855782	33861782	AVEN	0	-	ENSG00000169857
chr15	34081017	34087017	EMC7	0	-	ENSG00000134153
chr15	34099083	34105083	PGBD4	0	+	ENSG00000182405
chr15	34137674	34143674	KATNBL1	0	-	ENSG00000134152
chr15	34222013	34228013	EMC4	0	+	ENSG00000128463
chr15	34226784	34232784	SLC12A6	0	-	ENSG00000140199
chr15	34338719	34344719	NOP10	0	-	ENSG00000182117
chr15	34355633	34361633	LPCAT4	0	-	ENSG00000176454
chr15	34376068	34382068	GOLGA8A	0	-	ENSG00000175265
chr15	34522095	34528095	GOLGA8B	0	-	ENSG00000215252
chr15	34787230	34793230	ACTC1	0	-	ENSG00000159251
chr15	34848782	34854782	AQR	0	-	ENSG00000021776
chr15	34975341	34981341	ZNF770	0	-	ENSG00000198146
chr15	35214345	35220345	DPH6	0	-	ENSG00000134146
chr15	36576626	36582626	CDIN1	0	+	ENSG00000186073
chr15	36886204	36892204	MEIS2	0	-	ENSG00000134138
chr15	38249836	38255836	SPRED1	0	+	ENSG00000166068
chr15	38451127	38457127	FAM98B	0	+	ENSG00000171262
chr15	38485103	38491103	RASGRP1	0	-	ENSG00000172575
chr15	39578079	39584079	THBS1	0	+	ENSG00000137801
chr15	39796008	39802008	GPR176	0	-	ENSG00000166073
chr15	39931115	39937115	EIF2AK4	0	+	ENSG00000128829
chr15	40032690	40038690	SRP14	0	-	ENSG00000140319
chr15	40084890	40090890	BMF	0	-	ENSG00000104081
chr15	40158023	40164023	BUB1B	0	+	ENSG00000156970
chr15	40275176	40281176	PLCB2	0	-	ENSG00000137841
chr15	40320692	40326692	INAFM2	0	+	ENSG00000259330
chr15	40328452	40334452	CCDC9B	0	-	ENSG00000188549
chr15	40348033	40354033	PHGR1	0	+	ENSG00000233041
chr15	40355219	40361219	DISP2	0	+	ENSG00000140323
chr15	40379721	40385721	KNSTRN	0	+	ENSG00000128944
chr15	40402485	40408485	IVD	0	+	ENSG00000128928
chr15	40436721	40442721	BAHD1	0	+	ENSG00000140320
chr15	40467984	40473984	CHST14	0	+	ENSG00000169105
chr15	40525683	40531683	CCDC32	0	-	ENSG00000128891
chr15	40566299	40572299	RPUSD2	0	+	ENSG00000166133
chr15	40591020	40597020	KNL1	0	+	ENSG00000137812
chr15	40691774	40697774	RAD51	0	+	ENSG00000051180
chr15	40732884	40738884	RMDN3	0	-	ENSG00000137824
chr15	40761068	40767068	GCHFR	0	+	ENSG00000137880
chr15	40762161	40768161	DNAJC17	0	-	ENSG00000104129
chr15	40766980	40772980	C15orf62	0	+	ENSG00000188277
chr15	40804086	40810086	ZFYVE19	0	+	ENSG00000166140
chr15	40812451	40818451	PPP1R14D	0	-	ENSG00000166143
chr15	40841018	40847018	SPINT1	0	+	ENSG00000166145
chr15	40869214	40875214	RHOV	0	-	ENSG00000104140
chr15	40891450	40897450	VPS18	0	+	ENSG00000104142
chr15	40926340	40932340	DLL4	0	+	ENSG00000128917
chr15	40949962	40955962	CHAC1	0	+	ENSG00000128965
chr15	40975880	40981880	INO80	0	-	ENSG00000128908
chr15	41227839	41233839	CHP1	0	+	ENSG00000187446
chr15	41306273	41312273	OIP5	0	-	ENSG00000104147
chr15	41384218	41390218	NDUFAF1	0	-	ENSG00000137806
chr15	41405408	41411408	RTF1	0	+	ENSG00000137815
chr15	41490393	41496393	ITPKA	0	+	ENSG00000137825
chr15	41500637	41506637	LTK	0	-	ENSG00000062524
chr15	41514176	41520176	RPAP1	0	-	ENSG00000103932
chr15	41554675	41560675	TYRO3	0	+	ENSG00000092445
chr15	41618134	41624134	MGA	0	+	ENSG00000174197
chr15	41771434	41777434	MAPKBP1	0	+	ENSG00000137802
chr15	41825095	41831095	JMJD7-PLA2G4B	0	+	ENSG00000168970
chr15	41845146	41851146	SPTBN5	0	-	ENSG00000137877
chr15	41892933	41898933	EHD4	0	-	ENSG00000103966
chr15	41978582	41984582	PLA2G4E	0	-	ENSG00000188089
chr15	42064009	42070009	PLA2G4D	0	-	ENSG00000159337
chr15	42136034	42142034	PLA2G4F	0	-	ENSG00000168907
chr15	42155701	42161701	VPS39	0	-	ENSG00000166887
chr15	42207447	42213447	TMEM87A	0	-	ENSG00000103978
chr15	42270201	42276201	GANC	0	+	ENSG00000214013
chr15	42356498	42362498	CAPN3	0	+	ENSG00000092529
chr15	42409823	42415823	ZNF106	0	-	ENSG00000103994
chr15	42488233	42494233	SNAP23	0	+	ENSG00000092531
chr15	42545828	42551828	HAUS2	0	+	ENSG00000137814
chr15	42572606	42578606	STARD9	0	+	ENSG00000159433
chr15	42720544	42726544	CDAN1	0	-	ENSG00000140326
chr15	42735730	42741730	TTBK2	0	-	ENSG00000128881
chr15	42939897	42945897	UBR1	0	-	ENSG00000159459
chr15	43120279	43126279	TMEM62	0	+	ENSG00000137842
chr15	43194227	43200227	EPB42	0	-	ENSG00000166947
chr15	43229590	43235590	TGM5	0	-	ENSG00000104055
chr15	43320649	43326649	LCMT2	0	-	ENSG00000168806
chr15	43327672	43333672	ADAL	0	+	ENSG00000168803
chr15	43355172	43361172	ZSCAN29	0	-	ENSG00000140265
chr15	43366221	43372221	TUBGCP4	0	+	ENSG00000137822
chr15	43400061	43406061	TP53BP1	0	-	ENSG00000067369
chr15	43507958	43513958	MAP1A	0	+	ENSG00000166963
chr15	43530462	43536462	PPIP5K1	0	-	ENSG00000168781
chr15	43590054	43596054	CKMT1B	0	+	ENSG00000237289
chr15	43625503	43631503	CATSPER2	0	-	ENSG00000166762
chr15	43689886	43695886	CKMT1A	0	+	ENSG00000223572
chr15	43743394	43749394	PDIA3	0	+	ENSG00000167004
chr15	43769617	43775617	ENSG00000262560	0	-	ENSG00000262560
chr15	43774087	43780087	SERF2	0	+	ENSG00000140264
chr15	43801492	43807492	MFAP1	0	-	ENSG00000140259
chr15	43823980	43829980	WDR76	0	+	ENSG00000092470
chr15	43867761	43873761	FRMD5	0	-	ENSG00000171877
chr15	44285719	44291719	GOLM2	0	+	ENSG00000166734
chr15	44424622	44430622	CTDSPL2	0	+	ENSG00000137770
chr15	44534125	44540125	EIF3J	0	+	ENSG00000104131
chr15	44551818	44557818	SPG11	0	-	ENSG00000104133
chr15	44662732	44668732	PATL2	0	-	ENSG00000229474
chr15	44708487	44714487	B2M	0	+	ENSG00000166710
chr15	44725988	44731988	TRIM69	0	+	ENSG00000185880
chr15	45020147	45026147	SORD	0	+	ENSG00000140263
chr15	45089650	45095650	DUOX2	0	-	ENSG00000140279
chr15	45111326	45117326	DUOXA2	0	+	ENSG00000140274
chr15	45114366	45120366	DUOXA1	0	-	ENSG00000140254
chr15	45126933	45132933	DUOX1	0	+	ENSG00000137857
chr15	45164214	45170214	SHF	0	-	ENSG00000138606
chr15	45249234	45255234	SLC28A2	0	+	ENSG00000137860
chr15	45358124	45364124	GATM	0	-	ENSG00000171766
chr15	45399336	45405336	SPATA5L1	0	+	ENSG00000171763
chr15	45427579	45433579	C15orf48	0	+	ENSG00000166920
chr15	45476606	45482606	SLC30A4	0	-	ENSG00000104154
chr15	45584351	45590351	ENSG00000260170	0	+	ENSG00000260170
chr15	47181101	47187101	SEMA6D	0	+	ENSG00000137872
chr15	48117990	48123990	SLC24A5	0	+	ENSG00000188467
chr15	48131632	48137632	MYEF2	0	-	ENSG00000104177
chr15	48328011	48334011	DUT	0	+	ENSG00000128951
chr15	48405313	48411313	FBN1	0	-	ENSG00000166147
chr15	48709928	48715928	CEP152	0	-	ENSG00000103995
chr15	48820741	48826741	SHC4	0	-	ENSG00000185634
chr15	48875134	48881134	EID1	0	+	ENSG00000255302
chr15	48985476	48991476	SECISBP2L	0	-	ENSG00000138593
chr15	49103068	49109068	COPS2	0	-	ENSG00000166200
chr15	49152656	49158656	GALK2	0	+	ENSG00000156958
chr15	49323962	49329962	FAM227B	0	-	ENSG00000166262
chr15	49420237	49426237	FGF7	0	+	ENSG00000140285
chr15	49618037	49624037	DTWD1	0	+	ENSG00000104047
chr15	49855238	49861238	ATP8B4	0	-	ENSG00000104043
chr15	50179196	50185196	SLC27A2	0	+	ENSG00000140284
chr15	50238947	50244947	HDC	0	-	ENSG00000140287
chr15	50272389	50278389	GABPB1	0	-	ENSG00000104064
chr15	50421380	50427380	USP8	0	+	ENSG00000138592
chr15	50491018	50497018	USP50	0	-	ENSG00000170236
chr15	50549473	50555473	TRPM7	0	-	ENSG00000092439
chr15	50699266	50705266	SPPL2A	0	-	ENSG00000138600
chr15	50905672	50911672	AP4E1	0	+	ENSG00000081014
chr15	51053598	51059598	TNFAIP8L3	0	-	ENSG00000183578
chr15	51205057	51211057	CYP19A1	0	-	ENSG00000137869
chr15	51338655	51344655	GLDN	0	+	ENSG00000186417
chr15	51444711	51450711	DMXL2	0	-	ENSG00000104093
chr15	51678492	51684492	SCG3	0	+	ENSG00000104112
chr15	51720011	51726011	LYSMD2	0	-	ENSG00000140280
chr15	51748597	51754597	TMOD2	0	+	ENSG00000128872
chr15	51826628	51832628	TMOD3	0	+	ENSG00000138594
chr15	51935025	51941025	LEO1	0	-	ENSG00000166477
chr15	51949106	51955106	MAPK6	0	+	ENSG00000069956
chr15	52106263	52112263	BCL2L10	0	-	ENSG00000137875
chr15	52112100	52118100	GNB5	0	-	ENSG00000069966
chr15	52189322	52195322	MYO5C	0	-	ENSG00000128833
chr15	52304281	52310281	MYO5A	0	-	ENSG00000197535
chr15	52544045	52550045	ARPP19	0	-	ENSG00000128989
chr15	52578317	52584317	FAM214A	0	-	ENSG00000047346
chr15	53510741	53516741	WDR72	0	-	ENSG00000166415
chr15	53975201	53981201	UNC13C	0	+	ENSG00000137766
chr15	55177806	55183806	RSL24D1	0	-	ENSG00000137876
chr15	55199966	55205966	RAB27A	0	-	ENSG00000069974
chr15	55315960	55321960	PIGB	0	+	ENSG00000069943
chr15	55337032	55343032	CCPG1	0	-	ENSG00000260916
chr15	55407525	55413525	DNAAF4	0	-	ENSG00000256061
chr15	55535884	55541884	PYGO1	0	-	ENSG00000171016
chr15	55608544	55614544	PRTG	0	-	ENSG00000166450
chr15	55823922	55829922	NEDD4	0	-	ENSG00000069869
chr15	56084280	56090280	RFX7	0	-	ENSG00000181827
chr15	56241009	56247009	TEX9	0	+	ENSG00000151575
chr15	56418544	56424544	MNS1	0	-	ENSG00000138587
chr15	56915623	56921623	TCF12	0	+	ENSG00000140262
chr15	57372967	57378967	CGNL1	0	+	ENSG00000128849
chr15	57588908	57594908	GCOM1	0	+	ENSG00000137878
chr15	57950424	57956424	ALDH1A2	0	-	ENSG00000128918
chr15	58135169	58141169	AQP9	0	+	ENSG00000103569
chr15	58407569	58413569	LIPC	0	+	ENSG00000166035
chr15	58585809	58591809	ADAM10	0	-	ENSG00000137845
chr15	58768192	58774192	MINDY2	0	+	ENSG00000128923
chr15	58862175	58868175	RNF111	0	+	ENSG00000157450
chr15	58876050	58882050	SLTM	0	-	ENSG00000137776
chr15	59102126	59108126	CCNB2	0	+	ENSG00000157456
chr15	59129434	59135434	MYO1E	0	-	ENSG00000157483
chr15	59369693	59375693	FAM81A	0	+	ENSG00000157470
chr15	59591875	59597875	GCNT3	0	+	ENSG00000140297
chr15	59635062	59641062	GTF2A2	0	-	ENSG00000140307
chr15	59656146	59662146	BNIP2	0	-	ENSG00000140299
chr15	60344134	60350134	ANXA2	0	-	ENSG00000182718
chr15	60416609	60422609	ICE2	0	-	ENSG00000128915
chr15	60485284	60491284	RORA	0	-	ENSG00000069667
chr15	61849389	61855389	VPS13C	0	-	ENSG00000129003
chr15	62063977	62069977	C2CD4A	0	+	ENSG00000198535
chr15	62160535	62166535	C2CD4B	0	-	ENSG00000205502
chr15	62387526	62393526	TLN2	0	+	ENSG00000171914
chr15	63039632	63045632	TPM1	0	+	ENSG00000140416
chr15	63118833	63124833	LACTB	0	+	ENSG00000103642
chr15	63122872	63128872	RPS27L	0	-	ENSG00000185088
chr15	63186560	63192560	RAB8B	0	+	ENSG00000166128
chr15	63273018	63279018	APH1B	0	+	ENSG00000138613
chr15	63318378	63324378	CA12	0	-	ENSG00000074410
chr15	63501511	63507511	USP3	0	+	ENSG00000140455
chr15	63594353	63600353	FBXL22	0	+	ENSG00000197361
chr15	63605618	63611618	HERC1	0	-	ENSG00000103657
chr15	63904036	63910036	DAPK2	0	-	ENSG00000035664
chr15	64069565	64075565	CIAO2A	0	-	ENSG00000166797
chr15	64091123	64097123	SNX1	0	+	ENSG00000028528
chr15	64148715	64154715	SNX22	0	+	ENSG00000157734
chr15	64152740	64158740	PPIB	0	-	ENSG00000166794
chr15	64178180	64184180	ENSG00000259316	0	-	ENSG00000259316
chr15	64384748	64390748	TRIP4	0	+	ENSG00000103671
chr15	64457578	64463578	ZNF609	0	+	ENSG00000180357
chr15	64684573	64690573	OAZ2	0	-	ENSG00000180304
chr15	64736891	64742891	RBPMS2	0	-	ENSG00000166831
chr15	64812632	64818632	PIF1	0	-	ENSG00000140451
chr15	64838883	64844883	ENSG00000249240	0	+	ENSG00000249240
chr15	64960022	64966022	SPG21	0	-	ENSG00000090487
chr15	64998512	65004512	MTFMT	0	-	ENSG00000103707
chr15	65050337	65056337	RASL12	0	-	ENSG00000103710
chr15	65089760	65095760	UBAP1L	0	-	ENSG00000246922
chr15	65114379	65120379	PDCD7	0	-	ENSG00000090470
chr15	65145219	65151219	CLPX	0	-	ENSG00000166855
chr15	65191760	65197760	CILP	0	-	ENSG00000138615
chr15	65231460	65237460	PARP16	0	-	ENSG00000138617
chr15	65324127	65330127	IGDCC3	0	-	ENSG00000174498
chr15	65378484	65384484	IGDCC4	0	-	ENSG00000103742
chr15	65439463	65445463	DPP8	0	-	ENSG00000074603
chr15	65527418	65533418	HACD3	0	+	ENSG00000074696
chr15	65575753	65581753	INTS14	0	-	ENSG00000138614
chr15	65608366	65614366	SLC24A1	0	+	ENSG00000074621
chr15	65655046	65661046	DENND4A	0	-	ENSG00000174485
chr15	65723054	65729054	RAB11A	0	+	ENSG00000103769
chr15	66290217	66296217	DIS3L	0	+	ENSG00000166938
chr15	66333191	66339191	TIPIN	0	-	ENSG00000075131
chr15	66383837	66389837	MAP2K1	0	+	ENSG00000169032
chr15	66487135	66493135	SNAPC5	0	-	ENSG00000174446
chr15	66495015	66501015	RPL4	0	-	ENSG00000174444
chr15	66501959	66507959	ZWILCH	0	+	ENSG00000174442
chr15	66544179	66550179	LCTL	0	-	ENSG00000188501
chr15	66699236	66705236	SMAD6	0	+	ENSG00000137834
chr15	67060763	67066763	SMAD3	0	+	ENSG00000166949
chr15	67197667	67203667	AAGAB	0	-	ENSG00000103591
chr15	67251786	67257786	IQCH	0	+	ENSG00000103599
chr15	67518131	67524131	C15orf61	0	+	ENSG00000189227
chr15	67539703	67545703	MAP2K5	0	+	ENSG00000137764
chr15	68051309	68057309	PIAS1	0	+	ENSG00000033800
chr15	68203992	68209992	CLN6	0	-	ENSG00000128973
chr15	68274745	68280745	FEM1B	0	+	ENSG00000169018
chr15	68293532	68299532	ITGA11	0	-	ENSG00000137809
chr15	68575993	68581993	CORO2B	0	+	ENSG00000103647
chr15	68775535	68781535	ANP32A	0	-	ENSG00000140350
chr15	68927525	68933525	NOX5	0	+	ENSG00000255346
chr15	69157584	69163584	GLCE	0	+	ENSG00000138604
chr15	69295912	69301912	PAQR5	0	+	ENSG00000137819
chr15	69411246	69417246	KIF23	0	+	ENSG00000137807
chr15	69449814	69455814	RPLP1	0	+	ENSG00000137818
chr15	70044790	70050790	TLE3	0	-	ENSG00000140332
chr15	70651554	70657554	UACA	0	-	ENSG00000137831
chr15	70826130	70832130	LARP6	0	-	ENSG00000166173
chr15	70850239	70856239	LRRC49	0	+	ENSG00000137821
chr15	70878342	70884342	THAP10	0	-	ENSG00000129028
chr15	71093952	71099952	THSD4	0	+	ENSG00000187720
chr15	71819291	71825291	MYO9A	0	-	ENSG00000066933
chr15	72111258	72117258	SENP8	0	+	ENSG00000166192
chr15	72156806	72162806	GRAMD2A	0	-	ENSG00000175318
chr15	72196029	72202029	PKM	0	-	ENSG00000067225
chr15	72281727	72287727	ENSG00000260729	0	-	ENSG00000260729
chr15	72471330	72477330	ARIH1	0	+	ENSG00000166233
chr15	72683179	72689179	BBS4	0	+	ENSG00000140463
chr15	72748294	72754294	ADPGK	0	-	ENSG00000159322
chr15	73048710	73054710	NEO1	0	+	ENSG00000067141
chr15	73557014	73563014	NPTN	0	-	ENSG00000156642
chr15	73680966	73686966	CD276	0	+	ENSG00000103855
chr15	73732458	73738458	INSYN1	0	-	ENSG00000205363
chr15	73922989	73928989	LOXL1	0	+	ENSG00000129038
chr15	73975926	73981926	STOML1	0	-	ENSG00000067221
chr15	73991673	73997673	PML	0	+	ENSG00000140464
chr15	74097311	74103311	ISLR2	0	+	ENSG00000167178
chr15	74170710	74176710	ISLR	0	+	ENSG00000129009
chr15	74176466	74182466	STRA6	0	-	ENSG00000137868
chr15	74334759	74340759	CYP11A1	0	-	ENSG00000140459
chr15	74406289	74412289	SEMA7A	0	-	ENSG00000138623
chr15	74442977	74448977	UBL7	0	-	ENSG00000138629
chr15	74538206	74544206	ARID3B	0	+	ENSG00000179361
chr15	74595500	74601500	CLK3	0	+	ENSG00000179335
chr15	74627558	74633558	EDC3	0	-	ENSG00000179151
chr15	74716542	74722542	CYP1A1	0	-	ENSG00000140465
chr15	74745845	74751845	CYP1A2	0	+	ENSG00000140505
chr15	74779080	74785080	CSK	0	+	ENSG00000103653
chr15	74833118	74839118	ULK3	0	-	ENSG00000140474
chr15	74840730	74846730	SCAMP2	0	-	ENSG00000140497
chr15	74887005	74893005	MPI	0	+	ENSG00000178802
chr15	74896992	74902992	FAM219B	0	-	ENSG00000178761
chr15	74916791	74922791	COX5A	0	-	ENSG00000178741
chr15	74951418	74957418	RPP25	0	-	ENSG00000178718
chr15	74954219	74960219	SCAMP5	0	+	ENSG00000198794
chr15	75020586	75026586	PPCDC	0	+	ENSG00000138621
chr15	75192643	75198643	C15orf39	0	+	ENSG00000167173
chr15	75333020	75339020	COMMD4	0	+	ENSG00000140365
chr15	75343955	75349955	NEIL1	0	+	ENSG00000140398
chr15	75352207	75358207	MAN2C1	0	-	ENSG00000140400
chr15	75366379	75372379	SIN3A	0	-	ENSG00000169375
chr15	75460251	75466251	PTPN9	0	-	ENSG00000169410
chr15	75595083	75601083	SNUPN	0	-	ENSG00000169371
chr15	75636085	75642085	IMP3	0	-	ENSG00000177971
chr15	75644912	75650912	SNX33	0	+	ENSG00000173548
chr15	75671322	75677322	CSPG4	0	-	ENSG00000173546
chr15	75840307	75846307	UBE2Q2	0	+	ENSG00000140367
chr15	75900876	75906876	FBXO22	0	+	ENSG00000167196
chr15	75932969	75938969	NRG4	0	-	ENSG00000169752
chr15	76056958	76062958	TMEM266	0	+	ENSG00000169758
chr15	76185555	76191555	ETFA	0	-	ENSG00000140374
chr15	76333773	76339773	ISL2	0	+	ENSG00000159556
chr15	76344904	76350904	SCAPER	0	-	ENSG00000140386
chr15	76928738	76934738	RCN2	0	+	ENSG00000117906
chr15	76990359	76996359	PSTPIP1	0	+	ENSG00000140368
chr15	77038404	77044404	TSPAN3	0	-	ENSG00000140391
chr15	77097656	77103656	PEAK1	0	-	ENSG00000173517
chr15	77417412	77423412	HMG20A	0	+	ENSG00000140382
chr15	77610027	77616027	LINGO1	0	-	ENSG00000169783
chr15	77981036	77987036	TBC1D2B	0	-	ENSG00000167202
chr15	78074808	78080808	SH2D7	0	+	ENSG00000183476
chr15	78101606	78107606	CIB2	0	-	ENSG00000136425
chr15	78128498	78134498	IDH3A	0	+	ENSG00000166411
chr15	78164468	78170468	ACSBG1	0	-	ENSG00000103740
chr15	78261086	78267086	DNAJA4	0	+	ENSG00000140403
chr15	78274835	78280835	WDR61	0	-	ENSG00000140395
chr15	78337353	78343353	CRABP1	0	+	ENSG00000166426
chr15	78434431	78440431	IREB2	0	+	ENSG00000136381
chr15	78504564	78510564	HYKK	0	+	ENSG00000188266
chr15	78537405	78543405	PSMA4	0	+	ENSG00000041357
chr15	78562520	78568520	CHRNA5	0	+	ENSG00000169684
chr15	78590052	78596052	CHRNA3	0	-	ENSG00000080644
chr15	78756206	78762206	ADAMTS7	0	-	ENSG00000136378
chr15	78807487	78813487	MORF4L1	0	+	ENSG00000185787
chr15	78918058	78924058	CTSH	0	-	ENSG00000103811
chr15	78956906	78962906	RASGRF1	0	-	ENSG00000058335
chr15	79308112	79314112	TMED3	0	+	ENSG00000166557
chr15	79429336	79435336	MINAR1	0	+	ENSG00000169330
chr15	79842150	79848150	ST20-MTHFS	0	-	ENSG00000259332
chr15	79957892	79963892	BCL2A1	0	-	ENSG00000140379
chr15	80056568	80062568	ZFAND6	0	+	ENSG00000086666
chr15	80149490	80155490	FAH	0	+	ENSG00000103876
chr15	80192481	80198481	CTXND1	0	-	ENSG00000259417
chr15	80401350	80407350	ARNT2	0	+	ENSG00000172379
chr15	80676684	80682684	ABHD17C	0	+	ENSG00000136379
chr15	80776343	80782343	CEMIP	0	+	ENSG00000103888
chr15	80943289	80949289	MESD	0	-	ENSG00000117899
chr15	80997923	81003923	TLNRD1	0	+	ENSG00000140406
chr15	81156575	81162575	IL16	0	+	ENSG00000172349
chr15	81306053	81312053	STARD5	0	-	ENSG00000172345
chr15	82038778	82044778	MEX3B	0	-	ENSG00000183496
chr15	82127233	82133233	EFL1	0	-	ENSG00000140598
chr15	82336993	82342993	GOLGA6L10	0	-	ENSG00000278662
chr15	82426816	82432816	GOLGA6L9	0	+	ENSG00000197978
chr15	82540201	82546201	CPEB1	0	-	ENSG00000214575
chr15	82656281	82662281	AP3B2	0	-	ENSG00000103723
chr15	82752362	82758362	FSD2	0	-	ENSG00000186628
chr15	82806628	82812628	WHAMM	0	+	ENSG00000156232
chr15	82833946	82839946	HOMER2	0	-	ENSG00000103942
chr15	82983210	82989210	RAMAC	0	+	ENSG00000169612
chr15	82985441	82991441	C15orf40	0	-	ENSG00000169609
chr15	83013423	83019423	BTBD1	0	-	ENSG00000064726
chr15	83104572	83110572	TM6SF1	0	+	ENSG00000136404
chr15	83109738	83115738	HDGFL3	0	-	ENSG00000166503
chr15	83252884	83258884	BNC1	0	-	ENSG00000169594
chr15	83651088	83657088	ADAMTSL3	0	+	ENSG00000156218
chr15	84232773	84238773	GOLGA6L4	0	+	ENSG00000184206
chr15	84597986	84603986	ZSCAN2	0	+	ENSG00000176371
chr15	84636285	84642285	WDR73	0	-	ENSG00000177082
chr15	84652129	84658129	NMB	0	-	ENSG00000197696
chr15	84666538	84672538	SEC11A	0	-	ENSG00000140612
chr15	84745592	84751592	ZNF592	0	+	ENSG00000166716
chr15	84814356	84820356	ALPK3	0	+	ENSG00000136383
chr15	84977440	84983440	PDE8A	0	+	ENSG00000073417
chr15	85377571	85383571	AKAP13	0	+	ENSG00000170776
chr15	85756326	85762326	KLHL25	0	-	ENSG00000183655
chr15	87856751	87862751	NTRK3	0	-	ENSG00000140538
chr15	88456501	88462501	ENSG00000173867	0	-	ENSG00000173867
chr15	88464453	88470453	MRPS11	0	+	ENSG00000181991
chr15	88618337	88624337	AEN	0	+	ENSG00000181026
chr15	88632670	88638670	ISG20	0	+	ENSG00000172183
chr15	88800436	88806436	ACAN	0	+	ENSG00000157766
chr15	88874294	88880294	HAPLN3	0	-	ENSG00000140511
chr15	88895683	88901683	MFGE8	0	-	ENSG00000140545
chr15	89084459	89090459	ABHD2	0	+	ENSG00000140526
chr15	89240945	89246945	FANCI	0	+	ENSG00000140525
chr15	89302198	89308198	POLG	0	-	ENSG00000140521
chr15	89468398	89474398	RHCG	0	-	ENSG00000140519
chr15	89572469	89578469	TICRR	0	+	ENSG00000140534
chr15	89605789	89611789	KIF7	0	-	ENSG00000166813
chr15	89661367	89667367	PLIN1	0	-	ENSG00000166819
chr15	89746875	89752875	MESP1	0	-	ENSG00000166823
chr15	89781895	89787895	ANPEP	0	-	ENSG00000166825
chr15	89831308	89837308	ARPIN-AP3S2	0	-	ENSG00000250021
chr15	89998324	90004324	ZNF710	0	+	ENSG00000140548
chr15	90080045	90086045	IDH2	0	-	ENSG00000182054
chr15	90157604	90163604	SEMA4B	0	+	ENSG00000185033
chr15	90226975	90232975	CIB1	0	-	ENSG00000185043
chr15	90263317	90269317	ENSG00000275674	0	+	ENSG00000275674
chr15	90349284	90355284	ZNF774	0	+	ENSG00000196391
chr15	90385242	90391242	IQGAP1	0	+	ENSG00000140575
chr15	90526923	90532923	CRTC3	0	+	ENSG00000140577
chr15	90714346	90720346	BLM	0	+	ENSG00000197299
chr15	90865588	90871588	FURIN	0	+	ENSG00000140564
chr15	90880695	90886695	FES	0	+	ENSG00000182511
chr15	90899218	90905218	MAN2A2	0	+	ENSG00000196547
chr15	90926968	90932968	HDDC3	0	-	ENSG00000184508
chr15	90927180	90933180	UNC45A	0	+	ENSG00000140553
chr15	90951881	90957881	RCCD1	0	+	ENSG00000166965
chr15	91850708	91856708	SLCO3A1	0	+	ENSG00000176463
chr15	92614448	92620448	FAM174B	0	-	ENSG00000185442
chr15	92897189	92903189	CHD2	0	+	ENSG00000173575
chr15	93032271	93038271	RGMA	0	-	ENSG00000182175
chr15	94228538	94234538	MCTP2	0	+	ENSG00000140563
chr15	96322938	96328938	NR2F2	0	+	ENSG00000185551
chr15	97957703	97963703	ARRDC4	0	+	ENSG00000140450
chr15	98645539	98651539	IGF1R	0	+	ENSG00000140443
chr15	99095217	99101217	SYNM	0	+	ENSG00000182253
chr15	99133323	99139323	TTC23	0	-	ENSG00000103852
chr15	99248362	99254362	LRRC28	0	+	ENSG00000168904
chr15	99562417	99568417	MEF2A	0	+	ENSG00000068305
chr15	99712697	99718697	LYSMD4	0	-	ENSG00000183060
